chr	pos	strand	type	num_C	depth	percentage	isMeth
chr1	27466	+	CHH	0	17	0	0
chr1	27474	+	CHH	0	18	0	0
chr1	27475	+	CHH	0	18	0	0
chr1	27479	+	CHH	0	19	0	0
chr1	27480	+	CHH	0	19	0	0
chr1	27485	+	CG	19	19	1	1
chr1	27493	+	CHG	0	18	0	0
chr1	27500	+	CG	19	19	1	1
chr1	27502	+	CG	18	19	0.947368	1
chr1	27507	+	CHH	0	18	0	0
chr1	27515	+	CHH	0	16	0	0
chr1	27522	+	CHG	0	17	0	0
chr1	27529	+	CHG	0	18	0	0
chr1	27544	+	CHH	0	16	0	0
chr1	27546	+	CHH	1	15	0.0666667	0
chr1	27548	+	CHH	0	14	0	0
chr1	27550	+	CHH	0	14	0	0
chr1	27551	+	CHH	0	15	0	0
chr1	27584	+	CHH	0	16	0	0
chr1	27585	+	CHH	0	16	0	0
chr1	27594	+	CHH	0	16	0	0
chr1	27609	+	CHG	0	16	0	0
chr1	27615	+	CHG	0	19	0	0
chr1	27625	+	CG	19	19	1	1
chr1	27631	+	CHH	1	18	0.0555556	0
chr1	27639	+	CHH	0	19	0	0
chr1	27649	+	CHH	0	19	0	0
chr1	27651	+	CG	14	19	0.736842	1
chr1	27655	+	CHH	0	17	0	0
chr1	27656	+	CHH	0	17	0	0
chr1	27662	+	CHH	0	16	0	0
chr1	27664	+	CHH	0	17	0	0
chr1	27670	+	CHH	0	18	0	0
chr1	27673	+	CHH	0	19	0	0
chr1	27675	+	CHH	0	18	0	0
chr1	27679	+	CHH	0	19	0	0
chr1	27683	+	CHH	0	17	0	0
chr1	27691	+	CHH	0	15	0	0
chr1	27693	+	CHH	0	15	0	0
chr1	27703	+	CHG	0	13	0	0
chr1	27710	+	CHH	0	13	0	0
chr1	27711	+	CHG	0	13	0	0
chr1	27720	+	CHG	0	16	0	0
chr1	27725	+	CHH	0	15	0	0
chr1	27728	+	CHH	0	14	0	0
chr1	27731	+	CHH	0	13	0	0
chr1	27732	+	CHH	0	13	0	0
chr1	27734	+	CHH	0	12	0	0
chr1	27742	+	CHH	0	12	0	0
chr1	27743	+	CHH	0	13	0	0
chr1	27747	+	CHH	0	14	0	0
chr1	27759	+	CHH	0	12	0	0
chr1	27768	+	CHH	0	11	0	0
chr1	27776	+	CHH	0	12	0	0
chr1	27789	+	CHH	0	13	0	0
chr1	27794	+	CHH	0	12	0	0
chr1	27800	+	CHG	0	13	0	0
chr1	27803	+	CHH	0	13	0	0
chr1	27807	+	CHH	0	13	0	0
chr1	27810	+	CHH	0	12	0	0
chr1	27812	+	CHH	1	12	0.0833333	0
chr1	27824	+	CHH	1	15	0.0666667	0
chr1	27844	+	CG	16	16	1	1
chr1	27866	+	CHH	0	14	0	0
chr1	27867	+	CHH	0	14	0	0
chr1	27868	+	CHH	0	14	0	0
chr1	27870	+	CHH	0	12	0	0
chr1	27871	+	CHH	0	12	0	0
chr1	27873	+	CG	11	12	0.916667	1
chr1	27876	+	CHH	0	13	0	0
chr1	27878	+	CHH	0	13	0	0
chr1	27879	+	CHH	0	13	0	0
chr1	27887	+	CHH	0	13	0	0
chr1	27888	+	CHG	0	13	0	0
chr1	27891	+	CHH	0	15	0	0
chr1	27897	+	CHH	0	13	0	0
chr1	27898	+	CHH	0	13	0	0
chr1	27901	+	CHH	0	13	0	0
chr1	27902	+	CHG	0	13	0	0
chr1	27910	+	CHH	0	17	0	0
chr1	27911	+	CHH	1	16	0.0625	0
chr1	27912	+	CHG	0	15	0	0
chr1	27918	+	CHG	0	14	0	0
chr1	27922	+	CHH	0	13	0	0
chr1	27927	+	CG	0	15	0	0
chr1	27930	+	CHH	0	17	0	0
chr1	27938	+	CHH	0	15	0	0
chr1	27939	+	CHH	0	15	0	0
chr1	27940	+	CHH	1	16	0.0625	0
chr1	27952	+	CHH	1	19	0.0526316	0
chr1	27955	+	CHG	0	19	0	0
chr1	27978	+	CG	21	22	0.954545	1
chr1	27984	+	CHH	0	23	0	0
chr1	27985	+	CHH	0	24	0	0
chr1	27987	+	CHG	0	24	0	0
chr1	27990	+	CG	23	24	0.958333	1
chr1	27997	+	CHH	0	22	0	0
chr1	28000	+	CHH	0	20	0	0
chr1	28001	+	CHH	0	20	0	0
chr1	28002	+	CHH	1	20	0.05	0
chr1	28004	+	CHH	0	20	0	0
chr1	28007	+	CHG	0	19	0	0
chr1	28014	+	CHH	0	19	0	0
chr1	28016	+	CG	18	19	0.947368	1
chr1	28019	+	CHH	0	18	0	0
chr1	28020	+	CHG	0	18	0	0
chr1	28021	+	CG	17	18	0.944444	1
chr1	28031	+	CHH	0	16	0	0
chr1	28033	+	CG	14	15	0.933333	1
chr1	28038	+	CHH	0	15	0	0
chr1	28050	+	CHH	0	17	0	0
chr1	28052	+	CHH	0	17	0	0
chr1	28063	+	CHG	0	17	0	0
chr1	28088	+	CHH	0	19	0	0
chr1	28091	+	CG	17	20	0.85	1
chr1	28094	+	CHH	0	20	0	0
chr1	28096	+	CHH	0	21	0	0
chr1	28099	+	CHH	0	20	0	0
chr1	28112	+	CHG	0	20	0	0
chr1	28119	+	CHH	0	21	0	0
chr1	28121	+	CHH	1	21	0.047619	0
chr1	28123	+	CHH	0	21	0	0
chr1	28124	+	CHH	0	21	0	0
chr1	28125	+	CHH	0	22	0	0
chr1	28128	+	CHH	0	24	0	0
chr1	28146	+	CHG	0	23	0	0
chr1	28152	+	CHH	1	24	0.0416667	0
chr1	28155	+	CHH	0	22	0	0
chr1	28156	+	CHH	0	22	0	0
chr1	28159	+	CG	21	21	1	1
chr1	28173	+	CHH	0	25	0	0
chr1	28176	+	CHG	0	24	0	0
chr1	28187	+	CHH	0	24	0	0
chr1	28188	+	CHG	0	24	0	0
chr1	28200	+	CHH	0	24	0	0
chr1	28230	+	CHH	1	25	0.04	0
chr1	28251	+	CHG	0	26	0	0
chr1	28261	+	CHH	0	22	0	0
chr1	28269	+	CHG	0	20	0	0
chr1	28277	+	CHH	1	21	0.047619	0
chr1	28296	+	CHG	0	20	0	0
chr1	28299	+	CHG	0	21	0	0
chr1	28300	+	CG	20	21	0.952381	1
chr1	28302	+	CHH	0	19	0	0
chr1	28304	+	CHH	0	17	0	0
chr1	28308	+	CHG	0	18	0	0
chr1	28309	+	CG	16	18	0.888889	1
chr1	28316	+	CG	15	16	0.9375	1
chr1	28324	+	CG	14	15	0.933333	1
chr1	28332	+	CHH	0	15	0	0
chr1	28345	+	CHH	1	15	0.0666667	0
chr1	28353	+	CHG	0	16	0	0
chr1	28359	+	CHH	0	18	0	0
chr1	28362	+	CHH	0	18	0	0
chr1	28366	+	CHH	0	17	0	0
chr1	28367	+	CHH	0	17	0	0
chr1	28368	+	CHH	0	17	0	0
chr1	28385	+	CHH	0	15	0	0
chr1	28391	+	CHH	0	14	0	0
chr1	28392	+	CHH	0	14	0	0
chr1	28393	+	CHH	0	14	0	0
chr1	28394	+	CHH	0	14	0	0
chr1	28402	+	CHH	1	14	0.0714286	0
chr1	28405	+	CHH	0	14	0	0
chr1	28407	+	CG	0	14	0	0
chr1	28411	+	CG	0	13	0	0
chr1	28413	+	CHG	0	12	0	0
chr1	28417	+	CHH	0	12	0	0
chr1	28423	+	CHH	0	9	0	0
chr1	28427	+	CHH	0	10	0	0
chr1	28441	+	CHH	0	10	0	0
chr1	28468	+	CHH	0	7	0	0
chr1	28472	+	CHH	0	6	0	0
chr1	28473	+	CHH	0	6	0	0
chr1	28479	+	CHH	0	8	0	0
chr1	28487	+	CHH	0	8	0	0
chr1	28496	+	CHH	0	7	0	0
chr1	28502	+	CHH	0	7	0	0
chr1	28507	+	CHH	0	7	0	0
chr1	28514	+	CHH	0	9	0	0
chr1	28516	+	CG	9	9	1	1
chr1	28522	+	CHH	0	9	0	0
chr1	28526	+	CHH	0	8	0	0
chr1	28531	+	CHH	0	8	0	0
chr1	28532	+	CHH	0	8	0	0
chr1	28534	+	CHH	0	8	0	0
chr1	28539	+	CHH	0	8	0	0
chr1	28541	+	CHH	0	8	0	0
chr1	28542	+	CHG	0	8	0	0
chr1	28555	+	CHH	0	7	0	0
chr1	28568	+	CHH	0	6	0	0
chr1	28574	+	CHG	0	5	0	0
chr1	28578	+	CHH	0	5	0	0
chr1	28596	+	CHH	0	7	0	0
chr1	28599	+	CHH	0	8	0	0
chr1	28602	+	CHH	0	8	0	0
chr1	28608	+	CHH	0	6	0	0
chr1	28625	+	CHH	0	7	0	0
chr1	28630	+	CHG	0	9	0	0
chr1	28631	+	CG	0	9	0	0
chr1	28634	+	CHH	0	9	0	0
chr1	28639	+	CHH	0	9	0	0
chr1	28642	+	CHH	0	9	0	0
chr1	28645	+	CHH	0	10	0	0
chr1	28648	+	CHH	0	10	0	0
chr1	28652	+	CHH	0	10	0	0
chr1	28654	+	CHH	0	11	0	0
chr1	28657	+	CHH	0	12	0	0
chr1	28658	+	CHG	0	12	0	0
chr1	28673	+	CHH	0	10	0	0
chr1	28678	+	CHH	0	12	0	0
chr1	28683	+	CHH	0	11	0	0
chr1	28686	+	CHH	0	11	0	0
chr1	28689	+	CHH	0	10	0	0
chr1	28726	+	CHG	0	7	0	0
chr1	28733	+	CHH	0	7	0	0
chr1	28736	+	CHH	0	7	0	0
chr1	28739	+	CHH	0	7	0	0
chr1	28740	+	CHH	0	7	0	0
chr1	28754	+	CG	0	5	0	0
chr1	28819	+	CHH	0	7	0	0
chr1	28824	+	CHH	0	6	0	0
chr1	28826	+	CHH	0	7	0	0
chr1	28832	+	CHH	0	7	0	0
chr1	28848	+	CHG	0	9	0	0
chr1	28849	+	CG	0	9	0	0
chr1	28860	+	CG	0	10	0	0
chr1	28862	+	CHH	0	10	0	0
chr1	28865	+	CHH	0	9	0	0
chr1	28876	+	CHH	0	10	0	0
chr1	28880	+	CHH	0	10	0	0
chr1	28885	+	CHH	0	9	0	0
chr1	28896	+	CHG	0	8	0	0
chr1	28902	+	CHG	0	7	0	0
chr1	28906	+	CHH	0	7	0	0
chr1	28907	+	CHH	0	7	0	0
chr1	28917	+	CHH	0	6	0	0
chr1	28988	+	CHG	0	7	0	0
chr1	29023	+	CHH	0	15	0	0
chr1	29030	+	CHH	0	14	0	0
chr1	29032	+	CG	0	14	0	0
chr1	29034	+	CHG	0	14	0	0
chr1	29138	+	CHH	0	6	0	0
chr1	29163	+	CHH	0	11	0	0
chr1	29170	+	CHH	0	12	0	0
chr1	29171	+	CHH	0	12	0	0
chr1	29176	+	CHG	0	13	0	0
chr1	29179	+	CHG	0	14	0	0
chr1	29180	+	CG	11	13	0.846154	1
chr1	29182	+	CHH	0	13	0	0
chr1	29183	+	CHH	0	13	0	0
chr1	29185	+	CG	10	13	0.769231	1
chr1	29189	+	CHH	0	14	0	0
chr1	29190	+	CHG	0	15	0	0
chr1	29197	+	CG	2	17	0.117647	1
chr1	29201	+	CHG	0	16	0	0
chr1	29204	+	CHH	0	16	0	0
chr1	29207	+	CG	14	15	0.933333	1
chr1	29215	+	CHG	0	16	0	0
chr1	29220	+	CHH	0	16	0	0
chr1	29233	+	CG	16	17	0.941176	1
chr1	29238	+	CHH	0	18	0	0
chr1	29256	+	CG	16	17	0.941176	1
chr1	29262	+	CHG	0	16	0	0
chr1	29268	+	CHH	0	15	0	0
chr1	29270	+	CHH	0	16	0	0
chr1	29277	+	CHH	0	17	0	0
chr1	29278	+	CHH	0	18	0	0
chr1	29280	+	CHH	0	17	0	0
chr1	29286	+	CHH	1	15	0.0666667	0
chr1	29288	+	CG	0	16	0	0
chr1	29295	+	CHG	0	17	0	0
chr1	29298	+	CHH	0	19	0	0
chr1	29302	+	CHH	0	19	0	0
chr1	29313	+	CHH	0	19	0	0
chr1	29316	+	CHH	1	20	0.05	0
chr1	29337	+	CHH	0	17	0	0
chr1	29343	+	CHG	0	19	0	0
chr1	29350	+	CHH	0	21	0	0
chr1	29352	+	CHG	0	22	0	0
chr1	29364	+	CHH	0	21	0	0
chr1	29367	+	CHG	0	20	0	0
chr1	29371	+	CHH	0	22	0	0
chr1	29378	+	CHH	0	26	0	0
chr1	29379	+	CHG	1	27	0.037037	0
chr1	29383	+	CG	22	27	0.814815	1
chr1	29388	+	CG	27	27	1	1
chr1	29393	+	CG	22	27	0.814815	1
chr1	29395	+	CHH	0	28	0	0
chr1	29396	+	CHH	0	27	0	0
chr1	29397	+	CHG	0	27	0	0
chr1	29398	+	CG	27	27	1	1
chr1	29401	+	CHH	0	28	0	0
chr1	29410	+	CHG	0	30	0	0
chr1	29413	+	CHH	0	29	0	0
chr1	29415	+	CHH	0	31	0	0
chr1	29416	+	CHG	0	32	0	0
chr1	29424	+	CHH	0	36	0	0
chr1	29425	+	CHH	0	36	0	0
chr1	29427	+	CHG	0	37	0	0
chr1	29428	+	CG	34	37	0.918919	1
chr1	29435	+	CG	34	35	0.971429	1
chr1	29438	+	CG	31	37	0.837838	1
chr1	29444	+	CHH	0	34	0	0
chr1	29446	+	CHH	0	34	0	0
chr1	29461	+	CHH	0	35	0	0
chr1	29464	+	CG	34	34	1	1
chr1	29471	+	CG	32	33	0.969697	1
chr1	29481	+	CHH	0	32	0	0
chr1	29487	+	CHH	0	35	0	0
chr1	29488	+	CHG	1	35	0.0285714	0
chr1	29494	+	CHG	1	33	0.030303	0
chr1	29495	+	CG	31	33	0.939394	1
chr1	29504	+	CHG	0	33	0	0
chr1	29507	+	CG	28	30	0.933333	1
chr1	29544	+	CHH	0	34	0	0
chr1	29563	+	CG	38	40	0.95	1
chr1	29567	+	CHG	0	40	0	0
chr1	29568	+	CG	38	40	0.95	1
chr1	29578	+	CHH	0	38	0	0
chr1	29582	+	CHH	0	37	0	0
chr1	29587	+	CG	0	36	0	0
chr1	29593	+	CHG	0	39	0	0
chr1	29608	+	CHH	1	39	0.025641	0
chr1	29627	+	CG	30	33	0.909091	1
chr1	29630	+	CG	31	34	0.911765	1
chr1	29647	+	CHG	0	30	0	0
chr1	29650	+	CHH	0	26	0	0
chr1	29655	+	CHH	0	26	0	0
chr1	29679	+	CHH	0	23	0	0
chr1	29681	+	CG	0	21	0	0
chr1	29694	+	CHH	0	24	0	0
chr1	29695	+	CHG	1	24	0.0416667	0
chr1	29705	+	CG	22	22	1	1
chr1	29713	+	CHH	0	28	0	0
chr1	29733	+	CHH	0	26	0	0
chr1	29734	+	CHG	1	26	0.0384615	0
chr1	29745	+	CHH	1	27	0.037037	0
chr1	29747	+	CHH	0	26	0	0
chr1	29753	+	CHH	0	28	0	0
chr1	29756	+	CG	28	28	1	1
chr1	29759	+	CHH	0	29	0	0
chr1	29769	+	CHH	0	29	0	0
chr1	29779	+	CHH	0	25	0	0
chr1	29781	+	CHH	0	24	0	0
chr1	29808	+	CHH	0	16	0	0
chr1	29811	+	CHH	0	17	0	0
chr1	29821	+	CHH	0	16	0	0
chr1	29827	+	CHH	0	14	0	0
chr1	29829	+	CHH	0	13	0	0
chr1	29833	+	CHH	0	13	0	0
chr1	29836	+	CHH	0	14	0	0
chr1	29841	+	CHH	0	13	0	0
chr1	29842	+	CHH	0	12	0	0
chr1	29845	+	CHH	0	11	0	0
chr1	29848	+	CHG	0	10	0	0
chr1	29857	+	CG	0	11	0	0
chr1	29864	+	CHH	0	11	0	0
chr1	29865	+	CHG	0	11	0	0
chr1	29888	+	CG	3	6	0.5	1
chr1	29890	+	CG	6	7	0.857143	1
chr1	29894	+	CHH	0	7	0	0
chr1	29901	+	CHH	0	6	0	0
chr1	29904	+	CHH	0	6	0	0
chr1	29906	+	CHH	0	7	0	0
chr1	29909	+	CHH	0	7	0	0
chr1	29911	+	CHH	0	7	0	0
chr1	29998	+	CHH	0	11	0	0
chr1	30000	+	CG	10	11	0.909091	1
chr1	30002	+	CG	10	11	0.909091	1
chr1	30007	+	CG	12	12	1	1
chr1	30015	+	CHH	1	12	0.0833333	0
chr1	30021	+	CHH	0	12	0	0
chr1	30023	+	CHH	0	12	0	0
chr1	30024	+	CHH	0	12	0	0
chr1	30026	+	CHH	0	11	0	0
chr1	30032	+	CHH	0	10	0	0
chr1	30033	+	CHH	0	10	0	0
chr1	30036	+	CG	6	10	0.6	1
chr1	30039	+	CHH	0	9	0	0
chr1	30041	+	CG	8	10	0.8	1
chr1	30046	+	CHH	0	9	0	0
chr1	30050	+	CG	1	11	0.0909091	0
chr1	30052	+	CHH	0	10	0	0
chr1	30053	+	CHH	0	10	0	0
chr1	30054	+	CHH	0	10	0	0
chr1	30056	+	CG	10	10	1	1
chr1	30063	+	CHG	0	12	0	0
chr1	30071	+	CHH	0	13	0	0
chr1	30084	+	CHH	0	11	0	0
chr1	30098	+	CHH	0	14	0	0
chr1	30100	+	CHH	0	14	0	0
chr1	30110	+	CHH	1	19	0.0526316	0
chr1	30121	+	CHG	0	21	0	0
chr1	30132	+	CHH	0	23	0	0
chr1	30144	+	CHG	0	23	0	0
chr1	30150	+	CG	0	24	0	0
chr1	30171	+	CHH	0	27	0	0
chr1	30175	+	CHG	0	30	0	0
chr1	30176	+	CG	25	30	0.833333	1
chr1	30181	+	CHH	0	30	0	0
chr1	30184	+	CG	30	31	0.967742	1
chr1	30189	+	CHG	1	32	0.03125	0
chr1	30190	+	CG	30	32	0.9375	1
chr1	30200	+	CHH	0	30	0	0
chr1	30202	+	CHH	0	30	0	0
chr1	30218	+	CHG	1	30	0.0333333	0
chr1	30221	+	CHH	0	29	0	0
chr1	30226	+	CHH	0	31	0	0
chr1	30228	+	CHH	0	31	0	0
chr1	30229	+	CHH	0	31	0	0
chr1	30237	+	CHH	0	30	0	0
chr1	30245	+	CHH	0	31	0	0
chr1	30256	+	CHH	0	32	0	0
chr1	30262	+	CHG	0	31	0	0
chr1	30268	+	CHH	0	33	0	0
chr1	30276	+	CHH	0	32	0	0
chr1	30295	+	CHH	0	31	0	0
chr1	30298	+	CHG	0	31	0	0
chr1	30301	+	CHG	0	32	0	0
chr1	30304	+	CHH	0	36	0	0
chr1	30331	+	CG	1	35	0.0285714	0
chr1	30342	+	CHH	0	36	0	0
chr1	30344	+	CHH	0	37	0	0
chr1	30348	+	CHH	1	37	0.027027	0
chr1	30352	+	CHH	2	38	0.0526316	0
chr1	30354	+	CG	0	36	0	0
chr1	30377	+	CHH	0	32	0	0
chr1	30382	+	CHH	0	32	0	0
chr1	30386	+	CHH	0	33	0	0
chr1	30392	+	CG	0	30	0	0
chr1	30401	+	CHH	0	27	0	0
chr1	30406	+	CHH	0	26	0	0
chr1	30407	+	CHG	0	26	0	0
chr1	30416	+	CHH	0	27	0	0
chr1	30419	+	CHH	0	26	0	0
chr1	30420	+	CHH	0	25	0	0
chr1	30425	+	CHH	0	24	0	0
chr1	30428	+	CHG	0	23	0	0
chr1	30431	+	CHH	0	23	0	0
chr1	30432	+	CHH	0	22	0	0
chr1	30433	+	CHH	0	23	0	0
chr1	30441	+	CHH	0	21	0	0
chr1	30443	+	CHH	1	22	0.0454545	0
chr1	30444	+	CHG	0	22	0	0
chr1	30450	+	CHH	0	22	0	0
chr1	30452	+	CHH	0	22	0	0
chr1	30455	+	CHH	0	23	0	0
chr1	30456	+	CHH	1	23	0.0434783	0
chr1	30461	+	CHH	0	21	0	0
chr1	30464	+	CHG	0	21	0	0
chr1	30465	+	CG	18	21	0.857143	1
chr1	30470	+	CG	16	19	0.842105	1
chr1	30476	+	CHH	0	17	0	0
chr1	30479	+	CHH	0	16	0	0
chr1	30485	+	CG	17	18	0.944444	1
chr1	30490	+	CHH	0	18	0	0
chr1	30491	+	CHG	0	18	0	0
chr1	30494	+	CHH	0	16	0	0
chr1	30497	+	CHH	0	16	0	0
chr1	30501	+	CHG	0	15	0	0
chr1	30517	+	CHH	0	15	0	0
chr1	30522	+	CG	0	15	0	0
chr1	30538	+	CHH	0	15	0	0
chr1	30540	+	CHG	1	15	0.0666667	0
chr1	30543	+	CG	12	15	0.8	1
chr1	30546	+	CHG	0	14	0	0
chr1	30559	+	CHH	0	15	0	0
chr1	30562	+	CG	15	16	0.9375	1
chr1	30565	+	CG	17	18	0.944444	1
chr1	30572	+	CHH	0	18	0	0
chr1	30585	+	CG	16	17	0.941176	1
chr1	30587	+	CHH	0	17	0	0
chr1	30592	+	CHH	0	17	0	0
chr1	30593	+	CHG	0	17	0	0
chr1	30594	+	CG	16	17	0.941176	1
chr1	30596	+	CHG	0	17	0	0
chr1	30609	+	CHH	0	19	0	0
chr1	30611	+	CHH	0	18	0	0
chr1	30617	+	CHH	0	19	0	0
chr1	30621	+	CHG	0	21	0	0
chr1	30624	+	CG	21	23	0.913043	1
chr1	30631	+	CG	20	22	0.909091	1
chr1	30633	+	CHH	1	22	0.0454545	0
chr1	30635	+	CHH	1	23	0.0434783	0
chr1	30639	+	CHG	0	23	0	0
chr1	30642	+	CHH	0	22	0	0
chr1	30663	+	CHG	0	19	0	0
chr1	30669	+	CHH	0	22	0	0
chr1	30680	+	CHH	0	22	0	0
chr1	30685	+	CHH	0	22	0	0
chr1	30688	+	CHH	0	23	0	0
chr1	30691	+	CG	2	23	0.0869565	1
chr1	30699	+	CG	18	22	0.818182	1
chr1	30710	+	CHH	0	21	0	0
chr1	30715	+	CG	18	20	0.9	1
chr1	30733	+	CHH	0	26	0	0
chr1	30746	+	CHH	0	27	0	0
chr1	30749	+	CHG	0	28	0	0
chr1	30752	+	CHG	1	28	0.0357143	0
chr1	30753	+	CG	0	28	0	0
chr1	30759	+	CG	0	26	0	0
chr1	30764	+	CHH	0	27	0	0
chr1	30768	+	CG	1	26	0.0384615	0
chr1	30800	+	CHH	0	36	0	0
chr1	30801	+	CHH	0	36	0	0
chr1	30806	+	CHH	0	34	0	0
chr1	30807	+	CHH	0	34	0	0
chr1	30810	+	CHH	0	35	0	0
chr1	30814	+	CHG	0	33	0	0
chr1	30821	+	CHH	0	28	0	0
chr1	30824	+	CHH	0	30	0	0
chr1	30847	+	CHH	0	29	0	0
chr1	30852	+	CHH	0	30	0	0
chr1	30862	+	CHH	0	32	0	0
chr1	30872	+	CHH	0	28	0	0
chr1	30879	+	CG	19	30	0.633333	1
chr1	30921	+	CHG	0	20	0	0
chr1	30922	+	CG	0	20	0	0
chr1	30925	+	CHH	0	21	0	0
chr1	30927	+	CHH	0	21	0	0
chr1	30931	+	CHH	0	22	0	0
chr1	30943	+	CG	0	22	0	0
chr1	30964	+	CG	0	20	0	0
chr1	30968	+	CG	0	19	0	0
chr1	30982	+	CHG	0	19	0	0
chr1	30983	+	CG	0	19	0	0
chr1	30998	+	CG	0	23	0	0
chr1	31002	+	CHH	0	21	0	0
chr1	31003	+	CHH	0	23	0	0
chr1	31008	+	CHG	0	22	0	0
chr1	31009	+	CG	0	22	0	0
chr1	31024	+	CHH	0	16	0	0
chr1	31033	+	CHG	0	15	0	0
chr1	31036	+	CHG	0	16	0	0
chr1	31039	+	CG	0	16	0	0
chr1	31044	+	CHH	0	14	0	0
chr1	31047	+	CHH	0	14	0	0
chr1	31050	+	CHH	0	14	0	0
chr1	31056	+	CHH	0	13	0	0
chr1	31069	+	CHH	1	12	0.0833333	0
chr1	31075	+	CHH	0	11	0	0
chr1	31082	+	CHH	0	9	0	0
chr1	31088	+	CHH	0	8	0	0
chr1	31090	+	CHH	0	8	0	0
chr1	31092	+	CHH	0	8	0	0
chr1	31095	+	CHH	0	7	0	0
chr1	31098	+	CG	0	10	0	0
chr1	31109	+	CHH	0	12	0	0
chr1	31114	+	CHH	0	12	0	0
chr1	31123	+	CHH	0	11	0	0
chr1	31124	+	CHH	0	10	0	0
chr1	31131	+	CHH	0	11	0	0
chr1	31132	+	CHH	0	11	0	0
chr1	31159	+	CHG	0	10	0	0
chr1	31170	+	CG	1	10	0.1	0
chr1	31192	+	CHH	0	9	0	0
chr1	31194	+	CHH	0	9	0	0
chr1	31197	+	CHH	0	8	0	0
chr1	31201	+	CHH	0	8	0	0
chr1	31210	+	CHH	0	9	0	0
chr1	31211	+	CHH	0	9	0	0
chr1	31220	+	CHH	0	7	0	0
chr1	31225	+	CHH	1	8	0.125	0
chr1	31226	+	CHH	0	8	0	0
chr1	31237	+	CHH	0	8	0	0
chr1	31245	+	CG	0	8	0	0
chr1	31253	+	CHG	0	9	0	0
chr1	31261	+	CHH	0	9	0	0
chr1	31262	+	CHH	1	8	0.125	0
chr1	31284	+	CHG	0	8	0	0
chr1	31302	+	CHH	1	12	0.0833333	0
chr1	31312	+	CHH	0	13	0	0
chr1	31318	+	CHH	0	14	0	0
chr1	31321	+	CHH	0	13	0	0
chr1	31329	+	CHH	0	15	0	0
chr1	31342	+	CHG	0	16	0	0
chr1	31348	+	CHH	0	17	0	0
chr1	31356	+	CHG	0	18	0	0
chr1	31359	+	CHG	0	20	0	0
chr1	31366	+	CHH	0	19	0	0
chr1	31369	+	CHG	0	18	0	0
chr1	31380	+	CHH	0	18	0	0
chr1	31383	+	CHH	0	18	0	0
chr1	31386	+	CG	0	18	0	0
chr1	31388	+	CHH	0	17	0	0
chr1	31389	+	CHH	0	17	0	0
chr1	31391	+	CHG	0	17	0	0
chr1	31411	+	CHG	0	19	0	0
chr1	31414	+	CHH	0	21	0	0
chr1	31423	+	CHH	0	21	0	0
chr1	31424	+	CHH	0	21	0	0
chr1	31425	+	CHG	0	20	0	0
chr1	31440	+	CHG	0	21	0	0
chr1	31446	+	CHH	0	21	0	0
chr1	31447	+	CHG	0	19	0	0
chr1	31455	+	CHH	0	20	0	0
chr1	31466	+	CHH	0	21	0	0
chr1	31470	+	CHH	0	22	0	0
chr1	31497	+	CHH	0	32	0	0
chr1	31510	+	CHG	0	29	0	0
chr1	31516	+	CHH	0	28	0	0
chr1	31520	+	CHH	0	27	0	0
chr1	31529	+	CHG	0	25	0	0
chr1	31537	+	CHH	0	24	0	0
chr1	31540	+	CHH	0	24	0	0
chr1	31543	+	CHG	0	24	0	0
chr1	31544	+	CG	0	24	0	0
chr1	31546	+	CHG	0	24	0	0
chr1	31550	+	CHH	0	24	0	0
chr1	31552	+	CHG	0	24	0	0
chr1	31559	+	CHG	0	24	0	0
chr1	31567	+	CHH	0	25	0	0
chr1	31571	+	CHH	0	24	0	0
chr1	31573	+	CHG	0	23	0	0
chr1	31576	+	CHH	0	22	0	0
chr1	31579	+	CHH	0	21	0	0
chr1	31582	+	CHH	0	21	0	0
chr1	31583	+	CHH	0	21	0	0
chr1	31589	+	CHH	0	18	0	0
chr1	31591	+	CG	0	18	0	0
chr1	31598	+	CHH	0	19	0	0
chr1	31603	+	CHG	0	20	0	0
chr1	31632	+	CHH	0	27	0	0
chr1	31638	+	CHH	0	28	0	0
chr1	31651	+	CHH	0	26	0	0
chr1	31674	+	CHH	0	24	0	0
chr1	31676	+	CHG	0	24	0	0
chr1	31692	+	CHG	0	21	0	0
chr1	31696	+	CHH	0	20	0	0
chr1	31699	+	CG	18	19	0.947368	1
chr1	31707	+	CG	17	18	0.944444	1
chr1	31710	+	CG	16	18	0.888889	1
chr1	31717	+	CHG	0	16	0	0
chr1	31725	+	CG	12	15	0.8	1
chr1	31741	+	CHH	0	16	0	0
chr1	31750	+	CHG	0	14	0	0
chr1	31760	+	CHH	0	13	0	0
chr1	31768	+	CHG	0	16	0	0
chr1	31774	+	CHH	0	14	0	0
chr1	31777	+	CHH	0	15	0	0
chr1	31780	+	CHH	0	15	0	0
chr1	31782	+	CHH	0	16	0	0
chr1	31784	+	CHH	0	16	0	0
chr1	31786	+	CHG	0	17	0	0
chr1	31789	+	CHH	0	18	0	0
chr1	31796	+	CHH	0	19	0	0
chr1	31801	+	CHH	0	19	0	0
chr1	31804	+	CHH	0	20	0	0
chr1	31810	+	CHH	0	17	0	0
chr1	31812	+	CHH	0	18	0	0
chr1	31813	+	CHH	0	18	0	0
chr1	31814	+	CHH	0	18	0	0
chr1	31823	+	CHG	0	17	0	0
chr1	31826	+	CG	0	15	0	0
