chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr2	1740512	1740573	-	62	AT2TE08090	VANDAL6	DNA/MuDR
chr2	1740574	1740716	+	143	AT2TE08095	VANDAL7	DNA/MuDR
chr2	1740839	1741399	-	561	AT2TE08100	VANDAL7	DNA/MuDR
chr2	1741426	1757083	+	15658	AT2TE08110	ARNOLD2	DNA/MuDR
chr2	1757091	1757219	-	129	AT2TE08115	VANDAL7	DNA/MuDR
chr2	1757220	1757633	+	414	AT2TE08120	VANDAL7	DNA/MuDR
chr2	1758396	1758539	+	144	AT2TE08130	VANDAL7	DNA/MuDR
chr2	1758540	1766569	-	8030	AT2TE08135	VANDAL6	DNA/MuDR
chr2	1773705	1774816	-	1112	AT2TE08165	VANDAL2	DNA/MuDR
chr2	1776389	1776704	-	316	AT2TE08185	ATDNAI27T9C	DNA/MuDR
chr2	1777029	1777227	-	199	AT2TE08190	VANDAL5A	DNA/MuDR
chr2	1777827	1777945	-	119	AT2TE08195	VANDAL5A	DNA/MuDR
chr2	1778044	1778167	-	124	AT2TE08200	LIMPET1	DNA/MuDR
chr2	1779100	1779402	-	303	AT2TE08205	ATDNAI27T9A	DNA/MuDR
chr2	1793707	1796054	+	2348	AT2TE08275	VANDAL5A	DNA/MuDR
chr2	1796436	1796605	+	170	AT2TE08280	ATDNAI27T9B	DNA/MuDR
chr2	1797233	1797810	-	578	AT2TE08285	ATDNAI26T9	DNA/MuDR
chr2	1849459	1849904	-	446	AT2TE08495	ATMU2	DNA/MuDR
chr2	1850561	1851208	-	648	AT2TE08510	AT9MU1	DNA/MuDR
chr2	1869053	1869894	-	842	AT2TE08605	BRODYAGA2	DNA/MuDR
chr2	1880387	1880450	+	64	AT2TE08650	BOMZH2	DNA/MuDR
chr2	1882744	1883142	-	399	AT2TE08660	ATDNAI27T9C	DNA/MuDR
chr2	1887176	1887579	-	404	AT2TE08670	ATDNAI27T9C	DNA/MuDR
chr2	1887866	1888061	-	196	AT2TE08675	VANDAL5A	DNA/MuDR
chr2	1888648	1888783	-	136	AT2TE08680	ATDNAI27T9C	DNA/MuDR
chr2	1888880	1889003	-	124	AT2TE08685	LIMPET1	DNA/MuDR
chr2	1889938	1890242	-	305	AT2TE08690	ATDNAI27T9A	DNA/MuDR
chr2	1890243	1890698	+	456	AT2TE08695	BRODYAGA1A	DNA/MuDR
chr2	1899021	1899521	-	501	AT2TE08750	ATMUN1	DNA/MuDR
chr2	1899522	1899614	-	93	AT2TE08755	ATMUN1	DNA/MuDR
chr2	1954737	1955744	+	1008	AT2TE09010	ARNOLDY2	DNA/MuDR
chr2	1956541	1956638	-	98	AT2TE09025	ATDNA2T9C	DNA/MuDR
chr2	1962357	1962412	+	56	AT2TE09060	ARNOLDY1	DNA/MuDR
chr2	1990381	1990559	+	179	AT2TE09185	BRODYAGA2	DNA/MuDR
chr2	1990560	1991386	+	827	AT2TE09190	BRODYAGA2	DNA/MuDR
chr2	1992559	1992812	-	254	AT2TE09195	ATMU10	DNA/MuDR
chr2	1995888	2010496	-	14609	AT2TE09205	VANDAL1	DNA/MuDR
chr2	2010497	2010533	-	37	AT2TE09210	VANDAL1	DNA/MuDR
chr2	2030996	2032040	+	1045	AT2TE09325	VANDAL1	DNA/MuDR
chr2	2034041	2034070	+	30	AT2TE09335	BRODYAGA1	DNA/MuDR
chr2	2034071	2034139	+	69	AT2TE09340	BRODYAGA1A	DNA/MuDR
chr2	2034140	2035218	+	1079	AT2TE09345	BRODYAGA1A	DNA/MuDR
chr2	2035219	2035350	-	132	AT2TE09350	BRODYAGA1A	DNA/MuDR
chr2	2035351	2035686	-	336	AT2TE09355	BRODYAGA1	DNA/MuDR
chr2	2041407	2041435	-	29	AT2TE09365	ATN9_1	DNA/MuDR
chr2	2041436	2041932	-	497	AT2TE09370	ATN9_1	DNA/MuDR
chr2	2041964	2054217	-	12254	AT2TE09375	VANDAL2	DNA/MuDR
chr2	2055857	2056369	-	513	AT2TE09380	VANDAL17	DNA/MuDR
chr2	2064980	2065081	-	102	AT2TE09425	ARNOLDY1	DNA/MuDR
chr2	2066150	2066184	-	35	AT2TE09435	ARNOLDY2	DNA/MuDR
chr2	2085587	2086346	+	760	AT2TE09540	ATN9_1	DNA/MuDR
chr2	2086354	2086505	-	152	AT2TE09545	ATN9_1	DNA/MuDR
chr2	2121886	2129089	-	7204	AT2TE09685	VANDAL3	DNA/MuDR
chr2	2130220	2130244	-	25	AT2TE09700	BRODYAGA1A	DNA/MuDR
chr2	2138077	2138122	-	46	AT2TE09750	VANDAL18	DNA/MuDR
chr2	2140751	2141033	-	283	AT2TE09790	ATN9_1	DNA/MuDR
chr2	2148929	2149082	+	154	AT2TE09840	ATDNA1T9A	DNA/MuDR
chr2	2149864	2149915	+	52	AT2TE09855	AT9NMU1	DNA/MuDR
chr2	2149916	2149945	+	30	AT2TE09860	AT9NMU1	DNA/MuDR
chr2	2149946	2150864	+	919	AT2TE09865	AT9NMU1	DNA/MuDR
chr2	2154870	2155879	-	1010	AT2TE09890	VANDAL3	DNA/MuDR
chr2	2156282	2156452	+	171	AT2TE09895	ATDNA1T9A	DNA/MuDR
chr2	2160400	2160442	+	43	AT2TE09920	VANDAL1N1	DNA/MuDR
chr2	2160790	2161355	+	566	AT2TE09925	VANDAL8	DNA/MuDR
chr2	2168619	2168772	-	154	AT2TE09960	VANDAL8	DNA/MuDR
chr2	2180857	2180963	+	107	AT2TE10040	ARNOLD2	DNA/MuDR
chr2	2195962	2196827	-	866	AT2TE10115	ATMU4	DNA/MuDR
chr2	2196828	2196904	-	77	AT2TE10120	ATMU3	DNA/MuDR
chr2	2203890	2205314	+	1425	AT2TE10160	VANDAL18	DNA/MuDR
chr2	2205315	2205355	+	41	AT2TE10165	VANDAL18	DNA/MuDR
chr2	2205356	2205746	+	391	AT2TE10170	VANDAL4	DNA/MuDR
chr2	2209832	2210864	-	1033	AT2TE10190	BOMZH1	DNA/MuDR
chr2	2210988	2211062	+	75	AT2TE10195	BRODYAGA1A	DNA/MuDR
chr2	2211063	2212136	-	1074	AT2TE10200	BRODYAGA1A	DNA/MuDR
chr2	2212143	2212236	-	94	AT2TE10205	BRODYAGA1	DNA/MuDR
chr2	2217273	2217386	+	114	AT2TE10225	ATDNAI27T9A	DNA/MuDR
chr2	2217434	2218007	+	574	AT2TE10230	LIMPET1	DNA/MuDR
chr2	2218083	2218105	+	23	AT2TE10235	VANDAL5A	DNA/MuDR
chr2	2218106	2218470	+	365	AT2TE10240	VANDAL5A	DNA/MuDR
chr2	2218691	2218921	+	231	AT2TE10245	ATDNAI27T9C	DNA/MuDR
chr2	2223752	2224419	+	668	AT2TE10270	ATDNA2T9C	DNA/MuDR
chr2	2225085	2225583	+	499	AT2TE10275	VANDAL18	DNA/MuDR
chr2	2225584	2225807	+	224	AT2TE10280	VANDAL18	DNA/MuDR
chr2	2229049	2229571	-	523	AT2TE10320	ARNOLDY2	DNA/MuDR
chr2	2233692	2234035	-	344	AT2TE10340	ATMUNX1	DNA/MuDR
chr2	2234036	2234101	+	66	AT2TE10345	BRODYAGA1A	DNA/MuDR
chr2	2283657	2283783	-	127	AT2TE10510	BRODYAGA1A	DNA/MuDR
chr2	2285948	2286100	+	153	AT2TE10530	ARNOLD1	DNA/MuDR
chr2	2310618	2310983	-	366	AT2TE10650	ATDNA2T9A	DNA/MuDR
chr2	2310984	2312454	-	1471	AT2TE10655	VANDALNX2	DNA/MuDR
chr2	2312455	2312503	-	49	AT2TE10660	VANDALNX2	DNA/MuDR
chr2	2312504	2312702	-	199	AT2TE10665	ATDNA2T9A	DNA/MuDR
chr2	2347210	2347259	-	50	AT2TE10820	ARNOLDY2	DNA/MuDR
chr2	2347260	2347758	+	499	AT2TE10825	BRODYAGA1A	DNA/MuDR
chr2	2347759	2347808	-	50	AT2TE10830	BRODYAGA1A	DNA/MuDR
chr2	2356099	2356134	+	36	AT2TE10865	VANDAL17	DNA/MuDR
chr2	2356135	2356474	+	340	AT2TE10870	BRODYAGA2	DNA/MuDR
chr2	2373259	2374260	-	1002	AT2TE10940	VANDAL17	DNA/MuDR
chr2	2382674	2389184	-	6511	AT2TE10965	VANDAL17	DNA/MuDR
chr2	2410159	2411238	-	1080	AT2TE11015	VANDAL17	DNA/MuDR
chr2	2413633	2413863	+	231	AT2TE11025	ATMU1	DNA/MuDR
chr2	2414346	2414601	+	256	AT2TE11030	ATMU2	DNA/MuDR
chr2	2426443	2426559	+	117	AT2TE11070	VANDAL3	DNA/MuDR
chr2	2436994	2442260	-	5267	AT2TE11110	VANDAL7	DNA/MuDR
chr2	2443914	2445960	-	2047	AT2TE11125	VANDAL7	DNA/MuDR
chr2	2445961	2446092	+	132	AT2TE11130	VANDAL6	DNA/MuDR
chr2	2446761	2447741	-	981	AT2TE11140	VANDAL7	DNA/MuDR
chr2	2454182	2454397	-	216	AT2TE11150	VANDAL7	DNA/MuDR
chr2	2459751	2459785	-	35	AT2TE11190	ARNOLDY2	DNA/MuDR
chr2	2461018	2461124	+	107	AT2TE11200	ATDNAI27T9A	DNA/MuDR
chr2	2468637	2469090	+	454	AT2TE11245	VANDAL4	DNA/MuDR
chr2	2470295	2470890	+	596	AT2TE11255	VANDAL5A	DNA/MuDR
chr2	2471485	2472656	-	1172	AT2TE11260	VANDAL5	DNA/MuDR
chr2	2472657	2472802	+	146	AT2TE11265	VANDAL1	DNA/MuDR
chr2	2474107	2474563	-	457	AT2TE11280	VANDAL4	DNA/MuDR
chr2	2485056	2485331	+	276	AT2TE11320	VANDAL4	DNA/MuDR
chr2	2514799	2517448	-	2650	AT2TE11400	VANDAL2	DNA/MuDR
chr2	2521829	2522232	+	404	AT2TE11425	BRODYAGA1A	DNA/MuDR
chr2	2529075	2535262	-	6188	AT2TE11445	VANDAL16	DNA/MuDR
chr2	2529557	2529586	-	30	AT2TE11450	VANDAL16	DNA/MuDR
chr2	2535263	2535982	-	720	AT2TE11480	ARNOLDY2	DNA/MuDR
chr2	2535983	2536163	-	181	AT2TE11485	ARNOLD3	DNA/MuDR
chr2	2536603	2537527	-	925	AT2TE11490	ARNOLDY2	DNA/MuDR
chr2	2539101	2541787	-	2687	AT2TE11500	VANDAL21	DNA/MuDR
chr2	2542584	2542616	-	33	AT2TE11510	ARNOLD2	DNA/MuDR
chr2	2542617	2559353	-	16737	AT2TE11515	ARNOLD3	DNA/MuDR
chr2	2559354	2559557	-	204	AT2TE11520	ATMUN1	DNA/MuDR
chr2	2559558	2560419	+	862	AT2TE11525	VANDAL17	DNA/MuDR
chr2	2579377	2579614	+	238	AT2TE11575	VANDAL17	DNA/MuDR
chr2	2590779	2591779	-	1001	AT2TE11635	ATMUN1	DNA/MuDR
chr2	2606719	2606792	-	74	AT2TE11710	BRODYAGA2	DNA/MuDR
chr2	2618649	2618894	-	246	AT2TE11755	VANDAL18	DNA/MuDR
chr2	2631714	2631749	-	36	AT2TE11800	ATDNA2T9C	DNA/MuDR
chr2	2638832	2648149	+	9318	AT2TE11815	VANDAL1	DNA/MuDR
chr2	2666855	2678073	+	11219	AT2TE11900	VANDAL1	DNA/MuDR
chr2	2676008	2676050	+	43	AT2TE11905	VANDAL1	DNA/MuDR
chr2	2685674	2688359	+	2686	AT2TE11930	VANDAL1	DNA/MuDR
chr2	2689574	2689634	+	61	AT2TE11940	VANDAL1N1	DNA/MuDR
chr2	2730707	2731078	-	372	AT2TE12075	ATMUNX1	DNA/MuDR
chr2	2732194	2732466	-	273	AT2TE12085	VANDAL3	DNA/MuDR
chr2	2732764	2732864	-	101	AT2TE12090	VANDAL3	DNA/MuDR
chr2	2732865	2734487	-	1623	AT2TE12095	VANDAL3	DNA/MuDR
chr2	2763817	2764214	-	398	AT2TE12220	BRODYAGA1	DNA/MuDR
chr2	2765878	2779424	-	13547	AT2TE12225	VANDAL9	DNA/MuDR
chr2	2822417	2823049	+	633	AT2TE12405	ARNOLDY2	DNA/MuDR
chr2	2823239	2823697	-	459	AT2TE12410	ARNOLDY1	DNA/MuDR
chr2	2852648	2854329	-	1682	AT2TE12495	ATDNA2T9C	DNA/MuDR
chr2	2854330	2854447	-	118	AT2TE12500	ATDNA2T9C	DNA/MuDR
chr2	2870431	2870558	-	128	AT2TE12535	BRODYAGA2	DNA/MuDR
chr2	2871266	2871356	-	91	AT2TE12540	BRODYAGA2	DNA/MuDR
chr2	2893674	2893826	-	153	AT2TE12625	BRODYAGA1A	DNA/MuDR
chr2	2913724	2914572	+	849	AT2TE12710	ATMU4	DNA/MuDR
chr2	2914578	2915088	+	511	AT2TE12715	ATMU11	DNA/MuDR
chr2	2915104	2915354	-	251	AT2TE12720	BRODYAGA1A	DNA/MuDR
chr2	2941107	2945799	-	4693	AT2TE12825	ATMU9	DNA/MuDR
chr2	2964189	2964210	-	22	AT2TE12915	ATDNA2T9C	DNA/MuDR
chr2	2964211	2964408	-	198	AT2TE12920	ARNOLDY1	DNA/MuDR
chr2	2964409	2964619	-	211	AT2TE12925	ARNOLDY2	DNA/MuDR
chr2	2964620	2966774	+	2155	AT2TE12930	ARNOLDY2	DNA/MuDR
chr2	2966775	2967012	-	238	AT2TE12935	ARNOLDY2	DNA/MuDR
chr2	2967591	2967736	+	146	AT2TE12945	BRODYAGA2	DNA/MuDR
chr2	2990715	2990738	-	24	AT2TE13035	VANDAL17	DNA/MuDR
chr2	2990739	2991802	-	1064	AT2TE13040	ARNOLD2	DNA/MuDR
chr2	2991803	2991918	-	116	AT2TE13045	ARNOLD3	DNA/MuDR
chr2	2999736	2999826	-	91	AT2TE13075	ARNOLDY1	DNA/MuDR
chr2	3000613	3005283	+	4671	AT2TE13080	VANDAL9	DNA/MuDR
chr2	3003314	3003383	+	70	AT2TE13085	VANDAL14	DNA/MuDR
chr2	3003613	3003643	+	31	AT2TE13090	VANDAL13	DNA/MuDR
chr2	3007088	3007108	+	21	AT2TE13100	VANDAL11	DNA/MuDR
chr2	3007109	3008067	+	959	AT2TE13105	VANDAL11	DNA/MuDR
chr2	3010237	3012123	+	1887	AT2TE13115	VANDAL12	DNA/MuDR
chr2	3011101	3011160	+	60	AT2TE13120	VANDAL10	DNA/MuDR
chr2	3012124	3012255	+	132	AT2TE13125	VANDAL9	DNA/MuDR
chr2	3013098	3013131	+	34	AT2TE13135	ARNOLDY2	DNA/MuDR
chr2	3013132	3014478	-	1347	AT2TE13140	ARNOLDY2	DNA/MuDR
chr2	3014479	3023011	+	8533	AT2TE13145	ARNOLD4	DNA/MuDR
chr2	3023012	3023064	+	53	AT2TE13150	ARNOLD4	DNA/MuDR
chr2	3023065	3023260	+	196	AT2TE13155	ATDNA2T9C	DNA/MuDR
chr2	3026943	3027038	-	96	AT2TE13185	VANDAL22	DNA/MuDR
chr2	3030586	3030627	-	42	AT2TE13195	VANDAL5	DNA/MuDR
chr2	3030628	3031810	-	1183	AT2TE13200	VANDAL5	DNA/MuDR
chr2	3033104	3033366	-	263	AT2TE13205	VANDAL5	DNA/MuDR
chr2	3034689	3035101	+	413	AT2TE13210	VANDAL4	DNA/MuDR
chr2	3036102	3036399	-	298	AT2TE13215	VANDAL4	DNA/MuDR
chr2	3039220	3039786	+	567	AT2TE13225	VANDAL4	DNA/MuDR
chr2	3040906	3041567	-	662	AT2TE13235	VANDAL12	DNA/MuDR
chr2	3041928	3041987	-	60	AT2TE13240	VANDAL4	DNA/MuDR
chr2	3041988	3044868	-	2881	AT2TE13245	VANDAL5A	DNA/MuDR
chr2	3057287	3057396	-	110	AT2TE13300	BRODYAGA1A	DNA/MuDR
chr2	3057591	3057638	+	48	AT2TE13305	BRODYAGA1A	DNA/MuDR
chr2	3057639	3057684	+	46	AT2TE13310	ATMU10	DNA/MuDR
chr2	3057685	3058062	+	378	AT2TE13315	ATMU10	DNA/MuDR
chr2	3058063	3058583	-	521	AT2TE13320	BRODYAGA1	DNA/MuDR
chr2	3061229	3074307	+	13079	AT2TE13335	VANDAL3	DNA/MuDR
chr2	3092730	3092770	-	41	AT2TE13405	ATDNAI27T9C	DNA/MuDR
chr2	3092771	3093021	+	251	AT2TE13410	VANDAL17	DNA/MuDR
chr2	3107315	3112019	-	4705	AT2TE13445	VANDAL21	DNA/MuDR
chr2	3109369	3109641	-	273	AT2TE13450	VANDAL21	DNA/MuDR
chr2	3109702	3109833	+	132	AT2TE13455	VANDAL21	DNA/MuDR
chr2	3121465	3131230	+	9766	AT2TE13520	VANDAL16	DNA/MuDR
chr2	3174360	3175057	-	698	AT2TE13730	BRODYAGA2	DNA/MuDR
chr2	3180826	3183686	-	2861	AT2TE13750	VANDAL3	DNA/MuDR
chr2	3183722	3186659	+	2938	AT2TE13755	VANDAL3	DNA/MuDR
chr2	3189786	3189903	-	118	AT2TE13765	BRODYAGA2	DNA/MuDR
chr2	3189904	3191105	-	1202	AT2TE13770	ARNOLDY2	DNA/MuDR
chr2	3191788	3192021	-	234	AT2TE13780	ARNOLDY2	DNA/MuDR
chr2	3527954	3528142	-	189	AT2TE15380	ATDNAI27T9C	DNA/MuDR
chr2	3586373	3594041	-	7669	AT2TE15655	VANDAL17	DNA/MuDR
chr2	3672930	3673319	-	390	AT2TE15980	BRODYAGA1	DNA/MuDR
chr2	3796207	3796457	+	251	AT2TE16320	VANDAL13	DNA/MuDR
chr2	3799777	3803531	-	3755	AT2TE16340	VANDAL17	DNA/MuDR
chr2	3800685	3800780	-	96	AT2TE16345	VANDAL17	DNA/MuDR
chr2	3938408	3938890	-	483	AT2TE16780	VANDAL3	DNA/MuDR
chr2	3941005	3941163	-	159	AT2TE16790	VANDAL3	DNA/MuDR
chr2	3941812	3942745	-	934	AT2TE16795	VANDAL3	DNA/MuDR
chr2	3984908	3985066	-	159	AT2TE16920	VANDAL3	DNA/MuDR
chr2	3986485	4005114	-	18630	AT2TE16930	VANDAL4	DNA/MuDR
chr2	4005188	4005618	+	431	AT2TE16935	ATN9_1	DNA/MuDR
chr2	4077882	4079717	-	1836	AT2TE17230	VANDAL18NA	DNA/MuDR
chr2	4082606	4082777	+	172	AT2TE17255	ATDNA2T9C	DNA/MuDR
chr2	4089023	4089098	+	76	AT2TE17295	ATDNA2T9C	DNA/MuDR
chr2	4103493	4103594	-	102	AT2TE17340	ATDNAI27T9A	DNA/MuDR
chr2	4103954	4105050	-	1097	AT2TE17345	BRODYAGA1A	DNA/MuDR
chr2	4196796	4197159	+	364	AT2TE17720	ATDNA2T9C	DNA/MuDR
chr2	4212691	4214460	+	1770	AT2TE17770	VANDAL3	DNA/MuDR
chr2	4214636	4215061	+	426	AT2TE17775	VANDAL3	DNA/MuDR
chr2	4216584	4217012	-	429	AT2TE17790	VANDAL3	DNA/MuDR
chr2	4218953	4219022	-	70	AT2TE17800	VANDAL3	DNA/MuDR
chr2	4219023	4220768	-	1746	AT2TE17805	VANDAL3	DNA/MuDR
chr2	4224098	4224173	-	76	AT2TE17830	VANDAL6	DNA/MuDR
chr2	4224174	4224643	-	470	AT2TE17835	VANDAL6	DNA/MuDR
chr2	4226301	4226629	-	329	AT2TE17850	VANDAL6	DNA/MuDR
chr2	4247683	4247789	+	107	AT2TE17885	ATREP16	DNA/MuDR
chr2	4247791	4247961	-	171	AT2TE17890	ATREP16	DNA/MuDR
chr2	4283145	4283215	+	71	AT2TE17995	ATMU6	DNA/MuDR
chr2	4283216	4283925	+	710	AT2TE18000	ATMU6	DNA/MuDR
chr2	4301568	4301882	-	315	AT2TE18045	ATDNAI27T9A	DNA/MuDR
chr2	4301944	4302118	+	175	AT2TE18050	VANDAL1	DNA/MuDR
chr2	4302305	4303175	-	871	AT2TE18055	LIMPET1	DNA/MuDR
chr2	4303176	4303211	-	36	AT2TE18060	LIMPET1	DNA/MuDR
chr2	4304125	4304153	-	29	AT2TE18065	ARNOLDY1	DNA/MuDR
chr2	4313074	4313218	+	145	AT2TE18120	ARNOLD4	DNA/MuDR
chr2	4313219	4313258	+	40	AT2TE18125	ATMUNX1	DNA/MuDR
chr2	4313259	4313650	+	392	AT2TE18130	ATMUNX1	DNA/MuDR
chr2	4314704	4314779	-	76	AT2TE18135	BRODYAGA2	DNA/MuDR
chr2	4317931	4318005	+	75	AT2TE18150	ATMU6	DNA/MuDR
chr2	4318006	4322177	-	4172	AT2TE18155	ATMU6	DNA/MuDR
chr2	4322183	4322672	-	490	AT2TE18160	BOMZH2	DNA/MuDR
chr2	4322732	4323163	+	432	AT2TE18165	BRODYAGA1	DNA/MuDR
chr2	4327965	4328009	+	45	AT2TE18190	BRODYAGA2	DNA/MuDR
chr2	4328618	4328777	-	160	AT2TE18195	VANDAL11	DNA/MuDR
chr2	4329266	4329921	-	656	AT2TE18200	ATMU9	DNA/MuDR
chr2	4329922	4330007	-	86	AT2TE18205	ATMU7	DNA/MuDR
chr2	4330289	4330459	-	171	AT2TE18210	VANDAL10	DNA/MuDR
chr2	4338180	4339187	+	1008	AT2TE18245	ATMUN2	DNA/MuDR
chr2	4347961	4348352	+	392	AT2TE18280	ATMUN1	DNA/MuDR
chr2	4349967	4350094	+	128	AT2TE18285	VANDAL16	DNA/MuDR
chr2	4350507	4351511	+	1005	AT2TE18300	ARNOLDY2	DNA/MuDR
chr2	4353558	4353598	-	41	AT2TE18310	ARNOLDY1	DNA/MuDR
chr2	4353599	4353787	-	189	AT2TE18315	ARNOLDY1	DNA/MuDR
chr2	4353788	4357222	-	3435	AT2TE18320	ARNOLDY2	DNA/MuDR
chr2	4357223	4357327	-	105	AT2TE18325	ARNOLDY2	DNA/MuDR
chr2	4358542	4360141	-	1600	AT2TE18335	ARNOLD1	DNA/MuDR
chr2	4371541	4375322	+	3782	AT2TE18385	ARNOLD1	DNA/MuDR
chr2	4375323	4375498	+	176	AT2TE18390	ARNOLD1	DNA/MuDR
chr2	4375499	4379828	+	4330	AT2TE18395	ARNOLD3	DNA/MuDR
chr2	4414834	4415890	+	1057	AT2TE18485	BRODYAGA1A	DNA/MuDR
chr2	4415891	4415911	-	21	AT2TE18490	BRODYAGA1	DNA/MuDR
chr2	4422843	4422870	+	28	AT2TE18525	ARNOLD1	DNA/MuDR
chr2	4422871	4425447	+	2577	AT2TE18530	ARNOLD2	DNA/MuDR
chr2	4423357	4423837	+	481	AT2TE18535	ARNOLD2	DNA/MuDR
chr2	4425448	4425636	+	189	AT2TE18540	ARNOLD3	DNA/MuDR
chr2	4425637	4428291	+	2655	AT2TE18545	ARNOLD2	DNA/MuDR
chr2	4427003	4427121	+	119	AT2TE18550	ARNOLD2	DNA/MuDR
chr2	4428292	4428333	+	42	AT2TE18555	ARNOLD1	DNA/MuDR
chr2	4428334	4428681	+	348	AT2TE18560	ARNOLD4	DNA/MuDR
chr2	4429212	4429258	-	47	AT2TE18575	BRODYAGA1	DNA/MuDR
chr2	4430014	4430630	+	617	AT2TE18585	VANDAL4	DNA/MuDR
chr2	4430631	4430799	-	169	AT2TE18590	VANDAL4	DNA/MuDR
chr2	4430800	4430941	+	142	AT2TE18595	VANDAL5	DNA/MuDR
chr2	4430942	4430980	+	39	AT2TE18600	VANDAL5	DNA/MuDR
chr2	4430981	4434605	+	3625	AT2TE18605	VANDAL5	DNA/MuDR
chr2	4432960	4433061	+	102	AT2TE18610	VANDAL5	DNA/MuDR
chr2	4434606	4434649	+	44	AT2TE18615	VANDAL5	DNA/MuDR
chr2	4434654	4434901	+	248	AT2TE18620	VANDAL5	DNA/MuDR
chr2	4434902	4438078	+	3177	AT2TE18625	VANDAL5	DNA/MuDR
chr2	4452530	4457022	+	4493	AT2TE18695	VANDAL20	DNA/MuDR
chr2	4508417	4513686	+	5270	AT2TE18875	VANDAL20	DNA/MuDR
chr2	4522545	4524021	+	1477	AT2TE18915	VANDAL20	DNA/MuDR
chr2	4525972	4535960	+	9989	AT2TE18920	VANDAL3	DNA/MuDR
chr2	4538821	4540514	+	1694	AT2TE18940	VANDAL3	DNA/MuDR
chr2	4542381	4543115	-	735	AT2TE18950	ATDNA2T9C	DNA/MuDR
chr2	4543116	4543182	-	67	AT2TE18955	ATDNA2T9B	DNA/MuDR
chr2	4583072	4584177	+	1106	AT2TE19010	VANDAL20	DNA/MuDR
chr2	4589569	4590885	-	1317	AT2TE19035	VANDAL18	DNA/MuDR
chr2	4598865	4609295	-	10431	AT2TE19070	VANDAL5	DNA/MuDR
chr2	4609296	4609334	-	39	AT2TE19080	VANDAL5	DNA/MuDR
chr2	4609335	4609541	-	207	AT2TE19085	VANDAL5	DNA/MuDR
chr2	4609542	4609630	+	89	AT2TE19090	VANDAL4	DNA/MuDR
chr2	4609631	4610317	-	687	AT2TE19095	VANDAL4	DNA/MuDR
chr2	4610318	4610347	-	30	AT2TE19100	VANDAL4	DNA/MuDR
chr2	4610349	4610646	-	298	AT2TE19105	VANDAL5	DNA/MuDR
chr2	4610647	4615454	-	4808	AT2TE19110	VANDAL5	DNA/MuDR
chr2	4615455	4615799	-	345	AT2TE19115	VANDAL5A	DNA/MuDR
chr2	4617478	4618126	-	649	AT2TE19125	VANDAL5	DNA/MuDR
chr2	4623545	4624517	+	973	AT2TE19160	AT9TSD1	DNA/MuDR
chr2	4623759	4623843	+	85	AT2TE19165	AT9TSD1	DNA/MuDR
chr2	4624690	4624741	+	52	AT2TE19170	VANDAL8	DNA/MuDR
chr2	4624742	4626159	+	1418	AT2TE19175	VANDAL21	DNA/MuDR
chr2	4626160	4626334	+	175	AT2TE19180	VANDAL17	DNA/MuDR
chr2	4626536	4626799	+	264	AT2TE19185	AT9TSD1	DNA/MuDR
chr2	4633478	4633658	+	181	AT2TE19225	VANDAL17	DNA/MuDR
chr2	4633783	4634294	+	512	AT2TE19230	AT9TSD1	DNA/MuDR
chr2	4642727	4642902	+	176	AT2TE19255	VANDAL17	DNA/MuDR
chr2	4643037	4643532	+	496	AT2TE19260	AT9TSD1	DNA/MuDR
chr2	4643533	4643605	+	73	AT2TE19265	AT9TSD1	DNA/MuDR
chr2	4643912	4644256	-	345	AT2TE19270	ATMU9	DNA/MuDR
chr2	4644472	4645636	+	1165	AT2TE19275	VANDAL8	DNA/MuDR
chr2	4647430	4647804	+	375	AT2TE19285	AT9TSD1	DNA/MuDR
chr2	4648785	4649260	+	476	AT2TE19290	VANDAL17	DNA/MuDR
chr2	4649261	4649309	+	49	AT2TE19295	VANDAL17	DNA/MuDR
chr2	4650019	4650196	+	178	AT2TE19305	ATDNAI27T9A	DNA/MuDR
chr2	4650264	4650556	+	293	AT2TE19310	LIMPET1	DNA/MuDR
chr2	4651052	4651656	+	605	AT2TE19325	ATDNA2T9A	DNA/MuDR
chr2	4656357	4658311	+	1955	AT2TE19355	VANDAL17	DNA/MuDR
chr2	4729404	4737545	-	8142	AT2TE19615	VANDAL21	DNA/MuDR
chr2	4742127	4742819	-	693	AT2TE19670	BRODYAGA2	DNA/MuDR
chr2	4766902	4767072	-	171	AT2TE19790	ATDNAI27T9A	DNA/MuDR
chr2	4771383	4771461	-	79	AT2TE19805	ATMU1	DNA/MuDR
chr2	4775332	4775370	-	39	AT2TE19830	BRODYAGA1A	DNA/MuDR
chr2	4826397	4827613	-	1217	AT2TE20015	VANDAL21	DNA/MuDR
chr2	4829281	4829821	+	541	AT2TE20025	VANDAL13	DNA/MuDR
chr2	4832217	4836549	+	4333	AT2TE20045	VANDAL13	DNA/MuDR
chr2	4835620	4835933	+	314	AT2TE20055	VANDAL14	DNA/MuDR
chr2	4861229	4869425	-	8197	AT2TE20140	VANDAL21	DNA/MuDR
chr2	4873130	4888043	-	14914	AT2TE20160	VANDAL1	DNA/MuDR
chr2	4890916	4891675	+	760	AT2TE20170	VANDAL2N1	DNA/MuDR
chr2	4947602	4947647	+	46	AT2TE20310	ATMU10	DNA/MuDR
chr2	4947648	4948280	+	633	AT2TE20315	ATMU10	DNA/MuDR
