chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr2	6746357	6746982	-	626	AT2TE27565	ATHATN7	DNA/HAT
chr2	6749823	6750375	-	553	AT2TE27575	ATHATN7	DNA/HAT
chr2	6753218	6753771	-	554	AT2TE27585	ATHATN7	DNA/HAT
chr2	6793302	6793506	+	205	AT2TE27710	ATHAT1	DNA/HAT
chr2	6861932	6862000	-	69	AT2TE27940	ATHAT3	DNA/HAT
chr2	6873033	6873325	-	293	AT2TE27990	SIMPLEHAT2	DNA/HAT
chr2	6943116	6944022	+	907	AT2TE28280	TAG2	DNA/HAT
chr2	6944092	6944186	+	95	AT2TE28285	ATHAT1	DNA/HAT
chr2	6944415	6944900	+	486	AT2TE28290	ATHAT1	DNA/HAT
chr2	7035083	7035153	+	71	AT2TE28640	ATHATN3	DNA/HAT
chr2	7072153	7072395	-	243	AT2TE28770	ATHAT1	DNA/HAT
chr2	7081081	7081486	+	406	AT2TE28800	ATHAT7	DNA/HAT
chr2	7085243	7085432	+	190	AT2TE28810	ATHATN2	DNA/HAT
chr2	7136786	7136883	-	98	AT2TE29045	ATHATN4	DNA/HAT
chr2	7289019	7289097	-	79	AT2TE29720	TAG3N1	DNA/HAT
chr2	7441676	7442657	-	982	AT2TE30510	SIMPLEHAT1	DNA/HAT
chr2	7447877	7448246	+	370	AT2TE30540	ATHATN1	DNA/HAT
chr2	7841728	7841813	-	86	AT2TE32450	ATHATN3	DNA/HAT
chr2	7904453	7904628	+	176	AT2TE32730	ATHATN7	DNA/HAT
chr2	7904629	7904681	+	53	AT2TE32735	ATHATN7	DNA/HAT
chr2	7904684	7905115	+	432	AT2TE32740	ATHAT7	DNA/HAT
chr2	7956942	7957034	+	93	AT2TE33000	TAG3N1	DNA/HAT
chr2	7987785	7988064	-	280	AT2TE33145	ATHATN1	DNA/HAT
chr2	8016047	8016295	-	249	AT2TE33280	ATHATN3	DNA/HAT
chr2	8035386	8036872	+	1487	AT2TE33360	ATHAT1	DNA/HAT
chr2	8065944	8065994	-	51	AT2TE33480	ATHAT1	DNA/HAT
chr2	8066004	8067100	-	1097	AT2TE33485	TAG2	DNA/HAT
chr2	8066360	8066413	-	54	AT2TE33490	TAG2	DNA/HAT
chr2	8206792	8206953	+	162	AT2TE34135	ATHATN10	DNA/HAT
chr2	8450228	8450772	-	545	AT2TE35275	TAG3N1	DNA/HAT
chr2	8575092	8575771	+	680	AT2TE35880	TAG3N1	DNA/HAT
chr2	8575772	8575792	+	21	AT2TE35885	TAG1	DNA/HAT
chr2	8956954	8957576	+	623	AT2TE37765	ATHATN3A	DNA/HAT
chr2	9390572	9390701	-	130	AT2TE39870	ATHATN1	DNA/HAT
chr2	9633548	9635121	+	1574	AT2TE41090	SIMPLEHAT2	DNA/HAT
chr2	9635122	9635196	-	75	AT2TE41095	SIMPLEHAT2	DNA/HAT
chr2	9896684	9896797	-	114	AT2TE42350	TAG2	DNA/HAT
chr2	9897281	9897440	-	160	AT2TE42360	TAG2	DNA/HAT
chr2	10075303	10075335	-	33	AT2TE43120	ATHAT3	DNA/HAT
chr2	10144769	10145431	-	663	AT2TE43410	ATHATN2	DNA/HAT
chr2	10278666	10279408	-	743	AT2TE43990	ATHAT1	DNA/HAT
chr2	10289614	10289756	-	143	AT2TE44040	ATHATN3	DNA/HAT
chr2	10292009	10292646	+	638	AT2TE44050	ATHAT2	DNA/HAT
chr2	10467649	10468258	+	610	AT2TE44910	ATHATN7	DNA/HAT
chr2	10492275	10492619	-	345	AT2TE45030	ATHATN5	DNA/HAT
chr2	10507114	10508711	-	1598	AT2TE45095	ATHATN3A	DNA/HAT
chr2	10507249	10507372	-	124	AT2TE45100	ATHATN3A	DNA/HAT
chr2	10507373	10508559	+	1187	AT2TE45105	SIMPLEHAT1	DNA/HAT
chr2	10540654	10540933	+	280	AT2TE45240	ATHATN5	DNA/HAT
chr2	10579375	10579982	+	608	AT2TE45410	ATHATN2	DNA/HAT
chr2	10649230	10649459	+	230	AT2TE45655	ATHATN8	DNA/HAT
chr2	10760671	10761705	+	1035	AT2TE46175	ATHAT1	DNA/HAT
chr2	10776682	10776772	+	91	AT2TE46255	ATHAT1	DNA/HAT
chr2	10825415	10825487	+	73	AT2TE46480	ATHATN2	DNA/HAT
chr2	10825759	10825887	-	129	AT2TE46490	TAG3N1	DNA/HAT
chr2	11010073	11010228	-	156	AT2TE47440	ATHAT3	DNA/HAT
chr2	11048712	11048868	-	157	AT2TE47630	ATHATN3	DNA/HAT
chr2	11080914	11081235	+	322	AT2TE47785	SIMPLEHAT1	DNA/HAT
chr2	11081250	11081712	+	463	AT2TE47790	TAG2	DNA/HAT
chr2	11119126	11119267	-	142	AT2TE47960	ATHATN3	DNA/HAT
chr2	11129318	11129911	-	594	AT2TE48010	ATHATN7	DNA/HAT
chr2	11386229	11386333	+	105	AT2TE49260	ATHATN6	DNA/HAT
chr2	11397762	11398385	+	624	AT2TE49340	ATHATN7	DNA/HAT
chr2	11556928	11557009	-	82	AT2TE50125	TAG3N1	DNA/HAT
chr2	11682723	11683353	-	631	AT2TE50750	ATHATN10	DNA/HAT
chr2	12554404	12554585	+	182	AT2TE54840	ATHATN7	DNA/HAT
chr2	12701346	12701473	-	128	AT2TE55520	TAG2	DNA/HAT
chr2	13234086	13234262	+	177	AT2TE58040	ATHATN3	DNA/HAT
chr2	13480882	13481528	-	647	AT2TE59240	ATHATN2	DNA/HAT
chr2	13793630	13794625	+	996	AT2TE60750	SIMPLEHAT1	DNA/HAT
chr2	14989324	14989378	+	55	AT2TE66650	TAG2	DNA/HAT
chr2	14989458	14989536	+	79	AT2TE66655	TAG2	DNA/HAT
chr2	15880073	15880553	-	481	AT2TE71040	ATHATN1	DNA/HAT
chr2	15884475	15885121	+	647	AT2TE71055	ATHATN2	DNA/HAT
chr2	16347338	16348054	+	717	AT2TE73350	TAG3N1	DNA/HAT
chr2	16625761	16626817	+	1057	AT2TE74725	SIMPLEHAT1	DNA/HAT
chr2	17255826	17255985	+	160	AT2TE77790	TAG2	DNA/HAT
chr2	17256672	17256833	+	162	AT2TE77800	TAG2	DNA/HAT
chr2	17274417	17274631	+	215	AT2TE77890	TAG3N1	DNA/HAT
chr2	17274632	17275235	+	604	AT2TE77895	TAG1	DNA/HAT
chr2	17277612	17277925	-	314	AT2TE77910	ATHATN2	DNA/HAT
chr2	18890618	18890819	-	202	AT2TE85890	ATHATN3	DNA/HAT
chr2	19195778	19195951	+	174	AT2TE87410	ATHATN7	DNA/HAT
chr2	19670281	19670383	-	103	AT2TE89750	ATHATN7	DNA/HAT
chr3	1369680	1370090	+	411	AT3TE05775	ATHATN7	DNA/HAT
chr3	2600864	2601601	-	738	AT3TE10950	TAG3N1	DNA/HAT
chr3	2628571	2628892	+	322	AT3TE11070	ATHATN7	DNA/HAT
chr3	3478252	3478327	+	76	AT3TE14610	SIMPLEHAT1	DNA/HAT
chr3	3587096	3587482	-	387	AT3TE15085	ATHATN4	DNA/HAT
chr3	4175348	4175541	-	194	AT3TE17580	ATHAT10	DNA/HAT
chr3	5068459	5068550	-	92	AT3TE21350	ATHAT1	DNA/HAT
chr3	5623118	5623755	-	638	AT3TE23630	ATHATN7	DNA/HAT
chr3	5815402	5816073	+	672	AT3TE24455	ATHATN10	DNA/HAT
chr3	6771792	6771833	+	42	AT3TE28435	ATHATN4	DNA/HAT
chr3	6771834	6772463	+	630	AT3TE28440	ATHATN3A	DNA/HAT
chr3	7337741	7338119	-	379	AT3TE30840	TAG1	DNA/HAT
chr3	7338133	7338291	-	159	AT3TE30845	TAG1	DNA/HAT
chr3	7645456	7645603	-	148	AT3TE32115	ATHATN3	DNA/HAT
chr3	7841286	7841608	-	323	AT3TE32910	TAG1	DNA/HAT
chr3	7843682	7843739	-	58	AT3TE32915	TAG2	DNA/HAT
chr3	7895510	7896042	+	533	AT3TE33115	TAG3N1	DNA/HAT
chr3	7905730	7906353	+	624	AT3TE33160	ATHATN6	DNA/HAT
chr3	8149876	8150491	-	616	AT3TE34190	ATHATN2	DNA/HAT
chr3	8209484	8209755	-	272	AT3TE34420	SIMPLEHAT1	DNA/HAT
chr3	8209823	8209850	-	28	AT3TE34425	TAG2	DNA/HAT
chr3	8209851	8210857	-	1007	AT3TE34430	TAG2	DNA/HAT
chr3	8211797	8211961	-	165	AT3TE34435	SIMPLEHAT1	DNA/HAT
chr3	8512452	8512911	+	460	AT3TE35710	ATHATN5	DNA/HAT
chr3	8697347	8697674	-	328	AT3TE36460	ATHATN5	DNA/HAT
chr3	8752191	8752349	+	159	AT3TE36690	TAG2	DNA/HAT
chr3	8752811	8752969	+	159	AT3TE36700	TAG2	DNA/HAT
chr3	8936457	8936775	-	319	AT3TE37380	ATHAT10	DNA/HAT
chr3	9055108	9055334	+	227	AT3TE37840	ATHATN4	DNA/HAT
chr3	9085542	9085579	-	38	AT3TE37970	ATHATN2	DNA/HAT
chr3	9085580	9085776	-	197	AT3TE37975	ATHATN3	DNA/HAT
chr3	9134282	9134753	-	472	AT3TE38180	TAG3N1	DNA/HAT
chr3	9259435	9259582	+	148	AT3TE38670	ATHAT1	DNA/HAT
chr3	9400146	9400191	+	46	AT3TE39265	ATHATN5	DNA/HAT
chr3	9772947	9772980	+	34	AT3TE40685	TAG2	DNA/HAT
chr3	9772981	9774080	+	1100	AT3TE40690	TAG2	DNA/HAT
chr3	9841763	9842100	+	338	AT3TE40980	ATHATN1	DNA/HAT
chr3	10031178	10031337	+	160	AT3TE41750	TAG2	DNA/HAT
chr3	10031991	10032152	+	162	AT3TE41765	TAG2	DNA/HAT
chr3	10032857	10033392	-	536	AT3TE41770	ATHATN10	DNA/HAT
chr3	10191249	10191309	-	61	AT3TE42355	SIMPLEHAT1	DNA/HAT
chr3	10242879	10243070	+	192	AT3TE42550	ATHATN10	DNA/HAT
chr3	10373032	10374065	+	1034	AT3TE43080	TAG2	DNA/HAT
chr3	10414026	10415387	+	1362	AT3TE43255	SIMPLEHAT2	DNA/HAT
chr3	10421712	10421947	+	236	AT3TE43280	SIMPLEHAT2	DNA/HAT
chr3	10449619	10450104	-	486	AT3TE43415	ATHATN1	DNA/HAT
chr3	10459718	10459885	-	168	AT3TE43450	TAG2	DNA/HAT
chr3	10635157	10638608	-	3452	AT3TE44210	ATHAT7	DNA/HAT
chr3	10678586	10679032	-	447	AT3TE44370	ATHATN4	DNA/HAT
chr3	10692099	10692546	-	448	AT3TE44415	SIMPLEHAT2	DNA/HAT
chr3	10704716	10704962	+	247	AT3TE44470	ATHATN2	DNA/HAT
chr3	10850260	10850566	-	307	AT3TE45105	ATHATN1	DNA/HAT
chr3	10860162	10860236	-	75	AT3TE45140	ATHATN4	DNA/HAT
chr3	10862968	10863590	-	623	AT3TE45170	ATHATN7	DNA/HAT
chr3	10891816	10891854	+	39	AT3TE45280	ATHATN1	DNA/HAT
chr3	10891855	10892253	+	399	AT3TE45285	ATHATN1	DNA/HAT
chr3	10953344	10953862	-	519	AT3TE45550	ATHATN5	DNA/HAT
chr3	10980465	10980620	-	156	AT3TE45635	TAG2	DNA/HAT
chr3	10982728	10982936	-	209	AT3TE45650	TAG2	DNA/HAT
chr3	11004626	11004831	+	206	AT3TE45745	ATHATN1	DNA/HAT
chr3	11024093	11024241	+	149	AT3TE45835	TAG1	DNA/HAT
chr3	11097260	11099626	+	2367	AT3TE46170	TAG2	DNA/HAT
chr3	11109607	11109705	-	99	AT3TE46215	ATHATN4	DNA/HAT
chr3	11252035	11252490	+	456	AT3TE46900	ATHATN3	DNA/HAT
chr3	11364881	11365058	-	178	AT3TE47320	ATHATN7	DNA/HAT
chr3	11381083	11381848	+	766	AT3TE47465	TAG3N1	DNA/HAT
chr3	11396200	11396528	+	329	AT3TE47520	SIMPLEHAT2	DNA/HAT
chr3	11534697	11534873	+	177	AT3TE48040	SIMPLEHAT1	DNA/HAT
chr3	11540087	11540130	+	44	AT3TE48065	SIMPLEHAT1	DNA/HAT
chr3	11610373	11611237	-	865	AT3TE48255	ATHATN10	DNA/HAT
chr3	11612104	11612346	-	243	AT3TE48260	ATHATN10	DNA/HAT
chr3	11625620	11625834	-	215	AT3TE48315	ATHATN10	DNA/HAT
chr3	11724506	11725115	-	610	AT3TE48830	ATHATN6	DNA/HAT
chr3	11727556	11727622	-	67	AT3TE48845	SIMPLEHAT2	DNA/HAT
chr3	11780518	11780947	-	430	AT3TE49040	ATHAT10	DNA/HAT
chr3	11911758	11912172	-	415	AT3TE49580	ATHATN1	DNA/HAT
chr3	11982146	11982840	+	695	AT3TE49905	SIMPLEHAT1	DNA/HAT
chr3	11982841	11982890	+	50	AT3TE49910	SIMPLEHAT1	DNA/HAT
chr3	11983150	11983631	+	482	AT3TE49920	ATHATN3	DNA/HAT
chr3	11994984	11995632	+	649	AT3TE49995	ATHATN3	DNA/HAT
chr3	12095373	12095661	+	289	AT3TE50320	ATHATN3	DNA/HAT
chr3	12264820	12265061	-	242	AT3TE50800	ATHATN9	DNA/HAT
chr3	12559159	12559238	-	80	AT3TE51705	ATHATN3	DNA/HAT
chr3	12560321	12560388	+	68	AT3TE51715	SIMPLEHAT2	DNA/HAT
chr3	12638407	12638482	+	76	AT3TE51990	SIMPLEHAT1	DNA/HAT
chr3	12692929	12693090	-	162	AT3TE52205	ATHAT1	DNA/HAT
chr3	12792548	12795147	-	2600	AT3TE52590	ATHAT10	DNA/HAT
chr3	12795148	12795660	-	513	AT3TE52595	ATHAT10	DNA/HAT
chr3	12795661	12795863	-	203	AT3TE52600	ATHAT10	DNA/HAT
chr3	12897632	12897855	+	224	AT3TE52945	ATHATN8	DNA/HAT
chr3	12954407	12954524	+	118	AT3TE53135	TAG2	DNA/HAT
chr3	13023325	13023457	+	133	AT3TE53315	ATHATN1	DNA/HAT
chr3	13305200	13305424	+	225	AT3TE54405	ATHATN8	DNA/HAT
chr3	13494029	13494197	-	169	AT3TE54930	ATHATN1	DNA/HAT
chr3	14001850	14002678	-	829	AT3TE57455	SIMPLEHAT2	DNA/HAT
chr3	14002679	14002734	-	56	AT3TE57460	SIMPLEHAT2	DNA/HAT
chr3	14317189	14317943	-	755	AT3TE58815	ATHAT1	DNA/HAT
chr3	14318268	14318453	-	186	AT3TE58820	ATHAT1	DNA/HAT
chr3	14323641	14323776	+	136	AT3TE58855	ATHAT3	DNA/HAT
chr3	14683835	14683920	-	86	AT3TE60055	TAG1	DNA/HAT
chr3	14748117	14748280	-	164	AT3TE60305	ATHAT1	DNA/HAT
chr3	14750486	14750642	-	157	AT3TE60315	ATHAT1	DNA/HAT
chr3	14870760	14870862	+	103	AT3TE60670	ATHATN4	DNA/HAT
chr3	15172905	15173473	+	569	AT3TE61680	ATHATN7	DNA/HAT
chr3	15215217	15215775	-	559	AT3TE61845	ATHATN3	DNA/HAT
chr3	15336909	15336972	+	64	AT3TE62285	ATHAT1	DNA/HAT
chr3	15372047	15372114	+	68	AT3TE62420	SIMPLEHAT2	DNA/HAT
chr3	15372115	15372134	+	20	AT3TE62425	SIMPLEHAT2	DNA/HAT
chr3	15413166	15416640	+	3475	AT3TE62570	ATHAT7	DNA/HAT
chr3	15531362	15531438	+	77	AT3TE62905	ATHATN5	DNA/HAT
chr3	15531439	15531799	+	361	AT3TE62910	ATHATN5	DNA/HAT
chr3	15587056	15590902	+	3847	AT3TE63045	ATHAT1	DNA/HAT
chr3	15645708	15646151	+	444	AT3TE63265	ATHATN1	DNA/HAT
chr3	15676744	15677283	-	540	AT3TE63400	ATHATN6	DNA/HAT
chr3	15844429	15845166	+	738	AT3TE64100	TAG3N1	DNA/HAT
chr3	15856518	15856693	-	176	AT3TE64145	ATHATN6	DNA/HAT
chr3	15867624	15867692	-	69	AT3TE64190	ATHATN1	DNA/HAT
chr3	15867693	15868074	-	382	AT3TE64195	ATHATN1	DNA/HAT
chr3	15918727	15918874	+	148	AT3TE64430	SIMPLEHAT1	DNA/HAT
chr3	15924542	15924896	+	355	AT3TE64440	SIMPLEHAT1	DNA/HAT
chr3	15925559	15925743	+	185	AT3TE64445	ATHATN3	DNA/HAT
chr3	16005266	16005693	+	428	AT3TE64785	ATHATN1	DNA/HAT
chr3	16077725	16078200	-	476	AT3TE65055	ATHATN3	DNA/HAT
chr3	16083850	16084036	+	187	AT3TE65080	TAG2	DNA/HAT
chr3	16111948	16112193	-	246	AT3TE65195	ATHATN8	DNA/HAT
chr3	16145198	16145493	+	296	AT3TE65375	ATHAT3	DNA/HAT
chr3	16163501	16163531	+	31	AT3TE65485	ATHATN6	DNA/HAT
chr3	16163532	16163776	+	245	AT3TE65490	ATHATN6	DNA/HAT
chr3	16183949	16184168	+	220	AT3TE65550	ATHATN2	DNA/HAT
chr3	16255101	16255675	+	575	AT3TE65855	ATHATN7	DNA/HAT
chr3	16274432	16275009	+	578	AT3TE65945	ATHATN2	DNA/HAT
chr3	16330981	16331801	+	821	AT3TE66150	ATHAT1	DNA/HAT
chr3	16333402	16333556	+	155	AT3TE66170	SIMPLEHAT1	DNA/HAT
chr3	16353170	16354415	-	1246	AT3TE66215	SIMPLEHAT2	DNA/HAT
chr3	16377627	16377731	+	105	AT3TE66335	ATHAT1	DNA/HAT
chr3	16412938	16413320	-	383	AT3TE66505	ATHATN4	DNA/HAT
chr3	16457760	16457967	-	208	AT3TE66735	TAG1	DNA/HAT
chr3	16507248	16507386	+	139	AT3TE66910	SIMPLEHAT2	DNA/HAT
chr3	16509143	16509215	+	73	AT3TE66925	SIMPLEHAT2	DNA/HAT
chr3	16568177	16568744	-	568	AT3TE67180	ATHATN6	DNA/HAT
chr3	16574474	16574581	+	108	AT3TE67200	ATHATN1	DNA/HAT
chr3	16582785	16582860	-	76	AT3TE67255	ATHAT10	DNA/HAT
chr3	16600733	16604312	-	3580	AT3TE67325	ATHAT2	DNA/HAT
chr3	16676041	16676080	+	40	AT3TE67570	TAG2	DNA/HAT
chr3	16685438	16686138	+	701	AT3TE67610	TAG3N1	DNA/HAT
chr3	16686142	16686898	+	757	AT3TE67615	TAG3N1	DNA/HAT
chr3	16787587	16787744	-	158	AT3TE68000	TAG2	DNA/HAT
chr3	16787851	16788010	-	160	AT3TE68005	TAG2	DNA/HAT
chr3	16880890	16881526	-	637	AT3TE68400	ATHATN7	DNA/HAT
chr3	16975460	16975559	+	100	AT3TE68785	ATHAT1	DNA/HAT
chr3	16976199	16976351	+	153	AT3TE68795	SIMPLEHAT1	DNA/HAT
chr3	16976372	16976460	-	89	AT3TE68800	ATHATN1	DNA/HAT
chr3	17050026	17050191	+	166	AT3TE69110	TAG3N1	DNA/HAT
chr3	17352920	17352956	-	37	AT3TE70350	ATHATN2	DNA/HAT
chr3	17352957	17353611	-	655	AT3TE70355	ATHATN2	DNA/HAT
chr3	17382430	17383668	+	1239	AT3TE70480	SIMPLEHAT2	DNA/HAT
chr3	17396405	17397020	+	616	AT3TE70555	ATHATN7	DNA/HAT
chr3	17437547	17437699	-	153	AT3TE70640	ATHATN3	DNA/HAT
chr3	17531512	17532377	+	866	AT3TE71030	SIMPLEHAT2	DNA/HAT
chr3	18055221	18056033	-	813	AT3TE73190	TAG3N1	DNA/HAT
chr3	18059089	18059888	-	800	AT3TE73205	TAG3N1	DNA/HAT
chr3	18078295	18078414	-	120	AT3TE73295	SIMPLEHAT1	DNA/HAT
chr3	18086394	18086765	-	372	AT3TE73335	TAG1	DNA/HAT
chr3	18213461	18213567	-	107	AT3TE73880	ATHAT1	DNA/HAT
chr3	18272385	18272470	-	86	AT3TE74125	ATHATN1	DNA/HAT
chr3	18477811	18478050	+	240	AT3TE74980	ATHATN4	DNA/HAT
chr3	18982241	18982455	+	215	AT3TE76990	ATHATN3	DNA/HAT
chr3	19021369	19021516	-	148	AT3TE77150	ATHATN5	DNA/HAT
chr3	19088119	19088921	-	803	AT3TE77420	ATHATN10	DNA/HAT
chr3	19482744	19482938	-	195	AT3TE79075	ATHATN7	DNA/HAT
chr3	20167568	20167707	-	140	AT3TE81970	SIMPLEHAT1	DNA/HAT
chr3	20188456	20189429	+	974	AT3TE82060	SIMPLEHAT1	DNA/HAT
chr3	20483415	20484039	+	625	AT3TE83270	ATHATN7	DNA/HAT
chr3	20485974	20486594	+	621	AT3TE83285	ATHATN7	DNA/HAT
chr3	20577778	20577902	+	125	AT3TE83670	ATHATN3	DNA/HAT
chr3	20773617	20773772	-	156	AT3TE84490	ATHATN9	DNA/HAT
chr3	21363604	21364016	+	413	AT3TE86960	TAG1	DNA/HAT
chr3	21364017	21364081	+	65	AT3TE86965	TAG3N1	DNA/HAT
chr3	21437306	21437723	+	418	AT3TE87275	ATHAT10	DNA/HAT
chr3	21616626	21616768	+	143	AT3TE88020	ATHATN3A	DNA/HAT
chr3	21617555	21617601	+	47	AT3TE88035	ATHATN3A	DNA/HAT
chr3	21882627	21883496	-	870	AT3TE89130	SIMPLEHAT1	DNA/HAT
chr3	21883497	21883519	-	23	AT3TE89135	SIMPLEHAT1	DNA/HAT
chr3	21981118	21982035	-	918	AT3TE89545	ATHATN10	DNA/HAT
chr3	22562668	22562935	-	268	AT3TE91920	ATHATN4	DNA/HAT
chr3	23124404	23124633	+	230	AT3TE94255	ATHATN3	DNA/HAT
chr3	23125187	23127239	+	2053	AT3TE94260	ATHAT3	DNA/HAT
chr3	23127240	23127625	+	386	AT3TE94265	ATHAT7	DNA/HAT
chr4	105622	106201	-	580	AT4TE00510	ATHATN5	DNA/HAT
chr4	132457	132494	-	38	AT4TE00680	ATHATN1	DNA/HAT
chr4	144669	145234	-	566	AT4TE00745	ATHATN1	DNA/HAT
chr4	154246	154679	+	434	AT4TE00800	ATHATN4	DNA/HAT
chr4	185513	185957	-	445	AT4TE00955	ATHAT2	DNA/HAT
chr4	312571	313181	+	611	AT4TE01625	ATHATN7	DNA/HAT
chr4	333724	334200	-	477	AT4TE01750	ATHATN3A	DNA/HAT
chr4	425197	425452	-	256	AT4TE02200	ATHATN9	DNA/HAT
chr4	474245	474382	-	138	AT4TE02465	ATHATN2	DNA/HAT
chr4	486192	486642	-	451	AT4TE02530	ATHATN1	DNA/HAT
chr4	582269	582438	-	170	AT4TE03040	TAG2	DNA/HAT
chr4	604398	604685	-	288	AT4TE03160	ATHATN3	DNA/HAT
chr4	604686	604727	-	42	AT4TE03165	ATHATN3	DNA/HAT
chr4	692491	692732	+	242	AT4TE03570	ATHATN3	DNA/HAT
chr4	712859	712972	-	114	AT4TE03670	ATHATN3	DNA/HAT
chr4	738417	738650	+	234	AT4TE03790	ATHATN1	DNA/HAT
chr4	1258108	1258343	-	236	AT4TE06435	SIMPLEHAT1	DNA/HAT
chr4	1299029	1299259	-	231	AT4TE06640	ATHATN4	DNA/HAT
chr4	1515119	1515531	-	413	AT4TE07715	ATHATN4	DNA/HAT
chr4	1890480	1890720	+	241	AT4TE09290	ATHATN2	DNA/HAT
chr4	1909219	1909300	+	82	AT4TE09300	ATHATN2	DNA/HAT
chr4	1930970	1931430	+	461	AT4TE09330	ATHATN2	DNA/HAT
chr4	1943284	1943478	+	195	AT4TE09375	ATHATN1	DNA/HAT
chr4	1956375	1956596	+	222	AT4TE09395	ATHATN1	DNA/HAT
chr4	1962854	1963002	+	149	AT4TE09425	ATHAT1	DNA/HAT
chr4	2023819	2024306	-	488	AT4TE09615	ATHATN3	DNA/HAT
chr4	2029284	2029304	+	21	AT4TE09650	ATHATN10	DNA/HAT
chr4	2029306	2029914	+	609	AT4TE09655	ATHATN10	DNA/HAT
chr4	2107162	2110923	-	3762	AT4TE09995	ATHAT3	DNA/HAT
chr4	2117281	2117776	+	496	AT4TE10035	ATHATN1	DNA/HAT
chr4	2117777	2117972	+	196	AT4TE10040	ATHATN1	DNA/HAT
chr4	2122011	2122472	-	462	AT4TE10080	ATHATN4	DNA/HAT
chr4	2150908	2151791	+	884	AT4TE10205	ATHATN10	DNA/HAT
chr4	2221401	2221475	+	75	AT4TE10385	ATHATN8	DNA/HAT
chr4	2244848	2245084	+	237	AT4TE10480	TAG2	DNA/HAT
chr4	2267670	2267918	-	249	AT4TE10550	ATHATN9	DNA/HAT
chr4	2268045	2268203	-	159	AT4TE10555	SIMPLEHAT2	DNA/HAT
chr4	2268204	2268479	-	276	AT4TE10560	SIMPLEHAT2	DNA/HAT
chr4	2269455	2269744	-	290	AT4TE10575	ATHATN4	DNA/HAT
chr4	2330842	2330978	+	137	AT4TE10810	ATHATN1	DNA/HAT
chr4	2349132	2349409	+	278	AT4TE10935	ATHAT10	DNA/HAT
chr4	2388223	2388831	+	609	AT4TE11130	ATHATN2	DNA/HAT
chr4	2447338	2447802	-	465	AT4TE11395	ATHATN4	DNA/HAT
chr4	2464308	2464847	+	540	AT4TE11500	ATHATN5	DNA/HAT
chr4	2484193	2484571	+	379	AT4TE11600	ATHATN3	DNA/HAT
chr4	2577935	2578082	-	148	AT4TE12070	ATHAT1	DNA/HAT
chr4	2578318	2578464	-	147	AT4TE12075	ATHAT1	DNA/HAT
chr4	2592231	2593169	-	939	AT4TE12140	ATHATN3	DNA/HAT
chr4	2612955	2613053	-	99	AT4TE12220	TAG1	DNA/HAT
chr4	2613118	2613217	-	100	AT4TE12225	TAG3N1	DNA/HAT
chr4	2649464	2649755	+	292	AT4TE12365	SIMPLEHAT2	DNA/HAT
chr4	2762595	2763094	+	500	AT4TE12900	ATHATN1	DNA/HAT
chr4	2789604	2790004	-	401	AT4TE13055	SIMPLEHAT2	DNA/HAT
chr4	2790005	2790096	-	92	AT4TE13060	SIMPLEHAT2	DNA/HAT
chr4	2790151	2790373	-	223	AT4TE13065	ATHAT1	DNA/HAT
chr4	2790374	2792042	-	1669	AT4TE13070	TAG2	DNA/HAT
chr4	3476517	3476568	-	52	AT4TE15700	ATHAT2	DNA/HAT
chr4	3476569	3478437	-	1869	AT4TE15705	ATHAT7	DNA/HAT
chr4	3478438	3478462	-	25	AT4TE15710	ATHAT3	DNA/HAT
chr4	3478463	3478487	-	25	AT4TE15715	ATHAT7	DNA/HAT
chr4	3479254	3479414	-	161	AT4TE15720	ATHATN6	DNA/HAT
chr4	3509560	3511377	+	1818	AT4TE15845	ATHAT1	DNA/HAT
chr4	3726866	3728623	+	1758	AT4TE16500	ATHAT7	DNA/HAT
chr4	3728624	3728649	+	26	AT4TE16505	ATHAT7	DNA/HAT
chr4	3728650	3728865	+	216	AT4TE16510	ATHAT2	DNA/HAT
chr4	3758302	3758436	-	135	AT4TE16600	SIMPLEHAT2	DNA/HAT
chr4	3760717	3760884	-	168	AT4TE16610	ATHAT1	DNA/HAT
chr4	4073306	4073434	-	129	AT4TE17645	ATHATN6	DNA/HAT
chr4	4368989	4373061	-	4073	AT4TE18560	ATHAT1	DNA/HAT
chr4	4591779	4591996	+	218	AT4TE19305	ATHATN9	DNA/HAT
chr4	4628588	4628761	+	174	AT4TE19465	TAG3N1	DNA/HAT
chr4	4633896	4634387	+	492	AT4TE19475	TAG3N1	DNA/HAT
chr4	4643705	4643857	-	153	AT4TE19525	TAG3N1	DNA/HAT
chr4	4648844	4649381	-	538	AT4TE19535	TAG3N1	DNA/HAT
chr4	4664040	4667497	-	3458	AT4TE19625	ATHAT1	DNA/HAT
chr4	4664190	4664822	+	633	AT4TE19630	ATHATN2	DNA/HAT
chr4	4684196	4684600	-	405	AT4TE19680	TAG3N1	DNA/HAT
chr4	4696302	4699594	-	3293	AT4TE19740	ATHAT1	DNA/HAT
chr4	4870636	4871188	-	553	AT4TE20275	ATHATN2	DNA/HAT
chr4	4957757	4957975	+	219	AT4TE20735	ATHATN3	DNA/HAT
chr4	5252194	5252624	-	431	AT4TE21880	ATHATN4	DNA/HAT
chr4	5292981	5294223	-	1243	AT4TE22040	SIMPLEHAT1	DNA/HAT
chr4	5294640	5295213	-	574	AT4TE22050	ATHATN2	DNA/HAT
