chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr1	19463588	19463886	-	299	AT1TE64430	ATCOPIA57	LTR/Copia
chr1	19901340	19901482	-	143	AT1TE65780	ATCOPIA48	LTR/Copia
chr1	20085179	20090143	+	4965	AT1TE66380	ATCOPIA48	LTR/Copia
chr1	20090144	20090227	+	84	AT1TE66385	ATCOPIA8A	LTR/Copia
chr1	20090228	20090251	+	24	AT1TE66390	ATCOPIA8B	LTR/Copia
chr1	20245405	20245497	+	93	AT1TE66890	ATCOPIA68	LTR/Copia
chr1	20423239	20423739	-	501	AT1TE67450	ATCOPIA79	LTR/Copia
chr1	20470029	20470247	+	219	AT1TE67625	ATCOPIA21	LTR/Copia
chr1	20486942	20487229	-	288	AT1TE67660	ATCOPIA37	LTR/Copia
chr1	20553838	20554065	-	228	AT1TE67900	ATCOPIA5	LTR/Copia
chr1	20554066	20554102	-	37	AT1TE67905	ATCOPIA80	LTR/Copia
chr1	20689289	20689340	+	52	AT1TE68325	ATCOPIA57	LTR/Copia
chr1	20689341	20689521	+	181	AT1TE68330	ATCOPIA57	LTR/Copia
chr1	20699111	20699248	+	138	AT1TE68360	ATCOPIA24	LTR/Copia
chr1	20873689	20873773	-	85	AT1TE68940	ATCOPIA68	LTR/Copia
chr1	21066231	21066452	-	222	AT1TE69560	ATCOPIA94	LTR/Copia
chr1	21106910	21107725	-	816	AT1TE69745	META1	LTR/Copia
chr1	21191750	21191886	+	137	AT1TE70050	ATCOPIA84	LTR/Copia
chr1	21244299	21244323	-	25	AT1TE70185	ATCOPIA26	LTR/Copia
chr1	21244324	21249205	-	4882	AT1TE70190	ATCOPIA26	LTR/Copia
chr1	21249206	21249261	-	56	AT1TE70195	ATCOPIA26	LTR/Copia
chr1	21249287	21249650	-	364	AT1TE70200	ATCOPIA65A	LTR/Copia
chr1	21309950	21310162	+	213	AT1TE70390	ATCOPIA7	LTR/Copia
chr1	21346162	21351041	-	4880	AT1TE70490	ATCOPIA22	LTR/Copia
chr1	21374954	21375503	-	550	AT1TE70555	META1	LTR/Copia
chr1	21476036	21477001	+	966	AT1TE70875	ATCOPIA39	LTR/Copia
chr1	21524995	21529851	-	4857	AT1TE71045	ATCOPIA78	LTR/Copia
chr1	21565572	21565642	-	71	AT1TE71160	ATCOPIA48	LTR/Copia
chr1	21582696	21583070	-	375	AT1TE71215	ATCOPIA26	LTR/Copia
chr1	21700577	21700681	-	105	AT1TE71610	ATCOPIA66	LTR/Copia
chr1	21705756	21705924	-	169	AT1TE71620	ATCOPIA66	LTR/Copia
chr1	21748194	21753388	+	5195	AT1TE71775	ATCOPIA8B	LTR/Copia
chr1	21753390	21753542	-	153	AT1TE71780	ATCOPIA67	LTR/Copia
chr1	21765453	21765598	+	146	AT1TE71840	ATCOPIA87	LTR/Copia
chr1	21784072	21784217	+	146	AT1TE71905	ATCOPIA87	LTR/Copia
chr1	21786594	21786755	+	162	AT1TE71910	ATCOPIA87	LTR/Copia
chr1	21796938	21801751	-	4814	AT1TE71950	ATRE1	LTR/Copia
chr1	21801805	21801951	+	147	AT1TE71955	ATCOPIA87	LTR/Copia
chr1	21820330	21820475	+	146	AT1TE72010	ATCOPIA87	LTR/Copia
chr1	21822852	21823013	+	162	AT1TE72015	ATCOPIA87	LTR/Copia
chr1	21833196	21838009	-	4814	AT1TE72060	ATRE1	LTR/Copia
chr1	21838063	21838209	+	147	AT1TE72065	ATCOPIA87	LTR/Copia
chr1	22072492	22072664	-	173	AT1TE72880	ATCOPIA16	LTR/Copia
chr1	22100644	22105329	-	4686	AT1TE72970	ATCOPIA5	LTR/Copia
chr1	22105330	22105362	-	33	AT1TE72975	ATCOPIA84	LTR/Copia
chr1	22379760	22379837	+	78	AT1TE73870	ATCOPIA21	LTR/Copia
chr1	22551319	22551552	-	234	AT1TE74385	ATCOPIA60	LTR/Copia
chr1	22615989	22616097	+	109	AT1TE74600	ATCOPIA60	LTR/Copia
chr1	22854555	22854617	-	63	AT1TE75345	ATCOPIA28	LTR/Copia
chr1	22944587	22945241	-	655	AT1TE75620	ATCOPIA13	LTR/Copia
chr1	23118213	23118239	+	27	AT1TE76210	ATCOPIA86	LTR/Copia
chr1	23118240	23123214	+	4975	AT1TE76215	ATCOPIA51	LTR/Copia
chr1	23139968	23140187	-	220	AT1TE76280	ATCOPIA75	LTR/Copia
chr1	23143346	23143481	+	136	AT1TE76290	ATCOPIA85	LTR/Copia
chr1	23151232	23151456	-	225	AT1TE76320	ATCOPIA85	LTR/Copia
chr1	23207955	23208021	-	67	AT1TE76510	ATCOPIA24	LTR/Copia
chr1	23312999	23313154	-	156	AT1TE76830	ATCOPIA13	LTR/Copia
chr1	23314366	23314558	-	193	AT1TE76835	ATCOPIA11	LTR/Copia
chr1	23574834	23575066	+	233	AT1TE77630	ATCOPIA94	LTR/Copia
chr1	23629971	23630083	+	113	AT1TE77810	ATCOPIA59	LTR/Copia
chr1	23669116	23669184	-	69	AT1TE77940	ATCOPIA24	LTR/Copia
chr1	23689044	23689427	-	384	AT1TE78010	ATCOPIA4	LTR/Copia
chr1	23819472	23819623	+	152	AT1TE78410	ATCOPIA11	LTR/Copia
chr1	24042835	24043020	-	186	AT1TE79075	ATCOPIA24	LTR/Copia
chr1	24101486	24101571	+	86	AT1TE79255	ATCOPIA93	LTR/Copia
chr1	24119129	24119434	-	306	AT1TE79310	ATCOPIA94	LTR/Copia
chr1	24275019	24275588	+	570	AT1TE79810	ATCOPIA15	LTR/Copia
chr1	24275589	24275609	+	21	AT1TE79815	ATCOPIA11	LTR/Copia
chr1	24286883	24287008	-	126	AT1TE79845	ATCOPIA23	LTR/Copia
chr1	24319384	24319555	-	172	AT1TE79945	ATCOPIA11	LTR/Copia
chr1	24428900	24429318	+	419	AT1TE80250	ATCOPIA49	LTR/Copia
chr1	24484764	24484855	+	92	AT1TE80415	ATCOPIA37	LTR/Copia
chr1	24489421	24489610	-	190	AT1TE80440	ATCOPIA28	LTR/Copia
chr1	24742876	24743082	-	207	AT1TE81280	ATCOPIA53	LTR/Copia
chr1	24773155	24773253	-	99	AT1TE81360	ATCOPIA24	LTR/Copia
chr1	24917598	24917773	-	176	AT1TE81850	ATCOPIA13	LTR/Copia
chr1	24918427	24918569	-	143	AT1TE81855	ATCOPIA13	LTR/Copia
chr1	24923498	24923612	+	115	AT1TE81865	ATCOPIA28	LTR/Copia
chr1	24958431	24958632	-	202	AT1TE81985	ATCOPIA80	LTR/Copia
chr1	25173392	25173675	+	284	AT1TE82625	ATCOPIA78	LTR/Copia
chr1	25254342	25254587	+	246	AT1TE82870	ATCOPIA94	LTR/Copia
chr1	25700066	25700720	+	655	AT1TE84255	META1	LTR/Copia
chr1	25723790	25724229	+	440	AT1TE84340	ATCOPIA11	LTR/Copia
chr1	25823826	25823960	-	135	AT1TE84655	ATCOPIA28	LTR/Copia
chr1	25889341	25889366	-	26	AT1TE84845	ATCOPIA24	LTR/Copia
chr1	25929541	25929686	+	146	AT1TE84970	ATCOPIA30	LTR/Copia
chr1	26027636	26027758	-	123	AT1TE85280	ATRE1	LTR/Copia
chr1	26076259	26076429	+	171	AT1TE85440	ATCOPIA68	LTR/Copia
chr1	26263211	26263320	-	110	AT1TE86025	META1	LTR/Copia
chr1	26366603	26371673	+	5071	AT1TE86360	ATCOPIA11	LTR/Copia
chr1	26371674	26371717	+	44	AT1TE86365	ATCOPIA11	LTR/Copia
chr1	26453454	26453679	+	226	AT1TE86620	ATCOPIA57	LTR/Copia
chr1	26465319	26465670	-	352	AT1TE86660	ATCOPIA49	LTR/Copia
chr1	27216702	27216884	+	183	AT1TE89060	ATCOPIA66	LTR/Copia
chr1	27666330	27666561	+	232	AT1TE90520	ATCOPIA11	LTR/Copia
chr1	27878541	27878610	-	70	AT1TE91220	ATCOPIA35	LTR/Copia
chr1	28420783	28421844	+	1062	AT1TE92970	META1	LTR/Copia
chr1	28865395	28865573	-	179	AT1TE94415	ATCOPIA68	LTR/Copia
chr1	28964188	28964630	-	443	AT1TE94730	ATCOPIA61	LTR/Copia
chr1	28973731	28974030	-	300	AT1TE94760	ATCOPIA78	LTR/Copia
chr1	29228168	29228331	+	164	AT1TE95620	ATCOPIA72	LTR/Copia
chr1	29445154	29445223	-	70	AT1TE96320	ATCOPIA28	LTR/Copia
chr1	29604582	29605310	-	729	AT1TE96830	META1	LTR/Copia
chr2	346937	347036	-	100	AT2TE01450	ATCOPIA75	LTR/Copia
chr2	400301	400323	+	23	AT2TE01655	ATCOPIA30	LTR/Copia
chr2	444939	445036	+	98	AT2TE01870	ATCOPIA30	LTR/Copia
chr2	499897	499934	+	38	AT2TE02155	META1	LTR/Copia
chr2	590056	590239	+	184	AT2TE02500	ATCOPIA50	LTR/Copia
chr2	600704	600756	+	53	AT2TE02540	META1	LTR/Copia
chr2	714782	715390	-	609	AT2TE03095	META1	LTR/Copia
chr2	808174	808354	+	181	AT2TE03560	ATCOPIA62	LTR/Copia
chr2	808411	809054	+	644	AT2TE03565	ATCOPIA62	LTR/Copia
chr2	846209	846558	+	350	AT2TE03750	ATCOPIA36	LTR/Copia
chr2	885225	885245	+	21	AT2TE03950	META1	LTR/Copia
chr2	909734	914341	+	4608	AT2TE04085	META1	LTR/Copia
chr2	926131	929956	-	3826	AT2TE04130	ATCOPIA56	LTR/Copia
chr2	931662	931730	+	69	AT2TE04135	ATCOPIA68	LTR/Copia
chr2	1176997	1177850	+	854	AT2TE05315	ATCOPIA24	LTR/Copia
chr2	1190724	1191098	-	375	AT2TE05380	ATCOPIA94	LTR/Copia
chr2	1314084	1314171	+	88	AT2TE05985	META1	LTR/Copia
chr2	1314172	1314664	+	493	AT2TE05990	META1	LTR/Copia
chr2	1351879	1352499	-	621	AT2TE06165	ATCOPIA41	LTR/Copia
chr2	1359729	1360147	+	419	AT2TE06200	TA1-2	LTR/Copia
chr2	1388716	1388831	-	116	AT2TE06385	ATCOPIA28	LTR/Copia
chr2	1388832	1393901	-	5070	AT2TE06390	ATCOPIA28	LTR/Copia
chr2	1395260	1399516	+	4257	AT2TE06405	META1	LTR/Copia
chr2	1547661	1552033	-	4373	AT2TE07145	ATCOPIA95	LTR/Copia
chr2	1552034	1552057	-	24	AT2TE07150	ATCOPIA95	LTR/Copia
chr2	1552874	1553647	-	774	AT2TE07160	ATCOPIA95	LTR/Copia
chr2	1557070	1562055	-	4986	AT2TE07175	ATCOPIA61	LTR/Copia
chr2	1562057	1562086	-	30	AT2TE07180	ATCOPIA61	LTR/Copia
chr2	1605924	1606024	+	101	AT2TE07405	ATCOPIA27	LTR/Copia
chr2	1606985	1607032	-	48	AT2TE07410	ATCOPIA43	LTR/Copia
chr2	1607033	1607740	-	708	AT2TE07415	ATCOPIA43	LTR/Copia
chr2	1609472	1609621	-	150	AT2TE07430	ATCOPIA43	LTR/Copia
chr2	1609622	1609642	-	21	AT2TE07435	ATCOPIA43	LTR/Copia
chr2	1613978	1617960	+	3983	AT2TE07460	META1	LTR/Copia
chr2	1656121	1656411	-	291	AT2TE07665	ATCOPIA94	LTR/Copia
chr2	1682512	1682558	-	47	AT2TE07795	META1	LTR/Copia
chr2	1693404	1693477	-	74	AT2TE07850	ATCOPIA84	LTR/Copia
chr2	1693478	1695271	-	1794	AT2TE07855	ATCOPIA21	LTR/Copia
chr2	1709979	1710601	+	623	AT2TE07935	META1	LTR/Copia
chr2	1727850	1728277	-	428	AT2TE08035	ATCOPIA41	LTR/Copia
chr2	1728337	1728399	-	63	AT2TE08040	ATCOPIA42	LTR/Copia
chr2	1781378	1781501	-	124	AT2TE08220	ATCOPIA57	LTR/Copia
chr2	1786877	1788352	-	1476	AT2TE08235	ATCOPIA57	LTR/Copia
chr2	1787277	1787464	-	188	AT2TE08240	ATCOPIA36	LTR/Copia
chr2	1824602	1824682	+	81	AT2TE08355	ATCOPIA30	LTR/Copia
chr2	1827271	1827626	-	356	AT2TE08365	META1	LTR/Copia
chr2	1848175	1848503	-	329	AT2TE08490	ATCOPIA65A	LTR/Copia
chr2	1906835	1912111	-	5277	AT2TE08785	ATCOPIA66	LTR/Copia
chr2	1970253	1970283	+	31	AT2TE09095	ATCOPIA64	LTR/Copia
chr2	1970284	1974992	+	4709	AT2TE09100	ATCOPIA64	LTR/Copia
chr2	2012957	2013344	-	388	AT2TE09225	ATCOPIA42	LTR/Copia
chr2	2013345	2013393	-	49	AT2TE09230	ATCOPIA42	LTR/Copia
chr2	2013394	2013503	-	110	AT2TE09235	ATCOPIA42	LTR/Copia
chr2	2236527	2240579	-	4053	AT2TE10355	ATCOPIA30	LTR/Copia
chr2	2274203	2280054	+	5852	AT2TE10495	ATCOPIA58	LTR/Copia
chr2	2302461	2307173	+	4713	AT2TE10620	ATCOPIA40	LTR/Copia
chr2	2358737	2359049	+	313	AT2TE10880	ATCOPIA4	LTR/Copia
chr2	2366175	2367075	+	901	AT2TE10910	ATCOPIA31	LTR/Copia
chr2	2367078	2369546	+	2469	AT2TE10915	ATCOPIA23	LTR/Copia
chr2	2369547	2369619	+	73	AT2TE10920	ATCOPIA31	LTR/Copia
chr2	2560692	2560775	+	84	AT2TE11530	META1	LTR/Copia
chr2	2578687	2578925	-	239	AT2TE11570	ATCOPIA50	LTR/Copia
chr2	2584741	2584862	-	122	AT2TE11600	ATCOPIA30	LTR/Copia
chr2	2609140	2609185	-	46	AT2TE11730	ROMANIAT5	LTR/Copia
chr2	2609186	2610900	-	1715	AT2TE11735	ROMANIAT5	LTR/Copia
chr2	2610901	2611000	-	100	AT2TE11740	ATCOPIA28	LTR/Copia
chr2	2616339	2617117	-	779	AT2TE11750	ATCOPIA28	LTR/Copia
chr2	2691428	2691571	+	144	AT2TE11950	ROMANIAT5	LTR/Copia
chr2	2738234	2738277	-	44	AT2TE12110	ATCOPIA67	LTR/Copia
chr2	2739759	2743696	-	3938	AT2TE12115	ATCOPIA67	LTR/Copia
chr2	2745202	2745604	-	403	AT2TE12135	ATCOPIA42	LTR/Copia
chr2	2745605	2752270	+	6666	AT2TE12140	ATCOPIA75	LTR/Copia
chr2	2752274	2752643	-	370	AT2TE12160	ATCOPIA42	LTR/Copia
chr2	2757709	2757834	+	126	AT2TE12190	ATCOPIA42	LTR/Copia
chr2	2780088	2781859	+	1772	AT2TE12265	ATCOPIA78	LTR/Copia
chr2	2782038	2785706	+	3669	AT2TE12270	ATCOPIA75	LTR/Copia
chr2	2785707	2785859	+	153	AT2TE12275	ATCOPIA89	LTR/Copia
chr2	2836958	2838292	+	1335	AT2TE12445	ATCOPIA95	LTR/Copia
chr2	2844765	2849743	-	4979	AT2TE12470	ATCOPIA68	LTR/Copia
chr2	2858588	2864201	-	5614	AT2TE12510	ATCOPIA8A	LTR/Copia
chr2	2882424	2882730	-	307	AT2TE12560	ATCOPIA95	LTR/Copia
chr2	2902330	2907117	+	4788	AT2TE12660	ATCOPIA13	LTR/Copia
chr2	2935657	2938180	+	2524	AT2TE12815	ATCOPIA43	LTR/Copia
chr2	2958882	2958933	+	52	AT2TE12870	ATCOPIA57	LTR/Copia
chr2	2958934	2959114	+	181	AT2TE12875	ATCOPIA57	LTR/Copia
chr2	2961090	2961138	-	49	AT2TE12885	ATCOPIA11	LTR/Copia
chr2	2995751	2996370	+	620	AT2TE13060	ATCOPIA32	LTR/Copia
chr2	3059458	3060803	-	1346	AT2TE13325	ATCOPIA95	LTR/Copia
chr2	3074312	3075732	-	1421	AT2TE13340	ATCOPIA95	LTR/Copia
chr2	3083904	3089468	-	5565	AT2TE13385	ATCOPIA20	LTR/Copia
chr2	3092481	3092524	-	44	AT2TE13400	ROMANIAT5	LTR/Copia
chr2	3109834	3109914	+	81	AT2TE13460	ROMANIAT5	LTR/Copia
chr2	3138825	3139273	-	449	AT2TE13565	META1	LTR/Copia
chr2	3150042	3150102	-	61	AT2TE13610	META1	LTR/Copia
chr2	3150103	3150516	-	414	AT2TE13615	ATCOPIA28	LTR/Copia
chr2	3152709	3153049	-	341	AT2TE13640	ATCOPIA39	LTR/Copia
chr2	3156898	3157395	-	498	AT2TE13660	META1	LTR/Copia
chr2	3157501	3157543	-	43	AT2TE13665	ATCOPIA30	LTR/Copia
chr2	3157544	3159478	-	1935	AT2TE13670	ATCOPIA29	LTR/Copia
chr2	3158976	3159000	-	25	AT2TE13675	META1	LTR/Copia
chr2	3159519	3159777	-	259	AT2TE13680	META1	LTR/Copia
chr2	3160553	3166309	-	5757	AT2TE13685	ATCOPIA32	LTR/Copia
chr2	3166310	3166334	-	25	AT2TE13690	ATCOPIA32	LTR/Copia
chr2	3219206	3219671	-	466	AT2TE13940	ATCOPIA62	LTR/Copia
chr2	3275024	3275258	+	235	AT2TE14160	ATCOPIA50	LTR/Copia
chr2	3282019	3282135	-	117	AT2TE14190	ATCOPIA50	LTR/Copia
chr2	3301613	3301801	+	189	AT2TE14280	ATCOPIA5	LTR/Copia
chr2	3301802	3303203	+	1402	AT2TE14285	ATCOPIA8A	LTR/Copia
chr2	3303204	3303317	+	114	AT2TE14290	ATCOPIA86	LTR/Copia
chr2	3307694	3307913	-	220	AT2TE14310	ATCOPIA56	LTR/Copia
chr2	3307994	3308107	+	114	AT2TE14315	ATCOPIA55	LTR/Copia
chr2	3342505	3342805	+	301	AT2TE14490	ATCOPIA76	LTR/Copia
chr2	3344500	3344789	-	290	AT2TE14495	ATCOPIA23	LTR/Copia
chr2	3344835	3345276	-	442	AT2TE14500	ATCOPIA66	LTR/Copia
chr2	3354018	3354401	-	384	AT2TE14540	ATCOPIA22	LTR/Copia
chr2	3354402	3354431	-	30	AT2TE14545	ATCOPIA22	LTR/Copia
chr2	3375563	3375878	+	316	AT2TE14650	ATCOPIA53	LTR/Copia
chr2	3379173	3379193	-	21	AT2TE14660	ATCOPIA11	LTR/Copia
chr2	3379194	3379763	-	570	AT2TE14665	ATCOPIA15	LTR/Copia
chr2	3383819	3383983	-	165	AT2TE14680	ATCOPIA7	LTR/Copia
chr2	3440472	3440652	-	181	AT2TE14970	ATCOPIA85	LTR/Copia
chr2	3454198	3454406	+	209	AT2TE15030	ENDOVIR1	LTR/Copia
chr2	3455421	3455661	-	241	AT2TE15035	ATCOPIA11	LTR/Copia
chr2	3459140	3460112	-	973	AT2TE15045	ATCOPIA11	LTR/Copia
chr2	3460113	3460171	-	59	AT2TE15050	ATCOPIA15	LTR/Copia
chr2	3479649	3480558	-	910	AT2TE15150	ATCOPIA49	LTR/Copia
chr2	3512974	3513188	+	215	AT2TE15320	ATCOPIA58	LTR/Copia
chr2	3514257	3514378	-	122	AT2TE15330	ATCOPIA62	LTR/Copia
chr2	3667039	3671940	+	4902	AT2TE15975	ATCOPIA96	LTR/Copia
chr2	3687124	3692178	-	5055	AT2TE16030	ATCOPIA33	LTR/Copia
chr2	3795197	3796200	-	1004	AT2TE16315	ATCOPIA95	LTR/Copia
chr2	3813107	3813813	-	707	AT2TE16395	ATCOPIA95	LTR/Copia
chr2	3823544	3823797	-	254	AT2TE16450	ATCOPIA95	LTR/Copia
chr2	3825580	3825612	+	33	AT2TE16460	ROMANIAT5	LTR/Copia
chr2	4050152	4059366	+	9215	AT2TE17145	ATCOPIA42	LTR/Copia
chr2	4059367	4059391	+	25	AT2TE17160	ATCOPIA42	LTR/Copia
chr2	4061046	4065458	+	4413	AT2TE17165	ATCOPIA66	LTR/Copia
chr2	4065716	4067227	-	1512	AT2TE17170	ATCOPIA95	LTR/Copia
chr2	4067714	4067908	-	195	AT2TE17175	ATCOPIA95	LTR/Copia
chr2	4069688	4069962	+	275	AT2TE17190	ATCOPIA11	LTR/Copia
chr2	4110947	4115695	+	4749	AT2TE17380	ATCOPIA34	LTR/Copia
chr2	4116000	4116032	+	33	AT2TE17385	ATCOPIA35	LTR/Copia
chr2	4116033	4120742	+	4710	AT2TE17390	ATCOPIA35	LTR/Copia
chr2	4230743	4236512	+	5770	AT2TE17870	ATCOPIA32B	LTR/Copia
chr2	4246239	4249248	-	3010	AT2TE17880	ATCOPIA95	LTR/Copia
chr2	4248149	4248172	-	24	AT2TE17895	ATCOPIA65	LTR/Copia
chr2	4251551	4251740	+	190	AT2TE17915	ATCOPIA43	LTR/Copia
chr2	4252039	4252659	+	621	AT2TE17920	ATCOPIA95	LTR/Copia
chr2	4275617	4282081	-	6465	AT2TE17985	ATCOPIA41	LTR/Copia
chr2	4282082	4282110	-	29	AT2TE17990	ATCOPIA41	LTR/Copia
chr2	4292853	4292958	-	106	AT2TE18020	ROMANIAT5	LTR/Copia
chr2	4417170	4418648	-	1479	AT2TE18500	ATCOPIA16	LTR/Copia
chr2	4442043	4442068	+	26	AT2TE18660	ATCOPIA28	LTR/Copia
chr2	4442069	4445835	+	3767	AT2TE18665	ATCOPIA29	LTR/Copia
chr2	4446475	4448977	-	2503	AT2TE18670	ATCOPIA45	LTR/Copia
chr2	4448978	4449035	-	58	AT2TE18675	ATCOPIA45	LTR/Copia
chr2	4460072	4460098	+	27	AT2TE18705	ATCOPIA65	LTR/Copia
chr2	4460099	4470368	+	10270	AT2TE18710	ATCOPIA35	LTR/Copia
chr2	4470380	4470931	+	552	AT2TE18725	ATCOPIA65	LTR/Copia
chr2	4476376	4476894	+	519	AT2TE18775	META1	LTR/Copia
chr2	4566142	4566581	+	440	AT2TE18985	ATCOPIA58	LTR/Copia
chr2	4702801	4706947	+	4147	AT2TE19555	ATCOPIA34	LTR/Copia
chr2	4706948	4707147	+	200	AT2TE19560	ATCOPIA34	LTR/Copia
chr2	4750786	4751089	+	304	AT2TE19720	ATCOPIA94	LTR/Copia
chr2	4806075	4806179	+	105	AT2TE19935	ATCOPIA24	LTR/Copia
chr2	4818684	4818884	+	201	AT2TE19990	ATCOPIA57	LTR/Copia
chr2	4818885	4822043	+	3159	AT2TE19995	ATCOPIA36	LTR/Copia
chr2	4824788	4826159	+	1372	AT2TE20010	ATCOPIA36	LTR/Copia
chr2	4946230	4946524	+	295	AT2TE20305	ATCOPIA34	LTR/Copia
chr2	4996926	4997045	+	120	AT2TE20460	ATCOPIA59	LTR/Copia
chr2	5011916	5012225	+	310	AT2TE20555	ATCOPIA58	LTR/Copia
chr2	5012420	5012680	+	261	AT2TE20560	ATCOPIA43	LTR/Copia
chr2	5012681	5012704	+	24	AT2TE20565	ATCOPIA43	LTR/Copia
chr2	5012855	5012967	-	113	AT2TE20570	ATCOPIA94	LTR/Copia
chr2	5024025	5026526	-	2502	AT2TE20645	ENDOVIR1	LTR/Copia
chr2	5062420	5062469	-	50	AT2TE20825	ATCOPIA11	LTR/Copia
chr2	5062470	5062543	-	74	AT2TE20830	ATCOPIA38	LTR/Copia
chr2	5062544	5067149	-	4606	AT2TE20835	ATCOPIA1	LTR/Copia
chr2	5067150	5067411	-	262	AT2TE20840	ATCOPIA16	LTR/Copia
chr2	5072393	5072501	-	109	AT2TE20860	ATCOPIA87	LTR/Copia
chr2	5073847	5078418	+	4572	AT2TE20870	ATCOPIA66	LTR/Copia
chr2	5178327	5178595	+	269	AT2TE21245	ATCOPIA34	LTR/Copia
chr2	5188727	5188756	-	30	AT2TE21285	ROMANIAT5	LTR/Copia
chr2	5394710	5399649	+	4940	AT2TE21855	ATCOPIA27	LTR/Copia
chr2	5410766	5410860	-	95	AT2TE21910	ATCOPIA54	LTR/Copia
chr2	5446903	5446986	-	84	AT2TE22055	META1	LTR/Copia
chr2	5468351	5468372	+	22	AT2TE22165	ATCOPIA95	LTR/Copia
chr2	5468373	5469707	+	1335	AT2TE22170	ATCOPIA95	LTR/Copia
chr2	5479206	5481678	+	2473	AT2TE22220	ATCOPIA95	LTR/Copia
chr2	5490469	5490595	+	127	AT2TE22240	ATCOPIA95	LTR/Copia
chr2	5543181	5543610	-	430	AT2TE22400	ATCOPIA26	LTR/Copia
chr2	5665495	5665672	+	178	AT2TE22895	ATCOPIA8A	LTR/Copia
chr2	5709609	5713343	-	3735	AT2TE23120	ATCOPIA97	LTR/Copia
chr2	5792782	5797609	-	4828	AT2TE23545	ATCOPIA48	LTR/Copia
chr2	5797610	5797677	-	68	AT2TE23550	ATCOPIA8A	LTR/Copia
chr2	5846256	5851427	-	5172	AT2TE23845	ATCOPIA49	LTR/Copia
chr2	5852515	5852671	+	157	AT2TE23850	ATCOPIA12	LTR/Copia
chr2	5852699	5857428	+	4730	AT2TE23855	ATCOPIA13	LTR/Copia
chr2	5868711	5868964	-	254	AT2TE23890	ATCOPIA94	LTR/Copia
chr2	5918854	5919347	+	494	AT2TE24115	ATCOPIA32B	LTR/Copia
chr2	5923852	5924277	-	426	AT2TE24135	ATCOPIA95	LTR/Copia
chr2	5943523	5943652	-	130	AT2TE24235	META1	LTR/Copia
chr2	6009652	6009673	-	22	AT2TE24455	ATCOPIA97	LTR/Copia
chr2	6009674	6012673	-	3000	AT2TE24460	ATCOPIA45	LTR/Copia
chr2	6023847	6023867	-	21	AT2TE24515	ATCOPIA77	LTR/Copia
chr2	6023868	6027026	-	3159	AT2TE24520	ATCOPIA77	LTR/Copia
chr2	6031166	6032907	-	1742	AT2TE24530	ATCOPIA77	LTR/Copia
chr2	6180979	6181397	-	419	AT2TE25115	ATCOPIA49	LTR/Copia
chr2	6192081	6192469	+	389	AT2TE25165	ATCOPIA65	LTR/Copia
chr2	6192470	6192502	+	33	AT2TE25170	ATCOPIA64	LTR/Copia
chr2	6193327	6193365	+	39	AT2TE25175	ATCOPIA65	LTR/Copia
chr2	6194229	6194954	+	726	AT2TE25190	ATCOPIA40	LTR/Copia
chr2	6218310	6218335	+	26	AT2TE25330	ATCOPIA65	LTR/Copia
chr2	6218336	6218658	+	323	AT2TE25335	ATCOPIA64	LTR/Copia
chr2	6218660	6218721	+	62	AT2TE25340	ATCOPIA54	LTR/Copia
chr2	6237869	6238487	+	619	AT2TE25430	ATCOPIA28	LTR/Copia
chr2	6295021	6295102	+	82	AT2TE25665	ATCOPIA22	LTR/Copia
chr2	6295471	6295564	+	94	AT2TE25670	ATCOPIA83	LTR/Copia
chr2	6295643	6295733	+	91	AT2TE25675	ATCOPIA22	LTR/Copia
chr2	6296402	6296471	+	70	AT2TE25690	ATCOPIA83	LTR/Copia
chr2	6381386	6382282	-	897	AT2TE26005	META1	LTR/Copia
chr2	6410513	6410568	+	56	AT2TE26155	ATCOPIA28	LTR/Copia
chr2	6422230	6427295	-	5066	AT2TE26230	ATCOPIA9	LTR/Copia
chr2	6427296	6427335	-	40	AT2TE26235	ATCOPIA25	LTR/Copia
chr2	6483616	6483642	+	27	AT2TE26500	ATCOPIA78	LTR/Copia
chr2	6483643	6483963	+	321	AT2TE26505	ATCOPIA78	LTR/Copia
chr2	6518106	6518372	+	267	AT2TE26650	ATCOPIA94	LTR/Copia
chr2	6683709	6683812	+	104	AT2TE27295	ATCOPIA12	LTR/Copia
chr2	6683886	6684215	+	330	AT2TE27300	ATCOPIA75	LTR/Copia
chr2	6690838	6690897	-	60	AT2TE27330	ATCOPIA33	LTR/Copia
chr2	6692437	6692580	-	144	AT2TE27340	ATCOPIA69	LTR/Copia
chr2	6708078	6708273	-	196	AT2TE27415	ATCOPIA68	LTR/Copia
chr2	6800593	6800915	+	323	AT2TE27740	ATCOPIA69	LTR/Copia
chr2	6819007	6823736	+	4730	AT2TE27820	ATCOPIA36	LTR/Copia
chr2	6837289	6843328	+	6040	AT2TE27870	ATCOPIA37	LTR/Copia
chr2	6909755	6914586	-	4832	AT2TE28160	ATCOPIA38	LTR/Copia
chr2	6935766	6940571	+	4806	AT2TE28260	ATCOPIA38	LTR/Copia
chr2	6953995	6958817	+	4823	AT2TE28325	ATCOPIA38B	LTR/Copia
chr2	6958818	6958934	+	117	AT2TE28330	ATCOPIA15	LTR/Copia
chr2	7058221	7058441	-	221	AT2TE28720	ATCOPIA61	LTR/Copia
