chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr5	18103154	18103865	+	712	AT5TE65285	ATHPOGON3	DNA/Pogo
chr5	18538976	18539699	+	724	AT5TE66715	ATHPOGON1	DNA/Pogo
chr5	19056042	19056552	-	511	AT5TE68535	ATHPOGON1	DNA/Pogo
chr5	19585653	19585804	+	152	AT5TE70460	ATHPOGON1	DNA/Pogo
chr5	20117683	20117973	-	291	AT5TE72440	ATHPOGON1	DNA/Pogo
chr5	20411403	20411517	-	115	AT5TE73530	ATHPOGON1	DNA/Pogo
chr5	21077121	21077349	-	229	AT5TE75910	ATHPOGON2	DNA/Pogo
chr5	21883946	21884004	+	59	AT5TE78825	ATHPOGO	DNA/Pogo
chr5	22353078	22353122	-	45	AT5TE80450	ATHPOGON3	DNA/Pogo
chr5	23049702	23049929	+	228	AT5TE82900	ATHPOGON1	DNA/Pogo
chr5	23102390	23102798	-	409	AT5TE83100	ATHPOGON1	DNA/Pogo
chr5	24003511	24003608	+	98	AT5TE86355	ATHPOGON3	DNA/Pogo
