chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr2	3752536	3763203	-	10668	AT2TE16235	ATLANTYS3	LTR/Gypsy
chr2	3766284	3766910	-	627	AT2TE16245	ATHILA6A	LTR/Gypsy
chr2	3766911	3767233	-	323	AT2TE16250	ATHILA6B	LTR/Gypsy
chr2	3767234	3770915	-	3682	AT2TE16255	ATHILA6A	LTR/Gypsy
chr2	3770916	3770956	-	41	AT2TE16260	ATHILA6B	LTR/Gypsy
chr2	3770957	3773386	-	2430	AT2TE16265	ATHILA2	LTR/Gypsy
chr2	3808137	3809217	-	1081	AT2TE16385	ATHILA4	LTR/Gypsy
chr2	3813825	3815597	-	1773	AT2TE16400	ATHILA4B_LTR	LTR/Gypsy
chr2	3815919	3816061	-	143	AT2TE16410	ATHILA4B_LTR	LTR/Gypsy
chr2	3816062	3817016	-	955	AT2TE16415	ATHILA4	LTR/Gypsy
chr2	3820575	3821095	-	521	AT2TE16440	ATHILA4A	LTR/Gypsy
chr2	3821228	3823532	-	2305	AT2TE16445	ATHILA4	LTR/Gypsy
chr2	3823960	3825125	+	1166	AT2TE16455	ATHILA4	LTR/Gypsy
chr2	3825614	3826213	+	600	AT2TE16465	ATHILA2	LTR/Gypsy
chr2	3826214	3827838	+	1625	AT2TE16470	ATHILA6B	LTR/Gypsy
chr2	3827839	3832085	+	4247	AT2TE16475	ATHILA2	LTR/Gypsy
chr2	3832853	3835797	-	2945	AT2TE16485	ATHILA4A	LTR/Gypsy
chr2	3832865	3833932	-	1068	AT2TE16490	ATHILA4A	LTR/Gypsy
chr2	3835798	3835867	-	70	AT2TE16495	ATHILA4	LTR/Gypsy
chr2	3844438	3845315	+	878	AT2TE16525	ATHILA0_I	LTR/Gypsy
chr2	3845316	3852606	-	7291	AT2TE16530	ATHILA4C	LTR/Gypsy
chr2	3854066	3854811	-	746	AT2TE16540	ATHILA4C	LTR/Gypsy
chr2	3854812	3858388	-	3577	AT2TE16545	ATHILA	LTR/Gypsy
chr2	3858389	3859010	-	622	AT2TE16550	ATHILA	LTR/Gypsy
chr2	3859011	3859318	-	308	AT2TE16555	ATHILA6A	LTR/Gypsy
chr2	3859319	3862946	-	3628	AT2TE16560	ATHILA	LTR/Gypsy
chr2	3862947	3863316	-	370	AT2TE16565	ATHILA	LTR/Gypsy
chr2	3863317	3865228	-	1912	AT2TE16570	ATHILA4C	LTR/Gypsy
chr2	3865229	3875676	-	10448	AT2TE16575	ATHILA2	LTR/Gypsy
chr2	3875679	3879089	-	3411	AT2TE16580	ATHILA2	LTR/Gypsy
chr2	3876712	3878306	-	1595	AT2TE16585	ATHILA3	LTR/Gypsy
chr2	3878378	3878399	-	22	AT2TE16590	ATHILA2	LTR/Gypsy
chr2	3879090	3882525	-	3436	AT2TE16595	ATHILA6B	LTR/Gypsy
chr2	3882538	3884137	-	1600	AT2TE16600	ATHILA	LTR/Gypsy
chr2	3884139	3888503	-	4365	AT2TE16605	ATHILA2	LTR/Gypsy
chr2	3888504	3888839	+	336	AT2TE16610	TAT1_ATH	LTR/Gypsy
chr2	3889209	3890270	+	1062	AT2TE16615	ATLANTYS1	LTR/Gypsy
chr2	3890271	3895938	-	5668	AT2TE16620	ATGP10	LTR/Gypsy
chr2	3895939	3896689	-	751	AT2TE16625	ATGP10	LTR/Gypsy
chr2	3898009	3898038	+	30	AT2TE16630	ATHILA6A	LTR/Gypsy
chr2	3898039	3900548	+	2510	AT2TE16635	ATHILA3	LTR/Gypsy
chr2	3899118	3899170	+	53	AT2TE16640	ATHILA3	LTR/Gypsy
chr2	3900549	3902230	-	1682	AT2TE16645	ATGP1	LTR/Gypsy
chr2	3906169	3907788	-	1620	AT2TE16665	ATHILA3	LTR/Gypsy
chr2	3919162	3922206	+	3045	AT2TE16710	ATHILA	LTR/Gypsy
chr2	3922207	3922448	+	242	AT2TE16715	ATHILA	LTR/Gypsy
chr2	3922449	3922474	+	26	AT2TE16720	ATHILA	LTR/Gypsy
chr2	3942751	3962834	-	20084	AT2TE16800	ATLANTYS3	LTR/Gypsy
chr2	3944666	3945905	+	1240	AT2TE16805	ATHILA4	LTR/Gypsy
chr2	3945906	3946037	+	132	AT2TE16810	ATHILA4B_LTR	LTR/Gypsy
chr2	3946038	3948281	+	2244	AT2TE16815	ATHILA4	LTR/Gypsy
chr2	3948282	3949277	+	996	AT2TE16820	ATHILA	LTR/Gypsy
chr2	3949278	3956452	+	7175	AT2TE16825	ATHILA	LTR/Gypsy
chr2	3956456	3956852	+	397	AT2TE16830	ATHILA4	LTR/Gypsy
chr2	3956853	3959397	+	2545	AT2TE16835	ATHILA4A	LTR/Gypsy
chr2	3962835	3963502	+	668	AT2TE16845	ATHILA4B_LTR	LTR/Gypsy
chr2	3963520	3965120	-	1601	AT2TE16850	ATHILA5	LTR/Gypsy
chr2	3965121	3965156	-	36	AT2TE16855	ATHILA5	LTR/Gypsy
chr2	3965157	3966273	-	1117	AT2TE16860	ATHILA2	LTR/Gypsy
chr2	3966274	3973249	-	6976	AT2TE16865	ATHILA2	LTR/Gypsy
chr2	3969876	3969964	-	89	AT2TE16870	ATHILA6A	LTR/Gypsy
chr2	3972368	3972831	-	464	AT2TE16880	ATHILA2	LTR/Gypsy
chr2	3973250	3975620	+	2371	AT2TE16885	ATHILA4	LTR/Gypsy
chr2	3975744	3977958	+	2215	AT2TE16890	ATHILA4A	LTR/Gypsy
chr2	3977964	3980063	-	2100	AT2TE16895	ATLANTYS3	LTR/Gypsy
chr2	3980064	3980996	-	933	AT2TE16900	ATLANTYS3	LTR/Gypsy
chr2	3980997	3981129	-	133	AT2TE16905	ATLANTYS1	LTR/Gypsy
chr2	3981130	3984836	-	3707	AT2TE16910	ATLANTYS3	LTR/Gypsy
chr2	3982324	3983352	+	1029	AT2TE16915	ATHILA4C	LTR/Gypsy
chr2	4018206	4019393	-	1188	AT2TE17010	ATGP8	LTR/Gypsy
chr2	4018271	4018761	+	491	AT2TE17015	ATLANTYS3	LTR/Gypsy
chr2	4045796	4047602	-	1807	AT2TE17115	ATHILA6A	LTR/Gypsy
chr2	4055977	4056000	-	24	AT2TE17150	ATHILA3	LTR/Gypsy
chr2	4056001	4057620	-	1620	AT2TE17155	ATHILA0_I	LTR/Gypsy
chr2	4070546	4071105	+	560	AT2TE17195	ATHILA8B	LTR/Gypsy
chr2	4071106	4071160	+	55	AT2TE17200	ATHILA8A	LTR/Gypsy
chr2	4071511	4074675	-	3165	AT2TE17205	ATHILA4A	LTR/Gypsy
chr2	4074678	4074724	-	47	AT2TE17210	ATHILA4A	LTR/Gypsy
chr2	4075363	4075684	+	322	AT2TE17220	ATHILA8B	LTR/Gypsy
chr2	4075796	4075938	+	143	AT2TE17225	ATLANTYS1	LTR/Gypsy
chr2	4091290	4093895	-	2606	AT2TE17305	ATGP3	LTR/Gypsy
chr2	4121360	4122247	-	888	AT2TE17400	ATHILA6A	LTR/Gypsy
chr2	4122248	4126434	-	4187	AT2TE17405	ATHILA2	LTR/Gypsy
chr2	4125561	4125807	-	247	AT2TE17410	ATHILA2	LTR/Gypsy
chr2	4126436	4126635	-	200	AT2TE17415	ATHILA2	LTR/Gypsy
chr2	4126642	4129340	-	2699	AT2TE17420	ATHILA	LTR/Gypsy
chr2	4130634	4132419	-	1786	AT2TE17425	ATHILA2	LTR/Gypsy
chr2	4132447	4134061	-	1615	AT2TE17430	ATHILA6A	LTR/Gypsy
chr2	4134062	4134107	-	46	AT2TE17435	ATHILA6B	LTR/Gypsy
chr2	4134108	4134696	+	589	AT2TE17440	ATGP1	LTR/Gypsy
chr2	4134697	4134730	-	34	AT2TE17445	ATHILA8B	LTR/Gypsy
chr2	4134731	4135422	-	692	AT2TE17450	ATHILA8B	LTR/Gypsy
chr2	4135423	4137080	+	1658	AT2TE17455	ATHILA0_I	LTR/Gypsy
chr2	4137081	4137117	+	37	AT2TE17460	ATHILA3	LTR/Gypsy
chr2	4137118	4137174	+	57	AT2TE17465	ATHILA0_I	LTR/Gypsy
chr2	4137175	4137204	-	30	AT2TE17470	ATHILA8B	LTR/Gypsy
chr2	4137205	4137240	+	36	AT2TE17475	ATHILA4	LTR/Gypsy
chr2	4137312	4137500	-	189	AT2TE17480	ATHILA4D_LTR	LTR/Gypsy
chr2	4137501	4139254	-	1754	AT2TE17485	ATHILA4D_LTR	LTR/Gypsy
chr2	4148680	4149237	+	558	AT2TE17550	ATLANTYS1	LTR/Gypsy
chr2	4149286	4149370	-	85	AT2TE17555	ATHILA3	LTR/Gypsy
chr2	4149371	4149395	-	25	AT2TE17560	ATHILA8B	LTR/Gypsy
chr2	4149396	4153427	-	4032	AT2TE17565	ATHILA8B	LTR/Gypsy
chr2	4153428	4155437	+	2010	AT2TE17570	ATHILA2	LTR/Gypsy
chr2	4155438	4155489	+	52	AT2TE17575	ATHILA6B	LTR/Gypsy
chr2	4155666	4157504	+	1839	AT2TE17580	ATGP10	LTR/Gypsy
chr2	4157508	4159309	+	1802	AT2TE17585	ATHILA0_I	LTR/Gypsy
chr2	4159310	4161049	-	1740	AT2TE17590	ATHILA8B	LTR/Gypsy
chr2	4161051	4162304	-	1254	AT2TE17595	ATHILA4B_LTR	LTR/Gypsy
chr2	4169556	4170633	-	1078	AT2TE17605	ATHILA4A	LTR/Gypsy
chr2	4170812	4173975	-	3164	AT2TE17610	ATHILA4	LTR/Gypsy
chr2	4173976	4174051	-	76	AT2TE17615	ATHILA4	LTR/Gypsy
chr2	4174052	4175324	-	1273	AT2TE17620	ATHILA0_I	LTR/Gypsy
chr2	4175505	4183067	+	7563	AT2TE17625	ATHILA6A	LTR/Gypsy
chr2	4183084	4183150	-	67	AT2TE17630	ATHILA6B	LTR/Gypsy
chr2	4183151	4183673	-	523	AT2TE17635	ATHILA4A	LTR/Gypsy
chr2	4183674	4184976	+	1303	AT2TE17640	ATHILA6A	LTR/Gypsy
chr2	4184977	4185220	+	244	AT2TE17645	ATHILA	LTR/Gypsy
chr2	4185505	4185811	+	307	AT2TE17650	ATHILA	LTR/Gypsy
chr2	4186050	4188832	-	2783	AT2TE17655	ATHILA	LTR/Gypsy
chr2	4186081	4188815	-	2735	AT2TE17660	ATHILA	LTR/Gypsy
chr2	4188833	4189612	-	780	AT2TE17665	ATHILA	LTR/Gypsy
chr2	4189699	4189730	-	32	AT2TE17670	ATHILA2	LTR/Gypsy
chr2	4189731	4190374	-	644	AT2TE17675	ATHILA	LTR/Gypsy
chr2	4190375	4190516	-	142	AT2TE17680	ATHILA0_I	LTR/Gypsy
chr2	4190517	4190607	-	91	AT2TE17685	ATHILA	LTR/Gypsy
chr2	4190608	4190637	-	30	AT2TE17690	ATHILA5	LTR/Gypsy
chr2	4190638	4194323	-	3686	AT2TE17695	ATHILA	LTR/Gypsy
chr2	4194324	4194442	-	119	AT2TE17700	ATHILA	LTR/Gypsy
chr2	4194443	4194762	-	320	AT2TE17705	ATHILA	LTR/Gypsy
chr2	4194769	4195205	+	437	AT2TE17710	ATHILA6A	LTR/Gypsy
chr2	4195873	4196795	-	923	AT2TE17715	ATHILA4	LTR/Gypsy
chr2	4197160	4211222	-	14063	AT2TE17725	ATHILA0_I	LTR/Gypsy
chr2	4203243	4205065	+	1823	AT2TE17730	ATHILA6A	LTR/Gypsy
chr2	4211223	4211250	-	28	AT2TE17760	ATHILA3	LTR/Gypsy
chr2	4217157	4218952	-	1796	AT2TE17795	ATHILA2	LTR/Gypsy
chr2	4221439	4222040	+	602	AT2TE17810	ATLANTYS2	LTR/Gypsy
chr2	4222041	4222113	+	73	AT2TE17815	ATLANTYS3	LTR/Gypsy
chr2	4223569	4223608	+	40	AT2TE17820	ATGP9LTR	LTR/Gypsy
chr2	4223805	4223847	-	43	AT2TE17825	ATGP9LTR	LTR/Gypsy
chr2	4224644	4224685	+	42	AT2TE17840	ATLANTYS3	LTR/Gypsy
chr2	4225743	4227440	+	1698	AT2TE17845	ATLANTYS2	LTR/Gypsy
chr2	4227441	4227483	+	43	AT2TE17855	ATLANTYS2	LTR/Gypsy
chr2	4227484	4227556	+	73	AT2TE17860	ATLANTYS3	LTR/Gypsy
chr2	4236657	4244403	+	7747	AT2TE17875	ATGP2	LTR/Gypsy
chr2	4249249	4249404	+	156	AT2TE17900	ATHILA3	LTR/Gypsy
chr2	4249409	4250359	-	951	AT2TE17905	ATHILA4A	LTR/Gypsy
chr2	4250387	4250546	-	160	AT2TE17910	ATHILA4	LTR/Gypsy
chr2	4252665	4255848	-	3184	AT2TE17925	ATHILA4	LTR/Gypsy
chr2	4255849	4255883	-	35	AT2TE17930	ATHILA4	LTR/Gypsy
chr2	4256626	4258322	+	1697	AT2TE17940	ATHILA2	LTR/Gypsy
chr2	4283926	4287689	-	3764	AT2TE18005	ATHILA	LTR/Gypsy
chr2	4287690	4288452	-	763	AT2TE18010	ATHILA6B	LTR/Gypsy
chr2	4288453	4292852	-	4400	AT2TE18015	ATHILA2	LTR/Gypsy
chr2	4311736	4311909	+	174	AT2TE18115	ATGP2	LTR/Gypsy
chr2	4357343	4358519	-	1177	AT2TE18330	ATHILA	LTR/Gypsy
chr2	4361882	4361933	+	52	AT2TE18355	ATHILA	LTR/Gypsy
chr2	4366763	4366862	-	100	AT2TE18370	ATLANTYS3	LTR/Gypsy
chr2	4366863	4370201	-	3339	AT2TE18375	ATLANTYS1	LTR/Gypsy
chr2	4370212	4371438	-	1227	AT2TE18380	ATHILA4B_LTR	LTR/Gypsy
chr2	4379829	4381342	+	1514	AT2TE18400	ATHILA3	LTR/Gypsy
chr2	4381343	4381395	+	53	AT2TE18405	ATHILA6A	LTR/Gypsy
chr2	4381396	4397150	+	15755	AT2TE18410	ATHILA3	LTR/Gypsy
chr2	4397151	4397179	+	29	AT2TE18425	ATHILA3	LTR/Gypsy
chr2	4398157	4401873	+	3717	AT2TE18435	ATHILA4	LTR/Gypsy
chr2	4398318	4400056	-	1739	AT2TE18440	ATHILA2	LTR/Gypsy
chr2	4402023	4404336	+	2314	AT2TE18445	ATHILA4A	LTR/Gypsy
chr2	4407946	4412568	-	4623	AT2TE18455	ATHILA0_I	LTR/Gypsy
chr2	4412569	4413203	-	635	AT2TE18460	ATHILA0_I	LTR/Gypsy
chr2	4413205	4413639	-	435	AT2TE18465	ATHILA3	LTR/Gypsy
chr2	4413640	4413667	-	28	AT2TE18470	ATHILA0_I	LTR/Gypsy
chr2	4413668	4413823	-	156	AT2TE18475	ATHILA4B_LTR	LTR/Gypsy
chr2	4461786	4465949	+	4164	AT2TE18715	ATHILA4	LTR/Gypsy
chr2	4465950	4468547	+	2598	AT2TE18720	ATHILA4A	LTR/Gypsy
chr2	4489281	4490650	+	1370	AT2TE18825	ATGP3	LTR/Gypsy
chr2	4490651	4500765	-	10115	AT2TE18830	ATLANTYS1	LTR/Gypsy
chr2	4503981	4504050	+	70	AT2TE18855	ATHILA4C	LTR/Gypsy
chr2	4504054	4505918	-	1865	AT2TE18860	ATHILA6A	LTR/Gypsy
chr2	4505919	4506990	+	1072	AT2TE18865	ATHILA4C	LTR/Gypsy
chr2	4511482	4512019	-	538	AT2TE18880	ATLANTYS1	LTR/Gypsy
chr2	4513698	4517287	-	3590	AT2TE18885	ATHILA2	LTR/Gypsy
chr2	4517288	4518080	-	793	AT2TE18890	ATHILA6B	LTR/Gypsy
chr2	4518081	4522501	-	4421	AT2TE18895	ATHILA6A	LTR/Gypsy
chr2	4519042	4519070	-	29	AT2TE18900	ATHILA6A	LTR/Gypsy
chr2	4522502	4522544	-	43	AT2TE18910	ATHILA2	LTR/Gypsy
chr2	4558526	4566131	-	7606	AT2TE18980	ATGP1	LTR/Gypsy
chr2	4570281	4583000	-	12720	AT2TE19005	ATHILA0_I	LTR/Gypsy
chr2	4584861	4584958	-	98	AT2TE19015	ATHILA8B	LTR/Gypsy
chr2	4584959	4585887	-	929	AT2TE19020	ATHILA8A	LTR/Gypsy
chr2	4585888	4589538	+	3651	AT2TE19025	ATHILA	LTR/Gypsy
chr2	4589541	4589568	+	28	AT2TE19030	ATHILA6B	LTR/Gypsy
chr2	4593531	4593630	-	100	AT2TE19050	ATHILA6B	LTR/Gypsy
chr2	4593647	4598857	-	5211	AT2TE19055	ATHILA6A	LTR/Gypsy
chr2	4595629	4595985	-	357	AT2TE19060	ATHILA2	LTR/Gypsy
chr2	4595986	4597826	+	1841	AT2TE19065	ATHILA4	LTR/Gypsy
chr2	4615800	4617477	+	1678	AT2TE19120	ATHILA0_I	LTR/Gypsy
chr2	4674292	4675499	+	1208	AT2TE19420	ATHILA4B_LTR	LTR/Gypsy
chr2	4675688	4675710	-	23	AT2TE19425	ATHILA6A	LTR/Gypsy
chr2	4675711	4676312	-	602	AT2TE19430	ATHILA0_I	LTR/Gypsy
chr2	4676313	4677891	-	1579	AT2TE19435	ATHILA5	LTR/Gypsy
chr2	4678232	4678488	-	257	AT2TE19440	ATHILA0_I	LTR/Gypsy
chr2	4678489	4683298	-	4810	AT2TE19445	ATHILA3	LTR/Gypsy
chr2	4680157	4680198	-	42	AT2TE19450	ATHILA3	LTR/Gypsy
chr2	4683301	4683936	-	636	AT2TE19460	ATHILA4A	LTR/Gypsy
chr2	4687070	4687423	+	354	AT2TE19480	ATHILA	LTR/Gypsy
chr2	4687424	4689870	+	2447	AT2TE19485	ATHILA6B	LTR/Gypsy
chr2	4688489	4688511	+	23	AT2TE19490	ATHILA2	LTR/Gypsy
chr2	4689871	4690772	-	902	AT2TE19495	ATHILA3	LTR/Gypsy
chr2	4690777	4691253	+	477	AT2TE19500	ATHILA4C	LTR/Gypsy
chr2	4693500	4693801	+	302	AT2TE19510	ATHILA	LTR/Gypsy
chr2	4693802	4694973	+	1172	AT2TE19515	ATHILA	LTR/Gypsy
chr2	4694974	4695200	+	227	AT2TE19520	ATHILA0_I	LTR/Gypsy
chr2	4695201	4695259	+	59	AT2TE19525	ATHILA	LTR/Gypsy
chr2	4695260	4695877	+	618	AT2TE19530	ATHILA	LTR/Gypsy
chr2	4695878	4699577	+	3700	AT2TE19535	ATHILA	LTR/Gypsy
chr2	4709668	4709689	+	22	AT2TE19570	ATHILA4B_LTR	LTR/Gypsy
chr2	4709690	4713536	+	3847	AT2TE19575	ATHILA4	LTR/Gypsy
chr2	4713537	4714827	+	1291	AT2TE19580	ATHILA4A	LTR/Gypsy
chr2	4714828	4715984	+	1157	AT2TE19585	ATHILA4C	LTR/Gypsy
chr2	4715985	4723844	+	7860	AT2TE19590	ATHILA4C	LTR/Gypsy
chr2	4728862	4729352	+	491	AT2TE19610	ATGP10	LTR/Gypsy
chr2	4731189	4731232	+	44	AT2TE19620	ATHILA4B_LTR	LTR/Gypsy
chr2	4731233	4732460	+	1228	AT2TE19625	ATHILA4C	LTR/Gypsy
chr2	4738962	4739203	-	242	AT2TE19655	ATLANTYS1	LTR/Gypsy
chr2	4739611	4741325	-	1715	AT2TE19660	TAT1_ATH	LTR/Gypsy
chr2	4751211	4751496	-	286	AT2TE19725	ATHILA4A	LTR/Gypsy
chr2	4760269	4760430	+	162	AT2TE19765	ATHILA4B_LTR	LTR/Gypsy
chr2	4760431	4761615	+	1185	AT2TE19770	ATHILA4D_LTR	LTR/Gypsy
chr2	4773811	4773849	-	39	AT2TE19820	ATHILA4D_LTR	LTR/Gypsy
chr2	4773850	4775331	-	1482	AT2TE19825	ATHILA4C	LTR/Gypsy
chr2	4775371	4775601	-	231	AT2TE19835	ATHILA4A	LTR/Gypsy
chr2	4775606	4775629	-	24	AT2TE19840	ATHILA3	LTR/Gypsy
chr2	4775630	4777898	-	2269	AT2TE19845	ATHILA3	LTR/Gypsy
chr2	4777902	4781421	-	3520	AT2TE19850	ATHILA3	LTR/Gypsy
chr2	4781422	4783565	-	2144	AT2TE19855	ATHILA4C	LTR/Gypsy
chr2	4783569	4784809	-	1241	AT2TE19860	ATHILA4	LTR/Gypsy
chr2	4800143	4800375	+	233	AT2TE19910	ATGP3	LTR/Gypsy
chr2	4801104	4801284	+	181	AT2TE19915	ATGP9B	LTR/Gypsy
chr2	4812329	4815931	-	3603	AT2TE19970	ATLANTYS1	LTR/Gypsy
chr2	4815932	4815977	-	46	AT2TE19975	ATLANTYS1	LTR/Gypsy
chr2	4815992	4816497	-	506	AT2TE19980	ATLANTYS1	LTR/Gypsy
chr2	4816911	4818664	-	1754	AT2TE19985	TAT1_ATH	LTR/Gypsy
chr2	4836556	4838296	+	1741	AT2TE20060	ATGP10	LTR/Gypsy
chr2	4837148	4837888	-	741	AT2TE20065	ATHILA4C	LTR/Gypsy
chr2	4838297	4838481	-	185	AT2TE20070	ATHILA4B_LTR	LTR/Gypsy
chr2	4838482	4848343	+	9862	AT2TE20075	ATHILA4C	LTR/Gypsy
chr2	4848344	4848498	+	155	AT2TE20080	ATHILA4C	LTR/Gypsy
chr2	4848499	4850618	-	2120	AT2TE20085	ATHILA4A	LTR/Gypsy
chr2	4850619	4850642	-	24	AT2TE20090	ATHILA4	LTR/Gypsy
chr2	4850643	4852159	-	1517	AT2TE20095	ATHILA4	LTR/Gypsy
chr2	4852160	4852583	+	424	AT2TE20100	ATHILA3	LTR/Gypsy
chr2	4852584	4856562	+	3979	AT2TE20105	ATHILA3	LTR/Gypsy
chr2	4853656	4855287	+	1632	AT2TE20110	ATHILA8A	LTR/Gypsy
chr2	4859470	4859808	-	339	AT2TE20130	ATHILA4A	LTR/Gypsy
chr2	4859813	4860670	+	858	AT2TE20135	ATGP10	LTR/Gypsy
chr2	4925089	4925170	+	82	AT2TE20250	ATHILA4C	LTR/Gypsy
chr2	4933932	4937269	+	3338	AT2TE20260	ATHILA2	LTR/Gypsy
chr2	4937270	4937528	+	259	AT2TE20265	ATHILA4C	LTR/Gypsy
chr2	4948603	4948690	+	88	AT2TE20325	ATHILA5	LTR/Gypsy
chr2	4948691	4959161	+	10471	AT2TE20330	ATHILA5	LTR/Gypsy
chr2	4973337	4978133	-	4797	AT2TE20420	ATHILA3	LTR/Gypsy
chr2	4978138	4978332	+	195	AT2TE20425	ATLANTYS1	LTR/Gypsy
chr2	4978333	4978468	+	136	AT2TE20430	ATHILA6A	LTR/Gypsy
chr2	4978469	4990075	+	11607	AT2TE20435	ATLANTYS1	LTR/Gypsy
chr2	4990078	4991751	+	1674	AT2TE20440	ATHILA6A	LTR/Gypsy
chr2	4991763	4993953	-	2191	AT2TE20445	ATGP2N	LTR/Gypsy
chr2	4993955	4995953	+	1999	AT2TE20450	ATLANTYS1	LTR/Gypsy
chr2	5013129	5013339	-	211	AT2TE20575	ATHILA4D_LTR	LTR/Gypsy
chr2	5013733	5013759	-	27	AT2TE20580	ATHILA4A	LTR/Gypsy
chr2	5013760	5013821	-	62	AT2TE20585	ATHILA4C	LTR/Gypsy
chr2	5013822	5015200	-	1379	AT2TE20590	ATHILA8B	LTR/Gypsy
chr2	5015201	5015288	-	88	AT2TE20595	ATHILA7	LTR/Gypsy
chr2	5015289	5015339	-	51	AT2TE20600	ATHILA4A	LTR/Gypsy
chr2	5016962	5017093	-	132	AT2TE20605	ATHILA4C	LTR/Gypsy
chr2	5023017	5024024	-	1008	AT2TE20640	ATHILA4B_LTR	LTR/Gypsy
chr2	5029105	5029940	+	836	AT2TE20665	ATGP5	LTR/Gypsy
chr2	5029941	5030005	+	65	AT2TE20670	ATGP5	LTR/Gypsy
chr2	5032581	5033778	+	1198	AT2TE20685	ATHILA4	LTR/Gypsy
chr2	5040947	5040994	+	48	AT2TE20730	ATLANTYS1	LTR/Gypsy
chr2	5040995	5048412	+	7418	AT2TE20735	ATLANTYS1	LTR/Gypsy
chr2	5044474	5044524	+	51	AT2TE20740	ATLANTYS1	LTR/Gypsy
chr2	5057720	5059782	-	2063	AT2TE20810	ATGP1	LTR/Gypsy
chr2	5082816	5083204	+	389	AT2TE20895	ATLANTYS3	LTR/Gypsy
chr2	5084964	5090182	+	5219	AT2TE20905	ATHILA3	LTR/Gypsy
chr2	5090214	5090270	+	57	AT2TE20910	ATHILA0_I	LTR/Gypsy
chr2	5090271	5090465	+	195	AT2TE20915	ATHILA0_I	LTR/Gypsy
chr2	5090817	5090852	+	36	AT2TE20920	ATHILA	LTR/Gypsy
chr2	5090853	5091911	+	1059	AT2TE20925	ATHILA5	LTR/Gypsy
chr2	5091912	5091962	+	51	AT2TE20930	ATHILA5	LTR/Gypsy
chr2	5091982	5092512	+	531	AT2TE20935	ATHILA5	LTR/Gypsy
chr2	5092513	5097934	+	5422	AT2TE20940	ATHILA3	LTR/Gypsy
chr2	5095495	5097553	-	2059	AT2TE20945	ATGP2N	LTR/Gypsy
chr2	5100093	5111544	+	11452	AT2TE20960	ATLANTYS1	LTR/Gypsy
chr2	5105901	5110242	+	4342	AT2TE20965	ATGP2N	LTR/Gypsy
chr2	5123403	5127170	-	3768	AT2TE21025	ATHILA	LTR/Gypsy
chr2	5127171	5127954	-	784	AT2TE21030	ATHILA6B	LTR/Gypsy
chr2	5127479	5127696	-	218	AT2TE21035	ATHILA5	LTR/Gypsy
chr2	5127697	5127739	-	43	AT2TE21040	ATHILA	LTR/Gypsy
chr2	5127955	5132346	-	4392	AT2TE21045	ATHILA2	LTR/Gypsy
chr2	5133954	5140757	+	6804	AT2TE21055	ATHILA0_I	LTR/Gypsy
chr2	5138594	5139791	+	1198	AT2TE21060	ATHILA4B_LTR	LTR/Gypsy
chr2	5140760	5145643	+	4884	AT2TE21065	ATHILA4A	LTR/Gypsy
chr2	5141936	5142058	+	123	AT2TE21070	ATHILA0_I	LTR/Gypsy
chr2	5142059	5142292	+	234	AT2TE21075	ATHILA4C	LTR/Gypsy
chr2	5142293	5142775	+	483	AT2TE21080	ATHILA4A	LTR/Gypsy
chr2	5145644	5146995	+	1352	AT2TE21090	ATHILA0_I	LTR/Gypsy
chr2	5148283	5153752	+	5470	AT2TE21105	ATHILA0_I	LTR/Gypsy
chr2	5149572	5151199	+	1628	AT2TE21110	ATHILA8B	LTR/Gypsy
chr2	5153753	5153824	+	72	AT2TE21120	ATHILA5	LTR/Gypsy
chr2	5160339	5160886	+	548	AT2TE21135	ATGP1	LTR/Gypsy
chr2	5161733	5163010	-	1278	AT2TE21155	ATHILA4	LTR/Gypsy
chr2	5186487	5186969	-	483	AT2TE21270	ATHILA8A	LTR/Gypsy
chr2	5186970	5187011	-	42	AT2TE21275	ATHILA6A	LTR/Gypsy
chr2	5187015	5188726	-	1712	AT2TE21280	ATHILA2	LTR/Gypsy
chr2	5220790	5227189	-	6400	AT2TE21345	ATGP1	LTR/Gypsy
chr2	5227190	5228123	-	934	AT2TE21350	ATGP1	LTR/Gypsy
chr2	5228124	5229155	-	1032	AT2TE21355	ATGP1	LTR/Gypsy
chr2	5229156	5237978	-	8823	AT2TE21360	ATGP1	LTR/Gypsy
chr2	5237984	5238319	-	336	AT2TE21365	ATGP1	LTR/Gypsy
chr2	5247444	5248679	+	1236	AT2TE21395	ATHILA4A	LTR/Gypsy
chr2	5249272	5249547	+	276	AT2TE21400	ATHILA4	LTR/Gypsy
chr2	5249562	5249723	+	162	AT2TE21405	ATHILA6B	LTR/Gypsy
chr2	5249724	5250077	-	354	AT2TE21410	ATHILA4B_LTR	LTR/Gypsy
chr2	5250080	5250332	+	253	AT2TE21415	ATHILA2	LTR/Gypsy
chr2	5250333	5253680	+	3348	AT2TE21420	ATHILA2	LTR/Gypsy
chr2	5251888	5251980	+	93	AT2TE21425	ATHILA2	LTR/Gypsy
chr2	5253681	5253737	+	57	AT2TE21430	ATHILA2	LTR/Gypsy
chr2	5253738	5253784	+	47	AT2TE21435	ATHILA7	LTR/Gypsy
chr2	5253785	5258058	+	4274	AT2TE21440	ATHILA6B	LTR/Gypsy
chr2	5258059	5259426	+	1368	AT2TE21445	ATHILA6A	LTR/Gypsy
