chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr5	10903729	10904674	-	946	AT5TE39640	ATIS112A	DNA/Harbinger
chr5	11000356	11001025	+	670	AT5TE39995	SIMPLEGUY1	DNA/Harbinger
chr5	11036062	11036474	+	413	AT5TE40085	HARBINGER	DNA/Harbinger
chr5	11189233	11190290	+	1058	AT5TE40500	SIMPLEGUY1	DNA/Harbinger
chr5	12269311	12272892	+	3582	AT5TE43580	ATIS112A	DNA/Harbinger
chr5	12540559	12544395	+	3837	AT5TE44415	HARBINGER	DNA/Harbinger
chr5	12543458	12543479	+	22	AT5TE44420	HARBINGER	DNA/Harbinger
chr5	12728888	12729809	-	922	AT5TE45015	HARBINGER	DNA/Harbinger
chr5	13004467	13009799	+	5333	AT5TE46220	ATIS112A	DNA/Harbinger
chr5	13467111	13467362	-	252	AT5TE47735	ATIS112A	DNA/Harbinger
chr5	13471681	13472449	-	769	AT5TE47755	ATIS112A	DNA/Harbinger
chr5	13491990	13492125	-	136	AT5TE47860	ATIS112A	DNA/Harbinger
chr5	13545408	13546760	+	1353	AT5TE48075	SIMPLEGUY1	DNA/Harbinger
chr5	13568378	13570854	+	2477	AT5TE48195	ATIS112A	DNA/Harbinger
chr5	13690361	13691229	+	869	AT5TE48725	ATIS112A	DNA/Harbinger
chr5	13975577	13975860	-	284	AT5TE49795	ATIS112A	DNA/Harbinger
chr5	14156515	14157408	-	894	AT5TE50550	ATIS112A	DNA/Harbinger
chr5	14157409	14157437	-	29	AT5TE50555	ATIS112A	DNA/Harbinger
chr5	14549941	14550165	-	225	AT5TE52315	SIMPLEGUY1	DNA/Harbinger
chr5	14729282	14729373	+	92	AT5TE53080	SIMPLEGUY1	DNA/Harbinger
chr5	14748343	14748581	-	239	AT5TE53160	HARBINGER	DNA/Harbinger
chr5	15228597	15229024	-	428	AT5TE55105	SIMPLEGUY1	DNA/Harbinger
chr5	15432051	15432540	+	490	AT5TE55830	SIMPLEGUY1	DNA/Harbinger
chr5	15829135	15829208	+	74	AT5TE57140	ATIS112A	DNA/Harbinger
chr5	15829209	15829349	+	141	AT5TE57145	ATIS112A	DNA/Harbinger
chr5	16495154	16495534	-	381	AT5TE59570	ATIS112A	DNA/Harbinger
chr5	16498884	16499245	-	362	AT5TE59580	ATIS112A	DNA/Harbinger
chr5	17134517	17134667	+	151	AT5TE61890	ATIS112A	DNA/Harbinger
chr5	17748874	17749028	+	155	AT5TE64100	HARBINGER	DNA/Harbinger
chr5	19374990	19375360	+	371	AT5TE69690	HARBINGER	DNA/Harbinger
chr5	19822935	19823876	+	942	AT5TE71350	SIMPLEGUY1	DNA/Harbinger
chr5	19910477	19911610	+	1134	AT5TE71670	SIMPLEGUY1	DNA/Harbinger
chr5	20115982	20116077	-	96	AT5TE72420	HARBINGER	DNA/Harbinger
chr5	20233164	20233830	-	667	AT5TE72870	SIMPLEGUY1	DNA/Harbinger
chr5	20277086	20278156	-	1071	AT5TE73020	SIMPLEGUY1	DNA/Harbinger
chr5	20426903	20427302	+	400	AT5TE73595	SIMPLEGUY1	DNA/Harbinger
chr5	20427303	20427325	+	23	AT5TE73600	SIMPLEGUY1	DNA/Harbinger
chr5	20855632	20856783	+	1152	AT5TE75120	SIMPLEGUY1	DNA/Harbinger
chr5	20966888	20967554	+	667	AT5TE75530	ATIS112A	DNA/Harbinger
chr5	20968487	20968757	+	271	AT5TE75535	ATIS112A	DNA/Harbinger
chr5	22093017	22093513	-	497	AT5TE79530	ATIS112A	DNA/Harbinger
chr5	22137036	22138086	-	1051	AT5TE79680	SIMPLEGUY1	DNA/Harbinger
chr5	22163973	22164227	-	255	AT5TE79780	ATIS112A	DNA/Harbinger
chr5	22657293	22657692	-	400	AT5TE81510	ATIS112A	DNA/Harbinger
chr5	22841357	22841512	-	156	AT5TE82170	HARBINGER	DNA/Harbinger
chr5	23523457	23523584	-	128	AT5TE84580	HARBINGER	DNA/Harbinger
chr5	24301399	24301642	+	244	AT5TE87410	ATIS112A	DNA/Harbinger
chr5	24302976	24303057	+	82	AT5TE87415	ATIS112A	DNA/Harbinger
chr5	24601314	24602178	+	865	AT5TE88530	SIMPLEGUY1	DNA/Harbinger
chr5	25528822	25529112	+	291	AT5TE91835	ATIS112A	DNA/Harbinger
