chr	start	end	strand	length	TE_ID	TE_Family	TE_Super_Family
chr2	2630315	2631713	+	1399	AT2TE11795	ATREP3	RC/Helitron
chr2	2652295	2652342	+	48	AT2TE11825	ATREP15	RC/Helitron
chr2	2652343	2652381	+	39	AT2TE11830	ATREP5	RC/Helitron
chr2	2652382	2652444	-	63	AT2TE11835	HELITRONY1B	RC/Helitron
chr2	2652445	2655100	-	2656	AT2TE11840	HELITRONY3	RC/Helitron
chr2	2655101	2655205	-	105	AT2TE11845	HELITRONY3	RC/Helitron
chr2	2655206	2655340	-	135	AT2TE11850	HELITRONY3	RC/Helitron
chr2	2658316	2659414	-	1099	AT2TE11870	HELITRONY1C	RC/Helitron
chr2	2659415	2659688	+	274	AT2TE11875	HELITRONY1C	RC/Helitron
chr2	2659689	2660110	+	422	AT2TE11880	ATREP3	RC/Helitron
chr2	2690644	2690751	+	108	AT2TE11945	HELITRON1	RC/Helitron
chr2	2695533	2696018	+	486	AT2TE11965	HELITRON1	RC/Helitron
chr2	2696019	2696711	+	693	AT2TE11970	HELITRONY3	RC/Helitron
chr2	2696712	2697093	+	382	AT2TE11975	ATREP7	RC/Helitron
chr2	2724061	2724448	-	388	AT2TE12055	HELITRONY3	RC/Helitron
chr2	2729902	2730706	-	805	AT2TE12070	ATREP4	RC/Helitron
chr2	2734488	2735506	-	1019	AT2TE12100	ATREP3	RC/Helitron
chr2	2744548	2744725	-	178	AT2TE12125	HELITRONY3	RC/Helitron
chr2	2756745	2756775	-	31	AT2TE12175	ATREP5	RC/Helitron
chr2	2757375	2757609	-	235	AT2TE12185	ATREP5	RC/Helitron
chr2	2760050	2760358	+	309	AT2TE12200	HELITRONY1D	RC/Helitron
chr2	2761417	2762216	+	800	AT2TE12205	HELITRONY3	RC/Helitron
chr2	2762217	2762314	+	98	AT2TE12210	ATREP4	RC/Helitron
chr2	2779425	2780087	+	663	AT2TE12260	ATREP15	RC/Helitron
chr2	2820436	2821032	+	597	AT2TE12400	ATREP5	RC/Helitron
chr2	2843831	2844755	+	925	AT2TE12465	ATREP8	RC/Helitron
chr2	2849744	2852332	+	2589	AT2TE12475	ATREP11	RC/Helitron
chr2	2852333	2852444	+	112	AT2TE12480	ATREP13	RC/Helitron
chr2	2852445	2852562	+	118	AT2TE12485	ATREP13	RC/Helitron
chr2	2852563	2852647	+	85	AT2TE12490	ATREP6	RC/Helitron
chr2	2867963	2868063	+	101	AT2TE12525	HELITRONY3	RC/Helitron
chr2	2868064	2870091	-	2028	AT2TE12530	ATREP10D	RC/Helitron
chr2	2886319	2886880	-	562	AT2TE12580	ATREP10D	RC/Helitron
chr2	2887356	2887383	-	28	AT2TE12585	ATREP4	RC/Helitron
chr2	2887384	2887942	-	559	AT2TE12590	ATREP10B	RC/Helitron
chr2	2887943	2888296	-	354	AT2TE12595	ATREP10A	RC/Helitron
chr2	2911227	2911374	+	148	AT2TE12680	HELITRONY3	RC/Helitron
chr2	2911375	2911445	-	71	AT2TE12685	ATREP4	RC/Helitron
chr2	2911446	2911497	-	52	AT2TE12690	ATREP11	RC/Helitron
chr2	2911498	2911654	-	157	AT2TE12695	HELITRONY1A	RC/Helitron
chr2	2911655	2913291	-	1637	AT2TE12700	HELITRONY1A	RC/Helitron
chr2	2913292	2913609	+	318	AT2TE12705	ATREP10D	RC/Helitron
chr2	2918991	2919887	-	897	AT2TE12735	HELITRONY1A	RC/Helitron
chr2	2919888	2920072	-	185	AT2TE12740	ATREP5	RC/Helitron
chr2	2922163	2922387	+	225	AT2TE12750	ATREP10D	RC/Helitron
chr2	2922388	2923829	+	1442	AT2TE12755	ATREP15	RC/Helitron
chr2	2923830	2924162	+	333	AT2TE12760	ATREP4	RC/Helitron
chr2	2924163	2924187	+	25	AT2TE12765	ATREP4	RC/Helitron
chr2	2924188	2924248	+	61	AT2TE12770	ATREP10D	RC/Helitron
chr2	2940091	2941106	-	1016	AT2TE12820	HELITRONY3	RC/Helitron
chr2	2949965	2950818	-	854	AT2TE12840	ATREP10B	RC/Helitron
chr2	2951787	2951867	-	81	AT2TE12845	HELITRONY3	RC/Helitron
chr2	2951868	2952410	-	543	AT2TE12850	HELITRONY3	RC/Helitron
chr2	2953330	2953550	+	221	AT2TE12855	ATREP9	RC/Helitron
chr2	2960551	2961089	+	539	AT2TE12880	HELITRONY1B	RC/Helitron
chr2	2961263	2961821	+	559	AT2TE12890	ATREP13	RC/Helitron
chr2	2961822	2961895	+	74	AT2TE12895	ATREP10D	RC/Helitron
chr2	2961896	2962812	-	917	AT2TE12900	ATREP3	RC/Helitron
chr2	2962813	2962930	-	118	AT2TE12905	ATREP1	RC/Helitron
chr2	2967013	2967590	+	578	AT2TE12940	HELITRON2	RC/Helitron
chr2	2983606	2983859	+	254	AT2TE13005	ATREP11	RC/Helitron
chr2	2983860	2985105	+	1246	AT2TE13010	HELITRONY1A	RC/Helitron
chr2	2985106	2985522	-	417	AT2TE13015	ATREP10A	RC/Helitron
chr2	2985523	2985667	+	145	AT2TE13020	HELITRONY3	RC/Helitron
chr2	2985784	2987306	+	1523	AT2TE13025	HELITRON2	RC/Helitron
chr2	2992674	2993917	-	1244	AT2TE13050	HELITRONY1E	RC/Helitron
chr2	2993918	2995731	+	1814	AT2TE13055	HELITRONY2	RC/Helitron
chr2	3012804	3013097	-	294	AT2TE13130	HELITRONY3	RC/Helitron
chr2	3040093	3040905	+	813	AT2TE13230	ATREP11	RC/Helitron
chr2	3114664	3114966	+	303	AT2TE13480	ATREP3	RC/Helitron
chr2	3114990	3115327	-	338	AT2TE13485	HELITRONY1B	RC/Helitron
chr2	3132544	3132772	+	229	AT2TE13530	ATREP1	RC/Helitron
chr2	3137312	3137335	-	24	AT2TE13555	HELITRONY3	RC/Helitron
chr2	3137336	3138760	-	1425	AT2TE13560	ATREP1	RC/Helitron
chr2	3168996	3169375	+	380	AT2TE13705	ATREP10B	RC/Helitron
chr2	3169376	3170200	+	825	AT2TE13710	ATREP3	RC/Helitron
chr2	3179544	3180168	+	625	AT2TE13740	HELITRONY1E	RC/Helitron
chr2	3180169	3180824	+	656	AT2TE13745	ATREP10D	RC/Helitron
chr2	3191106	3191787	-	682	AT2TE13775	ATREP13	RC/Helitron
chr2	3192022	3192234	+	213	AT2TE13785	HELITRONY1E	RC/Helitron
chr2	3192235	3192432	+	198	AT2TE13790	ATREP4	RC/Helitron
chr2	3192433	3192625	+	193	AT2TE13795	ATREP4	RC/Helitron
chr2	3192626	3195997	+	3372	AT2TE13800	ATREP4	RC/Helitron
chr2	3196000	3197374	+	1375	AT2TE13805	ATREP5	RC/Helitron
chr2	3197375	3197407	+	33	AT2TE13810	HELITRONY1B	RC/Helitron
chr2	3197408	3198631	-	1224	AT2TE13815	ATREP1	RC/Helitron
chr2	3198632	3198726	-	95	AT2TE13820	HELITRONY1E	RC/Helitron
chr2	3200282	3200475	-	194	AT2TE13825	HELITRON4	RC/Helitron
chr2	3200476	3201138	-	663	AT2TE13830	HELITRON3	RC/Helitron
chr2	3201139	3203097	-	1959	AT2TE13835	HELITRON1	RC/Helitron
chr2	3203708	3203756	-	49	AT2TE13845	HELITRON4	RC/Helitron
chr2	3203757	3205871	-	2115	AT2TE13850	HELITRON5	RC/Helitron
chr2	3205872	3206171	-	300	AT2TE13855	HELITRON3	RC/Helitron
chr2	3209005	3209188	-	184	AT2TE13865	HELITRON1	RC/Helitron
chr2	3209191	3211000	-	1810	AT2TE13870	HELITRON5	RC/Helitron
chr2	3211001	3211382	-	382	AT2TE13875	HELITRON2	RC/Helitron
chr2	3211488	3211562	-	75	AT2TE13880	HELITRONY1E	RC/Helitron
chr2	3211563	3211633	+	71	AT2TE13885	ATREP5	RC/Helitron
chr2	3211634	3211702	+	69	AT2TE13890	ATREP5	RC/Helitron
chr2	3211703	3213374	-	1672	AT2TE13895	ATREP3	RC/Helitron
chr2	3213375	3213481	-	107	AT2TE13900	ATREP3	RC/Helitron
chr2	3213482	3213696	+	215	AT2TE13905	HELITRONY1E	RC/Helitron
chr2	3213697	3213765	+	69	AT2TE13910	ATREP4	RC/Helitron
chr2	3234189	3234485	-	297	AT2TE13965	HELITRON2	RC/Helitron
chr2	3234486	3237360	-	2875	AT2TE13970	HELITRON4	RC/Helitron
chr2	3438371	3438428	-	58	AT2TE14960	ATREP12	RC/Helitron
chr2	3441791	3441822	-	32	AT2TE14975	ATREP12	RC/Helitron
chr2	3513689	3514214	+	526	AT2TE15325	HELITRONY2	RC/Helitron
chr2	3563212	3566075	+	2864	AT2TE15560	ATREP3	RC/Helitron
chr2	3571778	3572919	+	1142	AT2TE15580	ATREP10D	RC/Helitron
chr2	3572920	3573118	-	199	AT2TE15585	ATREP3	RC/Helitron
chr2	3580391	3580436	+	46	AT2TE15620	ATREP11	RC/Helitron
chr2	3580437	3580464	+	28	AT2TE15625	ATREP10B	RC/Helitron
chr2	3580465	3582108	+	1644	AT2TE15630	HELITRONY3	RC/Helitron
chr2	3582109	3582247	-	139	AT2TE15635	ATREP11	RC/Helitron
chr2	3583132	3583238	+	107	AT2TE15640	HELITRONY3	RC/Helitron
chr2	3583239	3583979	-	741	AT2TE15645	ATREP1	RC/Helitron
chr2	3598056	3598805	+	750	AT2TE15665	ATREP13	RC/Helitron
chr2	3598806	3598897	+	92	AT2TE15670	ATREP13	RC/Helitron
chr2	3664937	3665626	+	690	AT2TE15965	HELITRONY1A	RC/Helitron
chr2	3665627	3665793	+	167	AT2TE15970	HELITRONY1B	RC/Helitron
chr2	3674408	3675400	-	993	AT2TE15985	ATREP11	RC/Helitron
chr2	3675405	3676269	-	865	AT2TE15990	HELITRON2	RC/Helitron
chr2	3720206	3721518	+	1313	AT2TE16145	HELITRONY1A	RC/Helitron
chr2	3722141	3722410	+	270	AT2TE16155	ATREP5	RC/Helitron
chr2	3742096	3749364	-	7269	AT2TE16220	HELITRON2	RC/Helitron
chr2	3749368	3750177	-	810	AT2TE16225	HELITRONY2	RC/Helitron
chr2	3773392	3779884	-	6493	AT2TE16270	HELITRONY2	RC/Helitron
chr2	3778067	3778707	+	641	AT2TE16275	ATREP15	RC/Helitron
chr2	3778742	3778879	-	138	AT2TE16280	HELITRON2	RC/Helitron
chr2	3779886	3779938	-	53	AT2TE16285	HELITRON2	RC/Helitron
chr2	3798775	3799489	-	715	AT2TE16335	ATREP3	RC/Helitron
chr2	3803668	3803735	-	68	AT2TE16355	ATREP11	RC/Helitron
chr2	3803736	3804225	+	490	AT2TE16360	ATREP4	RC/Helitron
chr2	3819849	3820355	+	507	AT2TE16430	ATREP11	RC/Helitron
chr2	3832106	3832841	+	736	AT2TE16480	ATREP11	RC/Helitron
chr2	3903661	3903683	+	23	AT2TE16655	HELITRON3	RC/Helitron
chr2	3903684	3913850	+	10167	AT2TE16660	HELITRON3	RC/Helitron
chr2	3913851	3913999	+	149	AT2TE16690	HELITRON1	RC/Helitron
chr2	3914162	3916406	+	2245	AT2TE16695	HELITRON3	RC/Helitron
chr2	3916407	3916678	+	272	AT2TE16700	HELITRON3	RC/Helitron
chr2	3916679	3919159	+	2481	AT2TE16705	HELITRON3	RC/Helitron
chr2	3929913	3930523	+	611	AT2TE16745	ATREP9	RC/Helitron
chr2	3932094	3932462	-	369	AT2TE16750	HELITRON1	RC/Helitron
chr2	3933268	3933380	-	113	AT2TE16755	ATREP4	RC/Helitron
chr2	3985410	3985993	-	584	AT2TE16925	HELITRONY3	RC/Helitron
chr2	4020796	4020899	-	104	AT2TE17025	ATREP10D	RC/Helitron
chr2	4021092	4021263	-	172	AT2TE17030	HELITRONY1D	RC/Helitron
chr2	4021278	4021314	-	37	AT2TE17035	ATREP5	RC/Helitron
chr2	4021315	4022871	-	1557	AT2TE17040	HELITRONY1B	RC/Helitron
chr2	4022872	4022898	-	27	AT2TE17045	HELITRONY1B	RC/Helitron
chr2	4022899	4022986	-	88	AT2TE17050	HELITRONY1D	RC/Helitron
chr2	4022987	4023317	+	331	AT2TE17055	ATREP3	RC/Helitron
chr2	4023318	4024951	-	1634	AT2TE17060	ATREP3	RC/Helitron
chr2	4024952	4024990	+	39	AT2TE17065	ATREP3	RC/Helitron
chr2	4024991	4025414	+	424	AT2TE17070	ATREP3	RC/Helitron
chr2	4025415	4025966	+	552	AT2TE17075	ATREP2	RC/Helitron
chr2	4025968	4026411	+	444	AT2TE17080	ATREP1	RC/Helitron
chr2	4026729	4026906	-	178	AT2TE17085	HELITRONY1B	RC/Helitron
chr2	4026907	4027023	+	117	AT2TE17090	HELITRONY2	RC/Helitron
chr2	4027024	4045789	+	18766	AT2TE17095	HELITRONY2	RC/Helitron
chr2	4031898	4031955	+	58	AT2TE17100	HELITRON1	RC/Helitron
chr2	4047604	4048502	+	899	AT2TE17120	HELITRONY2	RC/Helitron
chr2	4048503	4049687	-	1185	AT2TE17125	HELITRONY1B	RC/Helitron
chr2	4049688	4049747	-	60	AT2TE17130	HELITRONY1B	RC/Helitron
chr2	4049748	4049812	+	65	AT2TE17135	ATREP4	RC/Helitron
chr2	4049813	4050117	+	305	AT2TE17140	ATREP10D	RC/Helitron
chr2	4079802	4080201	-	400	AT2TE17235	HELITRONY2	RC/Helitron
chr2	4080624	4080825	-	202	AT2TE17240	HELITRONY1E	RC/Helitron
chr2	4080826	4082563	-	1738	AT2TE17245	ATREP3	RC/Helitron
chr2	4082564	4082605	-	42	AT2TE17250	ATREP3	RC/Helitron
chr2	4082778	4082814	-	37	AT2TE17260	HELITRONY1B	RC/Helitron
chr2	4083864	4083932	-	69	AT2TE17265	ATREP3	RC/Helitron
chr2	4083933	4084297	-	365	AT2TE17270	ATREP10D	RC/Helitron
chr2	4084298	4086823	-	2526	AT2TE17275	ATREP10B	RC/Helitron
chr2	4086824	4087456	-	633	AT2TE17280	ATREP10C	RC/Helitron
chr2	4087457	4087498	-	42	AT2TE17285	ATREP10B	RC/Helitron
chr2	4087502	4087603	-	102	AT2TE17290	ATREP8	RC/Helitron
chr2	4097076	4097098	+	23	AT2TE17315	ATREP5	RC/Helitron
chr2	4097104	4099067	-	1964	AT2TE17320	HELITRONY3	RC/Helitron
chr2	4099068	4099088	+	21	AT2TE17325	HELITRONY1D	RC/Helitron
chr2	4099089	4100423	+	1335	AT2TE17330	HELITRONY1D	RC/Helitron
chr2	4101078	4102741	-	1664	AT2TE17335	HELITRONY2	RC/Helitron
chr2	4105061	4105106	-	46	AT2TE17350	HELITRONY1D	RC/Helitron
chr2	4120758	4121314	-	557	AT2TE17395	ATREP8	RC/Helitron
chr2	4140983	4141442	+	460	AT2TE17495	HELITRONY1A	RC/Helitron
chr2	4141443	4141703	+	261	AT2TE17500	ATREP4	RC/Helitron
chr2	4142778	4143311	-	534	AT2TE17505	ATREP10A	RC/Helitron
chr2	4144491	4145069	+	579	AT2TE17520	ATREP15	RC/Helitron
chr2	4146336	4146664	-	329	AT2TE17530	ATREP15	RC/Helitron
chr2	4146665	4148108	+	1444	AT2TE17535	ATREP5	RC/Helitron
chr2	4148109	4148554	+	446	AT2TE17540	HELITRONY1D	RC/Helitron
chr2	4148555	4148669	+	115	AT2TE17545	HELITRONY1C	RC/Helitron
chr2	4211251	4211833	+	583	AT2TE17765	ATREP5	RC/Helitron
chr2	4215062	4215977	+	916	AT2TE17780	ATREP10D	RC/Helitron
chr2	4215978	4216583	-	606	AT2TE17785	HELITRONY3	RC/Helitron
chr2	4261851	4261870	+	20	AT2TE17950	HELITRONY1A	RC/Helitron
chr2	4261871	4262019	+	149	AT2TE17955	ATREP11	RC/Helitron
chr2	4262020	4265049	-	3030	AT2TE17960	ATREP15	RC/Helitron
chr2	4262390	4262675	+	286	AT2TE17965	ATREP3	RC/Helitron
chr2	4263519	4263665	+	147	AT2TE17970	ATREP15	RC/Helitron
chr2	4265050	4274213	+	9164	AT2TE17975	HELITRONY2	RC/Helitron
chr2	4274214	4275401	+	1188	AT2TE17980	HELITRONY1E	RC/Helitron
chr2	4305859	4306353	+	495	AT2TE18080	ATREP2	RC/Helitron
chr2	4306354	4306386	+	33	AT2TE18085	ATREP1	RC/Helitron
chr2	4306387	4307780	-	1394	AT2TE18090	HELITRONY3A	RC/Helitron
chr2	4307781	4308069	+	289	AT2TE18095	ATREP11	RC/Helitron
chr2	4310333	4310520	-	188	AT2TE18110	ATREP3	RC/Helitron
chr2	4326004	4326583	+	580	AT2TE18180	ATREP15	RC/Helitron
chr2	4326584	4327964	-	1381	AT2TE18185	HELITRONY3	RC/Helitron
chr2	4340479	4340591	-	113	AT2TE18250	ATREP9	RC/Helitron
chr2	4350095	4350353	+	259	AT2TE18290	ATREP10	RC/Helitron
chr2	4350354	4350506	+	153	AT2TE18295	HELITRONY3	RC/Helitron
chr2	4351512	4353557	-	2046	AT2TE18305	ATREP11A	RC/Helitron
chr2	4360142	4360162	-	21	AT2TE18340	ATREP10D	RC/Helitron
chr2	4360163	4361509	-	1347	AT2TE18345	ATREP11	RC/Helitron
chr2	4361510	4361549	+	40	AT2TE18350	HELITRON2	RC/Helitron
chr2	4415925	4419880	-	3956	AT2TE18495	HELITRON1	RC/Helitron
chr2	4419881	4422099	-	2219	AT2TE18505	HELITRON5	RC/Helitron
chr2	4422100	4422169	-	70	AT2TE18510	HELITRON1	RC/Helitron
chr2	4422530	4422598	-	69	AT2TE18515	HELITRONY1B	RC/Helitron
chr2	4422599	4422842	-	244	AT2TE18520	HELITRONY1B	RC/Helitron
chr2	4428682	4428707	-	26	AT2TE18565	HELITRONY1A	RC/Helitron
chr2	4428708	4429211	-	504	AT2TE18570	HELITRONY1A	RC/Helitron
chr2	4429259	4430013	+	755	AT2TE18580	ATREP11	RC/Helitron
chr2	4438306	4439529	-	1224	AT2TE18640	ATREP10D	RC/Helitron
chr2	4439530	4439615	-	86	AT2TE18645	HELITRONY1B	RC/Helitron
chr2	4439616	4439707	-	92	AT2TE18650	ATREP10A	RC/Helitron
chr2	4449036	4449656	+	621	AT2TE18680	HELITRONY3	RC/Helitron
chr2	4449657	4451537	+	1881	AT2TE18685	ATREP6	RC/Helitron
chr2	4451557	4451779	+	223	AT2TE18690	ATREP10D	RC/Helitron
chr2	4458400	4459814	+	1415	AT2TE18700	ATREP15	RC/Helitron
chr2	4471580	4471730	+	151	AT2TE18730	HELITRONY2	RC/Helitron
chr2	4471731	4472510	+	780	AT2TE18735	ATREP13	RC/Helitron
chr2	4472511	4472568	+	58	AT2TE18740	ATREP13	RC/Helitron
chr2	4472569	4473672	-	1104	AT2TE18745	ATREP10A	RC/Helitron
chr2	4473673	4473966	-	294	AT2TE18750	ATREP10D	RC/Helitron
chr2	4473967	4474210	+	244	AT2TE18755	ATREP5	RC/Helitron
chr2	4474211	4476280	+	2070	AT2TE18760	ATREP4	RC/Helitron
chr2	4476281	4476304	+	24	AT2TE18765	ATREP4	RC/Helitron
chr2	4476305	4476375	+	71	AT2TE18770	ATREP15	RC/Helitron
chr2	4485818	4486024	-	207	AT2TE18810	ATREP14	RC/Helitron
chr2	4486059	4486323	-	265	AT2TE18815	HELITRON3	RC/Helitron
chr2	4500771	4500830	+	60	AT2TE18835	HELITRON2	RC/Helitron
chr2	4500831	4502203	+	1373	AT2TE18840	HELITRON4	RC/Helitron
chr2	4502204	4502711	+	508	AT2TE18845	HELITRON2	RC/Helitron
chr2	4503121	4503980	+	860	AT2TE18850	HELITRON4	RC/Helitron
chr2	4507049	4507592	+	544	AT2TE18870	HELITRON1	RC/Helitron
chr2	4541675	4542380	+	706	AT2TE18945	HELITRON4	RC/Helitron
chr2	4547738	4558525	+	10788	AT2TE18975	HELITRON4	RC/Helitron
chr2	4568067	4568090	+	24	AT2TE18990	ATREP10D	RC/Helitron
chr2	4568091	4568305	+	215	AT2TE18995	ATREP4	RC/Helitron
chr2	4568306	4569680	-	1375	AT2TE19000	HELITRONY3	RC/Helitron
chr2	4590886	4592446	-	1561	AT2TE19040	ATREP11	RC/Helitron
chr2	4593321	4593530	-	210	AT2TE19045	HELITRON3	RC/Helitron
chr2	4618136	4618416	+	281	AT2TE19130	ATREP3	RC/Helitron
chr2	4649832	4650018	+	187	AT2TE19300	HELITRONY3A	RC/Helitron
chr2	4650997	4651023	-	27	AT2TE19315	HELITRONY1A	RC/Helitron
chr2	4651024	4651051	-	28	AT2TE19320	HELITRONY1A	RC/Helitron
chr2	4651657	4651691	-	35	AT2TE19330	HELITRONY1A	RC/Helitron
chr2	4651692	4652045	+	354	AT2TE19335	HELITRONY1C	RC/Helitron
chr2	4652853	4653363	+	511	AT2TE19340	ATREP10D	RC/Helitron
chr2	4653364	4654348	+	985	AT2TE19345	HELITRONY1D	RC/Helitron
chr2	4654349	4654557	+	209	AT2TE19350	ATREP15	RC/Helitron
chr2	4668455	4668660	+	206	AT2TE19390	ATREP15	RC/Helitron
chr2	4668661	4668843	+	183	AT2TE19395	HELITRONY1C	RC/Helitron
chr2	4668852	4675676	+	6825	AT2TE19400	HELITRON1	RC/Helitron
chr2	4669614	4670260	+	647	AT2TE19405	HELITRON1	RC/Helitron
chr2	4683937	4684618	+	682	AT2TE19465	HELITRON1	RC/Helitron
chr2	4742820	4742913	+	94	AT2TE19675	ATREP15	RC/Helitron
chr2	4746617	4747589	-	973	AT2TE19695	ATREP3	RC/Helitron
chr2	4748517	4752465	-	3949	AT2TE19705	ATREP10D	RC/Helitron
chr2	4749918	4749999	+	82	AT2TE19710	HELITRONY3	RC/Helitron
chr2	4750000	4750785	-	786	AT2TE19715	ATREP15	RC/Helitron
chr2	4752474	4752791	+	318	AT2TE19730	HELITRONY3	RC/Helitron
chr2	4757858	4757879	-	22	AT2TE19740	ATREP11A	RC/Helitron
chr2	4757880	4758824	-	945	AT2TE19745	ATREP2A	RC/Helitron
chr2	4758825	4759615	-	791	AT2TE19750	ATREP10D	RC/Helitron
chr2	4759616	4759733	-	118	AT2TE19755	ATREP11A	RC/Helitron
chr2	4759764	4759875	-	112	AT2TE19760	ATREP7	RC/Helitron
chr2	4786694	4787556	-	863	AT2TE19865	HELITRON2	RC/Helitron
chr2	4788267	4788437	-	171	AT2TE19870	ATREP7	RC/Helitron
chr2	4788438	4788812	-	375	AT2TE19875	HELITRONY3	RC/Helitron
chr2	4792834	4795747	-	2914	AT2TE19885	ATREP10D	RC/Helitron
chr2	4795748	4795907	+	160	AT2TE19890	ATREP3	RC/Helitron
chr2	4795908	4796348	+	441	AT2TE19895	ATREP11	RC/Helitron
chr2	4796349	4797386	+	1038	AT2TE19900	ATREP11A	RC/Helitron
chr2	4807306	4807337	+	32	AT2TE19940	ATREP10B	RC/Helitron
chr2	4807338	4807961	+	624	AT2TE19945	ATREP5	RC/Helitron
chr2	4807962	4808002	-	41	AT2TE19950	HELITRONY1D	RC/Helitron
chr2	4831740	4831814	+	75	AT2TE20035	HELITRONY1D	RC/Helitron
chr2	4833804	4834568	+	765	AT2TE20050	HELITRONY1D	RC/Helitron
chr2	4869618	4870414	+	797	AT2TE20145	ATREP15	RC/Helitron
chr2	4870415	4870647	-	233	AT2TE20150	ATREP10B	RC/Helitron
chr2	4872003	4872533	+	531	AT2TE20155	ATREP4	RC/Helitron
chr2	4893331	4893397	-	67	AT2TE20175	HELITRONY3	RC/Helitron
chr2	4893398	4894625	-	1228	AT2TE20180	ATREP3	RC/Helitron
chr2	4942161	4942790	+	630	AT2TE20290	ATREP1	RC/Helitron
chr2	4942791	4945075	+	2285	AT2TE20295	ATREP10D	RC/Helitron
chr2	4945076	4945121	-	46	AT2TE20300	HELITRONY3	RC/Helitron
chr2	4960218	4960269	-	52	AT2TE20340	ATREP10D	RC/Helitron
chr2	4960270	4961257	-	988	AT2TE20345	ATREP10D	RC/Helitron
chr2	4961258	4961404	+	147	AT2TE20350	ATREP3	RC/Helitron
chr2	4961724	4961869	-	146	AT2TE20355	ATREP1	RC/Helitron
chr2	4961870	4962551	-	682	AT2TE20360	ATREP5	RC/Helitron
chr2	4965023	4965612	-	590	AT2TE20370	HELITRONY1D	RC/Helitron
chr2	4965613	4965659	+	47	AT2TE20375	HELITRONY1E	RC/Helitron
chr2	4965991	4966118	-	128	AT2TE20380	ATREP4	RC/Helitron
chr2	4966142	4966654	+	513	AT2TE20390	ATREP11	RC/Helitron
chr2	4972376	4972927	+	552	AT2TE20415	HELITRONY1D	RC/Helitron
chr2	4996264	4996578	+	315	AT2TE20455	HELITRON1	RC/Helitron
chr2	4997086	4997142	+	57	AT2TE20465	HELITRONY1A	RC/Helitron
chr2	4997143	4997163	+	21	AT2TE20470	ATREP5	RC/Helitron
chr2	4997164	4997464	+	301	AT2TE20475	ATREP5	RC/Helitron
chr2	5003269	5004365	+	1097	AT2TE20500	ATREP10D	RC/Helitron
chr2	5003321	5003642	+	322	AT2TE20505	ATREP3	RC/Helitron
chr2	5008305	5009227	-	923	AT2TE20530	ATREP10D	RC/Helitron
chr2	5009970	5010068	-	99	AT2TE20535	ATREP2A	RC/Helitron
chr2	5010069	5010650	-	582	AT2TE20540	ATREP2	RC/Helitron
chr2	5010652	5010751	-	100	AT2TE20545	ATREP1	RC/Helitron
chr2	5011150	5011218	-	69	AT2TE20550	ATREP4	RC/Helitron
chr2	5018095	5018193	+	99	AT2TE20610	HELITRONY3	RC/Helitron
chr2	5021455	5021753	-	299	AT2TE20625	HELITRONY2	RC/Helitron
chr2	5037035	5037054	+	20	AT2TE20700	ATREP10D	RC/Helitron
chr2	5037055	5037564	-	510	AT2TE20705	HELITRONY3	RC/Helitron
chr2	5037565	5038393	+	829	AT2TE20710	ATREP2	RC/Helitron
chr2	5038394	5038421	+	28	AT2TE20715	ATREP11A	RC/Helitron
chr2	5048413	5048487	+	75	AT2TE20750	HELITRONY3	RC/Helitron
chr2	5048488	5049699	-	1212	AT2TE20755	ATREP10B	RC/Helitron
chr2	5055852	5055871	-	20	AT2TE20775	ATREP11	RC/Helitron
chr2	5055966	5056448	+	483	AT2TE20790	ATREP10B	RC/Helitron
chr2	5068819	5068949	-	131	AT2TE20845	HELITRONY3	RC/Helitron
chr2	5073062	5073436	+	375	AT2TE20865	HELITRONY1D	RC/Helitron
chr2	5079627	5080809	-	1183	AT2TE20875	ATREP5	RC/Helitron
chr2	5080810	5081390	-	581	AT2TE20885	HELITRONY1A	RC/Helitron
chr2	5112092	5114332	-	2241	AT2TE20975	HELITRONY1D	RC/Helitron
chr2	5114333	5114442	-	110	AT2TE20980	HELITRONY1D	RC/Helitron
chr2	5114443	5114897	+	455	AT2TE20985	ATREP3	RC/Helitron
chr2	5120965	5121093	+	129	AT2TE21015	ATREP15	RC/Helitron
chr2	5163743	5163835	-	93	AT2TE21165	ATREP10B	RC/Helitron
chr2	5163836	5164452	-	617	AT2TE21170	ATREP3	RC/Helitron
chr2	5169848	5170019	-	172	AT2TE21195	ATREP11	RC/Helitron
chr2	5170020	5171528	-	1509	AT2TE21200	ATREP15	RC/Helitron
chr2	5171529	5171551	+	23	AT2TE21205	HELITRONY1C	RC/Helitron
chr2	5171552	5171760	+	209	AT2TE21210	HELITRONY1B	RC/Helitron
chr2	5171761	5171783	+	23	AT2TE21215	HELITRONY1A	RC/Helitron
chr2	5179737	5180131	+	395	AT2TE21255	ATREP5	RC/Helitron
chr2	5213882	5214449	-	568	AT2TE21305	ATREP10D	RC/Helitron
chr2	5215099	5215319	-	221	AT2TE21310	HELITRON4	RC/Helitron
chr2	5238956	5239616	+	661	AT2TE21375	HELITRONY1B	RC/Helitron
chr2	5245977	5246712	-	736	AT2TE21385	ATREP15	RC/Helitron
chr2	5246966	5247443	+	478	AT2TE21390	ATREP3	RC/Helitron
chr2	5291919	5292586	-	668	AT2TE21585	HELITRONY3	RC/Helitron
chr2	5296682	5296775	+	94	AT2TE21600	ATREP13	RC/Helitron
chr2	5313190	5313260	+	71	AT2TE21615	ATREP10D	RC/Helitron
