chr	start	end	strand	ID
chr3	18734249	18739393	+	AT3TE76010
chr3	14389906	14395113	+	AT3TE59015
chr3	15455636	15468075	-	AT3TE62685
chr3	15377111	15382209	+	AT3TE62455
chr3	14551802	14556855	+	AT3TE59620
chr3	14428583	14436930	-	AT3TE59170
chr3	11652697	11657744	+	AT3TE48460
chr3	9613221	9625546	-	AT3TE40145
chr3	11634012	11639062	+	AT3TE48365
chr3	15919028	15924078	-	AT3TE64435
chr3	17363070	17368157	-	AT3TE70410
chr3	14062034	14072953	+	AT3TE57655
chr3	15555358	15559770	-	AT3TE62965
chr3	21322657	21327537	+	AT3TE86800
chr3	13925096	13929403	+	AT3TE57180
chr3	14671141	14675856	+	AT3TE60020
chr3	15161364	15168649	+	AT3TE61650
chr3	15320020	15331453	+	AT3TE62260
chr3	12675950	12680670	-	AT3TE52155
chr3	14067620	14072004	+	AT3TE57670
chr3	14255661	14260360	+	AT3TE58605
chr3	14804955	14809563	+	AT3TE60465
chr3	12243854	12255282	-	AT3TE50760
chr3	12409273	12414048	+	AT3TE51325
chr3	14329864	14334154	+	AT3TE58875
chr3	11116002	11120737	-	AT3TE46245
chr3	13282293	13287570	-	AT3TE54330
chr3	14380051	14387370	-	AT3TE58975
chr3	13936201	13940947	-	AT3TE57225
chr3	22385751	22390053	-	AT3TE91200
chr3	13453830	13465570	-	AT3TE54815
chr3	9226633	9231377	+	AT3TE38565
chr3	12335008	12339874	+	AT3TE51110
chr3	12218035	12222273	-	AT3TE50660
chr3	12972387	12976660	-	AT3TE53185
chr3	10917704	10922777	-	AT3TE45385
chr3	13557095	13561769	+	AT3TE55160
chr3	12404937	12409222	+	AT3TE51315
chr3	12884843	12896243	-	AT3TE52935
chr3	13139054	13143529	-	AT3TE53755
chr3	23100352	23104844	-	AT3TE94195
chr3	12195761	12201227	+	AT3TE50610
chr3	11535507	11540086	+	AT3TE48060
chr3	10767986	10772559	-	AT3TE44790
chr3	15037639	15042230	+	AT3TE61295
chr3	12327362	12332017	+	AT3TE51075
chr3	13663793	13668345	-	AT3TE55430
chr3	15118896	15123388	-	AT3TE61555
chr3	13949703	13954677	+	AT3TE57265
chr3	22232308	22236743	+	AT3TE90530
chr3	14816796	14820854	+	AT3TE60520
chr3	14504215	14509015	-	AT3TE59490
chr3	11679154	11683564	+	AT3TE48535
chr3	10577158	10581824	-	AT3TE44000
chr3	16635837	16647479	+	AT3TE67445
chr3	12387507	12391925	+	AT3TE51270
chr3	11016111	11020804	+	AT3TE45800
chr3	13878028	13882805	+	AT3TE57060
chr3	13801716	13806172	+	AT3TE56630
chr3	13643231	13654839	+	AT3TE55395
chr3	13378564	13384299	-	AT3TE54575
chr3	13502058	13506974	+	AT3TE54985
chr3	15280256	15289099	+	AT3TE62100
chr3	12535720	12539729	+	AT3TE51660
chr3	12187386	12191386	-	AT3TE50595
chr3	10477962	10483743	-	AT3TE43550
chr3	9723884	9736151	+	AT3TE40530
chr3	13425673	13439669	-	AT3TE54735
chr3	13087359	13092843	-	AT3TE53605
chr3	15711476	15722693	-	AT3TE63540
chr3	11793559	11798454	+	AT3TE49090
chr3	12343945	12348316	+	AT3TE51140
chr3	12067211	12071283	-	AT3TE50260
chr3	13954901	13959339	-	AT3TE57275
chr3	11940171	11945048	-	AT3TE49725
chr3	9236767	9240922	-	AT3TE38595
chr3	14860995	14865364	+	AT3TE60635
chr3	15493534	15499327	-	AT3TE62785
chr3	11176821	11181607	-	AT3TE46520
chr3	15441107	15446921	-	AT3TE62655
chr3	13361552	13367972	-	AT3TE54535
chr3	13515867	13520088	-	AT3TE55025
chr3	15960176	15964928	+	AT3TE64600
chr3	13580742	13585518	+	AT3TE55240
chr3	12146746	12158113	+	AT3TE50500
chr3	13476641	13480691	-	AT3TE54865
chr3	13628949	13632998	-	AT3TE55365
chr3	11664969	11669787	+	AT3TE48480
chr3	13104658	13108697	+	AT3TE53640
chr3	14097290	14111363	+	AT3TE57780
chr3	10293486	10297584	+	AT3TE42795
chr3	15533898	15538592	-	AT3TE62915
chr3	14147279	14151360	+	AT3TE58010
chr3	12762245	12766331	+	AT3TE52495
chr3	22059535	22064329	+	AT3TE89830
chr3	12491769	12502153	-	AT3TE51535
chr3	1555420	1560680	-	AT3TE06550
chr3	12358190	12362224	-	AT3TE51195
chr3	15575057	15585468	-	AT3TE63035
chr3	14956984	14962258	-	AT3TE61000
chr3	16100857	16106213	-	AT3TE65175
chr3	12175457	12187368	+	AT3TE50570
chr3	13097961	13104012	+	AT3TE53630
chr3	9692214	9697529	-	AT3TE40420
chr3	13165706	13169990	+	AT3TE53850
chr3	15030849	15048140	+	AT3TE61290
chr3	15634917	15639169	-	AT3TE63215
chr3	15009648	15014979	+	AT3TE61205
chr3	15271726	15277050	-	AT3TE62085
chr3	14773640	14783116	-	AT3TE60410
chr3	3807367	3812643	-	AT3TE16035
chr3	14563702	14574067	+	AT3TE59660
chr3	13343735	13356464	-	AT3TE54510
chr3	16957465	16962731	-	AT3TE68730
chr3	13884028	13894235	+	AT3TE57085
chr3	16691859	16697596	-	AT3TE67635
chr3	9387867	9393251	+	AT3TE39220
chr3	17143391	17157692	+	AT3TE69475
chr3	17978745	17983946	-	AT3TE72850
chr3	13318010	13323211	-	AT3TE54455
chr3	14336990	14352445	+	AT3TE58895
chr3	15591968	15597596	+	AT3TE63050
chr3	13634514	13640748	-	AT3TE55375
chr3	13092844	13096961	+	AT3TE53615
chr3	14272908	14285452	-	AT3TE58655
chr3	14830402	14836116	-	AT3TE60560
chr3	10106100	10111467	+	AT3TE42075
chr3	2808422	2818893	+	AT3TE11850
chr3	13333284	13343593	-	AT3TE54500
chr3	13133275	13139033	+	AT3TE53745
chr4	3775541	3784013	+	AT4TE16710
chr4	2697075	2714156	-	AT4TE12615
chr4	1813412	1820340	+	AT4TE09000
chr4	4164141	4171247	-	AT4TE18035
chr4	3379353	3392103	-	AT4TE15420
chr4	4677142	4684195	-	AT4TE19675
chr4	5485146	5494752	-	AT4TE22970
chr4	3590831	3604525	-	AT4TE16080
chr4	13624768	13632048	+	AT4TE64180
chr4	4761470	4768681	+	AT4TE19910
chr4	5567794	5575599	-	AT4TE23345
chr4	2279755	2286685	-	AT4TE10590
chr4	3886418	3893274	-	AT4TE16990
chr4	4722731	4729735	-	AT4TE19830
chr4	4650821	4657218	+	AT4TE19550
chr4	4281762	4288696	+	AT4TE18330
chr4	3819886	3827853	+	AT4TE16845
chr4	10508742	10514094	-	AT4TE48050
chr4	6529315	6537160	-	AT4TE27915
chr4	10546507	10553980	+	AT4TE48230
chr4	2270359	2277985	-	AT4TE10585
chr4	2890381	2899567	+	AT4TE13505
chr4	3844628	3852229	-	AT4TE16910
chr4	3630176	3636108	-	AT4TE16185
chr4	5257027	5271699	+	AT4TE21900
chr4	3681532	3691585	-	AT4TE16390
chr4	1925064	1930925	+	AT4TE09320
chr4	2198165	2203993	-	AT4TE10335
chr4	5683901	5697847	-	AT4TE23825
chr4	4450281	4456162	+	AT4TE18825
chr4	5326461	5331583	+	AT4TE22180
chr4	3606798	3611658	-	AT4TE16110
chr4	3784416	3794425	+	AT4TE16725
chr4	5520207	5536230	-	AT4TE23125
chr4	5621794	5627464	+	AT4TE23575
chr4	8901451	8907132	-	AT4TE39815
chr4	3987766	3997945	-	AT4TE17360
chr4	4467248	4480850	-	AT4TE18865
chr4	1624321	1635706	+	AT4TE08260
chr4	6467401	6473067	+	AT4TE27640
chr4	3344829	3354743	-	AT4TE15255
chr4	4924243	4931834	-	AT4TE20535
chr4	3431701	3443038	+	AT4TE15585
chr4	4670477	4676290	+	AT4TE19655
chr4	4035340	4045318	+	AT4TE17510
chr4	4715793	4719816	-	AT4TE19810
chr4	4751596	4757325	-	AT4TE19900
chr4	3597265	3603698	+	AT4TE16085
chr4	3395561	3401983	-	AT4TE15475
chr4	3697525	3703860	+	AT4TE16400
chr4	5110652	5116412	+	AT4TE21220
chr4	5952037	5961596	-	AT4TE25065
chr4	4830280	4836765	+	AT4TE20120
chr4	3736029	3742064	-	AT4TE16565
chr4	3537291	3547183	-	AT4TE15945
chr4	2878452	2884526	+	AT4TE13465
chr4	4335932	4345859	+	AT4TE18470
chr4	1909808	1919523	+	AT4TE09310
chr4	1618159	1624320	+	AT4TE08245
chr4	2001189	2010958	+	AT4TE09560
chr4	4517208	4526924	-	AT4TE19030
chr4	3957022	3965575	-	AT4TE17240
chr4	4700757	4714935	-	AT4TE19755
chr4	3547184	3555683	+	AT4TE15950
chr4	4541087	4546350	-	AT4TE19075
chr4	2839666	2846533	+	AT4TE13325
chr4	5943242	5951590	-	AT4TE25050
chr4	4297734	4306264	-	AT4TE18365
chr4	2045187	2049417	+	AT4TE09735
chr4	4133384	4142040	+	AT4TE17925
chr4	3103411	3111525	-	AT4TE14330
chr4	14280183	14288304	-	AT4TE67560
chr4	3742065	3750029	-	AT4TE16570
chr4	4145557	4155602	-	AT4TE17970
chr4	5127101	5135152	-	AT4TE21295
chr4	5407776	5414972	+	AT4TE22600
chr4	3621332	3629520	+	AT4TE16165
chr4	1838260	1846903	+	AT4TE09085
chr4	3454106	3469494	+	AT4TE15665
chr4	4320822	4333493	+	AT4TE18435
chr4	2867757	2875954	-	AT4TE13450
chr4	2859262	2864721	+	AT4TE13400
chr4	4309188	4314013	+	AT4TE18385
chr4	4016073	4024284	-	AT4TE17470
chr4	5398802	5402984	-	AT4TE22570
chr4	5965693	5970901	+	AT4TE25100
chr4	3940830	3945016	+	AT4TE17200
chr4	7359463	7364607	+	AT4TE32060
chr4	3864859	3877300	-	AT4TE16945
chr4	4180903	4186072	-	AT4TE18065
chr4	1664536	1669364	-	AT4TE08435
chr4	4436795	4441944	-	AT4TE18775
chr4	3087019	3097887	-	AT4TE14295
chr4	1669366	1680248	-	AT4TE08445
chr4	11834129	11838651	+	AT4TE54750
chr4	4526937	4532034	+	AT4TE19040
chr4	9570499	9575603	+	AT4TE43250
chr4	2357640	2364681	+	AT4TE10980
chr4	4394250	4399345	-	AT4TE18640
chr4	3078447	3083897	-	AT4TE14245
chr4	4356088	4373281	+	AT4TE18500
chr4	1684997	1695918	-	AT4TE08475
chr4	9732598	9737733	-	AT4TE44080
chr4	4738310	4742481	-	AT4TE19850
chr4	3273949	3285542	-	AT4TE15025
chr4	4628762	4633895	+	AT4TE19470
chr4	3931608	3935831	-	AT4TE17175
chr4	2834345	2839569	+	AT4TE13315
chr4	2064099	2068831	-	AT4TE09800
chr4	631181	636931	+	AT4TE03295
chr4	3585078	3590343	-	AT4TE16060
chr4	4958195	4969597	+	AT4TE20745
chr4	6067397	6072635	+	AT4TE25590
chr4	4623491	4628221	-	AT4TE19450
chr4	5063538	5074228	-	AT4TE21090
chr4	3693380	3697524	+	AT4TE16395
chr4	4768682	4782141	+	AT4TE19915
chr4	3266373	3288504	-	AT4TE15005
chr4	1799356	1803605	+	AT4TE08985
chr4	3418250	3423025	+	AT4TE15565
chr4	2597003	2602175	-	AT4TE12175
chr4	2302657	2307845	+	AT4TE10700
chr4	4560795	4565024	-	AT4TE19170
chr4	3013166	3024926	+	AT4TE14035
chr4	3274434	3285235	+	AT4TE15030
chr4	1684511	1698912	-	AT4TE08465
chr4	4416804	4422012	+	AT4TE18720
chr4	10899528	10904738	+	AT4TE49990
chr4	5023453	5027709	-	AT4TE20975
chr4	3675894	3693379	+	AT4TE16380
chr4	9483836	9488588	-	AT4TE42860
chr4	3117518	3121723	-	AT4TE14370
chr4	1835798	1848371	-	AT4TE09080
chr4	4614804	4620080	+	AT4TE19405
chr4	5987004	5991976	+	AT4TE25200
chr4	5204469	5210326	+	AT4TE21695
chr4	11676468	11681340	-	AT4TE53965
chr4	4158055	4162124	-	AT4TE18015
chr4	4368989	4373061	-	AT4TE18560
chr4	5822426	5827300	+	AT4TE24480
chr4	11116678	11120807	+	AT4TE51005
chr4	7816826	7821792	+	AT4TE34305
chr4	4892325	4903536	-	AT4TE20400
chr4	3133734	3138654	+	AT4TE14445
chr4	4809779	4821017	-	AT4TE20075
chr4	3710704	3714764	-	AT4TE16430
chr4	3750030	3754223	-	AT4TE16575
chr4	2245569	2256834	+	AT4TE10490
chr4	1830756	1835645	-	AT4TE09075
chr4	2972938	2976963	-	AT4TE13850
chr4	2336931	2341447	+	AT4TE10840
chr4	3384360	3389184	+	AT4TE15440
chr4	4221544	4232539	-	AT4TE18205
chr4	6914662	6919511	-	AT4TE29830
chr4	3813479	3819748	-	AT4TE16815
chr4	5104930	5109992	-	AT4TE21200
chr4	2151851	2164191	+	AT4TE10210
chr4	9908996	9914045	-	AT4TE44990
chr4	3577674	3581715	-	AT4TE16020
chr4	1312395	1317221	-	AT4TE06710
chr4	11363560	11368654	-	AT4TE52315
chr4	4264803	4269497	-	AT4TE18310
chr4	4176306	4180902	-	AT4TE18060
chr4	4507978	4511985	-	AT4TE18995
chr4	4187541	4191690	+	AT4TE18075
chr4	17712148	17716980	+	AT4TE85580
chr4	4029781	4033921	-	AT4TE17500
chr4	6588726	6593808	+	AT4TE28200
chr4	2910713	2916492	-	AT4TE13555
chr4	14258825	14263830	+	AT4TE67490
chr4	4429976	4436782	+	AT4TE18755
chr4	5581567	5586563	+	AT4TE23410
chr4	2205875	2214904	+	AT4TE10345
chr4	10992996	10998058	+	AT4TE50435
chr4	6126851	6132074	+	AT4TE25865
chr4	1449975	1454084	-	AT4TE07395
chr4	4209027	4214178	-	AT4TE18165
chr4	3615645	3621063	-	AT4TE16150
chr4	4555124	4560555	+	AT4TE19150
chr4	1796059	1804755	+	AT4TE08980
chr4	2137754	2142193	+	AT4TE10165
chr4	8313636	8319046	+	AT4TE36845
chr4	5043758	5057116	-	AT4TE21055
chr4	2643338	2648818	-	AT4TE12355
chr4	3364998	3369465	+	AT4TE15365
chr4	4347796	4352258	-	AT4TE18485
chr4	6723347	6728790	+	AT4TE28870
chr4	3838638	3843995	-	AT4TE16900
chr4	4705787	4711137	+	AT4TE19780
chr4	15552114	15564459	-	AT4TE74230
chr4	3310189	3314830	-	AT4TE15130
chr4	4551533	4570003	+	AT4TE19135
chr4	3639130	3643707	+	AT4TE16200
chr4	3472403	3481431	+	AT4TE15685
chr4	3531521	3535531	-	AT4TE15915
chr4	4757326	4761469	+	AT4TE19905
chr4	3455687	3469254	+	AT4TE15670
chr4	3173943	3184236	-	AT4TE14540
chr4	4852741	4857277	+	AT4TE20205
chr4	3151917	3156470	-	AT4TE14500
chr4	1016803	1021368	+	AT4TE05190
chr4	2796448	2800705	-	AT4TE13110
chr4	1890721	1909218	-	AT4TE09295
chr4	3945017	3950541	-	AT4TE17205
chr4	4097528	4103046	-	AT4TE17765
chr4	1919524	1925047	+	AT4TE09315
chr4	1943751	1955321	+	AT4TE09385
chr4	3499713	3507968	-	AT4TE15820
chr4	3484489	3490411	-	AT4TE15750
chr4	9508382	9512986	-	AT4TE42950
chr4	2850853	2855365	+	AT4TE13370
chr4	3443381	3449415	-	AT4TE15615
chr4	4269500	4279994	-	AT4TE18315
chr4	5039048	5043757	-	AT4TE21050
chr4	5089997	5096803	+	AT4TE21135
chr4	4255322	4261201	+	AT4TE18270
chr4	2188979	2194314	+	AT4TE10320
chr4	2146162	2150775	-	AT4TE10185
chr4	3525670	3530360	+	AT4TE15890
chr4	5303773	5309049	-	AT4TE22095
chr4	4239123	4249806	+	AT4TE18245
chr4	3294352	3299627	-	AT4TE15080
chr4	11358595	11362912	-	AT4TE52280
chr4	1807657	1812997	+	AT4TE08995
chr4	3159537	3170984	-	AT4TE14520
chr4	3555700	3560084	+	AT4TE15955
chr4	3423033	3427370	+	AT4TE15570
chr4	1976922	1989659	-	AT4TE09480
chr5	13084911	13093500	+	AT5TE46580
chr5	18193410	18202051	-	AT5TE65540
chr5	8812198	8827334	-	AT5TE31885
chr5	9561935	9571088	-	AT5TE34730
chr5	14659366	14676238	+	AT5TE52795
chr5	10240572	10260922	+	AT5TE37350
chr5	12289069	12297594	+	AT5TE43665
chr5	12710658	12720096	+	AT5TE45005
chr5	11152099	11157292	-	AT5TE40385
chr5	11503489	11512862	-	AT5TE41615
chr5	13925974	13930453	-	AT5TE49650
chr5	11001026	11018940	-	AT5TE40000
chr5	14158313	14172169	-	AT5TE50560
chr5	12615236	12622961	+	AT5TE44710
chr5	17596759	17605846	+	AT5TE63610
chr5	18475044	18479084	-	AT5TE66500
chr5	11428657	11437942	+	AT5TE41355
chr5	12375271	12380790	+	AT5TE43935
chr5	14113154	14118424	-	AT5TE50380
chr5	12165095	12170358	+	AT5TE43315
chr5	12517297	12522612	-	AT5TE44355
chr5	14083274	14088529	-	AT5TE50260
chr5	3904621	3909856	-	AT5TE14165
chr5	9949205	9954436	+	AT5TE36230
chr5	12631168	12636386	-	AT5TE44750
chr5	11777537	11782793	+	AT5TE42355
chr5	15175728	15180971	+	AT5TE54905
chr5	8571574	8577832	+	AT5TE31020
chr5	12227328	12238088	-	AT5TE43450
chr5	14176663	14182053	-	AT5TE50620
chr5	11454992	11460346	+	AT5TE41420
chr5	12616214	12621590	+	AT5TE44715
chr5	11587292	11592676	+	AT5TE41870
chr5	12689463	12694797	-	AT5TE44945
chr5	10102615	10115706	-	AT5TE36825
chr5	13004467	13009799	+	AT5TE46220
chr5	12138054	12150833	-	AT5TE43260
chr5	5629978	5635310	+	AT5TE20395
chr5	12991095	12996437	+	AT5TE46210
chr5	13299804	13304979	+	AT5TE47140
chr5	10708157	10713296	+	AT5TE38995
chr5	6433631	6438777	-	AT5TE23285
chr5	12177851	12182967	+	AT5TE43345
chr5	13736030	13741129	-	AT5TE48930
chr5	22911049	22916161	+	AT5TE82430
chr5	10128750	10133862	+	AT5TE36920
chr5	23134881	23139981	-	AT5TE83215
chr5	11621550	11635002	-	AT5TE41975
chr5	14203874	14209074	+	AT5TE50775
chr5	13021860	13027035	+	AT5TE46280
chr5	10400728	10405872	-	AT5TE37975
chr5	18099530	18104214	-	AT5TE65275
chr5	10350376	10356320	-	AT5TE37800
chr5	11765968	11771880	-	AT5TE42330
chr5	11903701	11909743	-	AT5TE42660
chr5	14574599	14580412	+	AT5TE52400
chr5	18933096	18938943	-	AT5TE68140
chr5	11567762	11574948	+	AT5TE41835
chr5	12029290	12035478	-	AT5TE42965
chr5	11117071	11123140	+	AT5TE40295
chr5	11339333	11345338	-	AT5TE41105
chr5	13284712	13299273	-	AT5TE47130
chr5	13399829	13405621	+	AT5TE47500
chr5	12188881	12194390	-	AT5TE43360
chr5	12476731	12482338	-	AT5TE44235
chr5	10514719	10523407	-	AT5TE38340
chr5	10665868	10670275	-	AT5TE38820
chr5	13994796	14000227	+	AT5TE49915
chr5	13157310	13170365	+	AT5TE46840
chr5	12170406	12176175	-	AT5TE43325
chr5	10432877	10446801	-	AT5TE38070
chr5	11994430	12000095	+	AT5TE42865
chr5	13644714	13651105	-	AT5TE48550
chr5	7027973	7037665	-	AT5TE25460
chr5	18142156	18146898	-	AT5TE65370
chr5	10151880	10161119	-	AT5TE36970
chr5	15350991	15362721	+	AT5TE55555
chr5	10785803	10790577	-	AT5TE39230
chr5	9590376	9595189	+	AT5TE34810
chr5	12896678	12913435	+	AT5TE45920
chr5	11166120	11170946	-	AT5TE40420
chr5	14693398	14697887	+	AT5TE52920
chr5	13948931	13953996	+	AT5TE49725
chr5	10245283	10253133	+	AT5TE37360
chr5	12897912	12902596	-	AT5TE45925
chr5	12739558	12744145	-	AT5TE45055
chr5	12427466	12432153	+	AT5TE44055
chr5	12744146	12751391	-	AT5TE45060
chr5	18490606	18495234	-	AT5TE66565
chr5	4208083	4213084	-	AT5TE15240
chr5	6403053	6408058	-	AT5TE23185
chr5	18119471	18131741	+	AT5TE65330
chr5	15646197	15651173	-	AT5TE56585
chr5	13564022	13573335	-	AT5TE48190
chr5	22002017	22006884	-	AT5TE79225
chr5	8624511	8629386	-	AT5TE31200
chr5	11213190	11218091	+	AT5TE40575
chr5	10638497	10643362	+	AT5TE38745
chr5	11771883	11776713	+	AT5TE42335
chr5	13253682	13258510	-	AT5TE47100
chr5	10050547	10056385	+	AT5TE36620
chr5	10617794	10630018	-	AT5TE38710
chr5	9249018	9253968	+	AT5TE33455
chr5	10884785	10892304	+	AT5TE39550
chr5	15671474	15676400	-	AT5TE56645
chr5	10359345	10364262	-	AT5TE37815
chr5	10547747	10553606	-	AT5TE38495
chr5	22613355	22618266	-	AT5TE81385
chr5	15685038	15689976	-	AT5TE56665
chr5	8927997	8934328	+	AT5TE32355
chr5	10764243	10772503	+	AT5TE39170
chr5	12500668	12508922	+	AT5TE44310
chr5	11623257	11631509	-	AT5TE41980
chr5	11042770	11051123	-	AT5TE40100
chr5	17364187	17371758	-	AT5TE62740
chr5	11742799	11753141	-	AT5TE42265
chr5	12381357	12389681	+	AT5TE43940
chr5	12453371	12461667	-	AT5TE44185
chr5	10945834	10954123	-	AT5TE39830
chr5	13244391	13252691	-	AT5TE47085
chr5	11983006	11991317	+	AT5TE42855
chr5	10588999	10596453	+	AT5TE38650
chr5	10139892	10146964	+	AT5TE36940
chr5	16321969	16329840	-	AT5TE58950
chr5	11358043	11365134	-	AT5TE41135
chr5	10462283	10470135	+	AT5TE38130
chr5	12353643	12361416	-	AT5TE43855
chr5	11138262	11145279	-	AT5TE40350
chr5	10846170	10853863	+	AT5TE39425
chr5	13069104	13077139	+	AT5TE46515
chr5	12396084	12403525	+	AT5TE43975
chr5	9211109	9218667	-	AT5TE33315
chr5	12720682	12728161	+	AT5TE45010
chr5	11441661	11452121	+	AT5TE41395
chr5	11345339	11352731	-	AT5TE41110
chr5	12769620	12776835	-	AT5TE45115
chr5	13170367	13180947	+	AT5TE46860
chr5	12245020	12252307	+	AT5TE43520
chr5	13205139	13219877	+	AT5TE46970
chr5	12113658	12120134	+	AT5TE43215
chr5	64772	71199	-	AT5TE00230
chr5	14443133	14449559	+	AT5TE51970
chr5	12307822	12315770	-	AT5TE43705
chr5	11555596	11562653	+	AT5TE41795
chr5	5701673	5706730	+	AT5TE20630
chr5	9181650	9189417	+	AT5TE33235
chr5	13371833	13379652	-	AT5TE47395
chr5	12973924	12981780	-	AT5TE46175
chr5	12035557	12043305	-	AT5TE42975
chr5	15490820	15498653	-	AT5TE56030
chr5	10106820	10114552	+	AT5TE36830
chr5	14502433	14517642	+	AT5TE52200
chr5	11396497	11404157	+	AT5TE41265
chr5	10152994	10160907	-	AT5TE36975
chr5	12523240	12531276	-	AT5TE44370
chr5	17893551	17901550	-	AT5TE64600
chr5	11643341	11651273	-	AT5TE42015
chr5	14826317	14834273	+	AT5TE53465
chr5	12151734	12160420	+	AT5TE43275
chr5	11390477	11409522	-	AT5TE41250
chr5	9890101	9898036	-	AT5TE36040
chr5	12199587	12207543	+	AT5TE43385
chr5	13960646	13968612	+	AT5TE49755
chr5	11599319	11603524	+	AT5TE41895
chr5	10690986	10695185	-	AT5TE38935
chr5	12007211	12018604	+	AT5TE42900
chr5	11796904	11808296	-	AT5TE42420
chr5	13144716	13148925	-	AT5TE46800
chr5	11159506	11163730	+	AT5TE40410
chr5	13941661	13947805	-	AT5TE49700
chr5	12403540	12415223	+	AT5TE43980
chr5	13886472	13890658	+	AT5TE49495
chr5	14379336	14383621	+	AT5TE51685
chr5	8670800	8676907	+	AT5TE31350
chr5	17304813	17309087	+	AT5TE62545
chr5	13713504	13718031	+	AT5TE48820
chr5	17090876	17095159	-	AT5TE61735
chr5	11031271	11039070	+	AT5TE40080
chr5	13117932	13128453	-	AT5TE46685
chr5	12573007	12577144	+	AT5TE44555
chr5	12124644	12128903	-	AT5TE43240
chr5	12338677	12342939	-	AT5TE43815
chr5	11170950	11175204	-	AT5TE40425
chr5	12325998	12330014	+	AT5TE43765
chr5	11206833	11210857	+	AT5TE40560
chr5	12754604	12764996	-	AT5TE45090
chr5	10696150	10700179	-	AT5TE38945
chr5	10597329	10608553	-	AT5TE38675
chr5	12639602	12650823	+	AT5TE44770
chr5	10705882	10714288	-	AT5TE38990
chr5	11686006	11697352	-	AT5TE42135
chr5	14259955	14264629	-	AT5TE50965
chr5	11300751	11304878	+	AT5TE40960
chr5	9997439	10002109	+	AT5TE36400
chr5	11320501	11331866	-	AT5TE41070
chr5	15718227	15722359	-	AT5TE56780
chr5	17441792	17445927	+	AT5TE63020
chr5	12128971	12138053	-	AT5TE43255
chr5	11112466	11116653	-	AT5TE40280
chr5	11711929	11723225	-	AT5TE42190
chr5	11935195	11945566	+	AT5TE42710
chr5	13317244	13328540	-	AT5TE47200
chr5	11810265	11821593	-	AT5TE42440
chr5	11473372	11477464	-	AT5TE41485
chr5	12623692	12628771	-	AT5TE44730
chr5	11218403	11222907	+	AT5TE40580
chr5	10224036	10229403	-	AT5TE37290
chr5	10755541	10760142	-	AT5TE39140
chr5	11577183	11587287	+	AT5TE41865
chr5	12099737	12112785	-	AT5TE43190
chr5	13840290	13851839	-	AT5TE49335
chr5	11464538	11468933	-	AT5TE41455
chr5	10972236	10976403	-	AT5TE39905
chr5	14409579	14414450	+	AT5TE51845
chr5	11198435	11202846	+	AT5TE40530
chr5	14468879	14473750	+	AT5TE52075
chr5	12342940	12347386	-	AT5TE43820
chr5	10574237	10578677	-	AT5TE38615
chr5	12996438	13012738	+	AT5TE46215
chr5	13261021	13272510	-	AT5TE47115
chr5	13198571	13203016	-	AT5TE46950
chr5	10864931	10869375	+	AT5TE39480
chr5	13272511	13284060	-	AT5TE47120
chr5	12184443	12188809	-	AT5TE43350
chr5	10075976	10081432	+	AT5TE36720
chr5	10808359	10812728	+	AT5TE39295
chr5	16700107	16705033	+	AT5TE60290
chr5	11916702	11928105	+	AT5TE42680
chr5	11830762	11851813	+	AT5TE42470
chr5	18233631	18238202	+	AT5TE65640
chr5	9381673	9385978	-	AT5TE34040
chr5	13500320	13511415	+	AT5TE47895
chr5	11294679	11299282	+	AT5TE40945
chr1	16240477	16244557	+	AT1TE53470
chr1	16311524	16316838	+	AT1TE53710
chr1	8927732	8933058	-	AT1TE28830
chr5	135831	141287	+	AT5TE00480
chr5	19358618	19363928	+	AT5TE69650
chr5	22628017	22633342	-	AT5TE81425
chr5	15334173	15339896	+	AT5TE55490
chr5	2257475	2262962	-	AT5TE08220
