chr	start	end	strand	ID
chr1	27620122	27625092	+	AT1G73460
chr1	27669152	27673572	+	AT1G73600
chr1	27691893	27697211	-	AT1G73660
chr1	27725002	27729931	+	AT1G73720
chr1	27770986	27776857	-	AT1G73860
chr1	27790875	27794914	+	AT1G73920
chr1	27799830	27804604	-	AT1G73950
chr1	27805045	27814446	-	AT1G73960
chr1	27824433	27828926	+	AT1G73990
chr1	27886426	27891431	+	AT1G74160
chr1	27891494	27896355	-	AT1G74170
chr1	27922833	27927904	-	AT1G74260
chr1	28089571	28094834	-	AT1G74770
chr1	28151924	28156259	-	AT1G74960
chr1	28164840	28170054	-	AT1G75010
chr1	28204387	28208573	-	AT1G75150
chr1	28223869	28228975	+	AT1G75210
chr1	28261004	28266124	+	AT1G75310
chr1	28408147	28415117	+	AT1G75660
chr1	28435706	28439769	-	AT1G75730
chr1	28477768	28483928	-	AT1G75850
chr1	28617639	28622731	-	AT1G76280
chr1	28708614	28712952	-	AT1G76510
chr1	28722702	28727006	-	AT1G76550
chr1	28734234	28738917	+	AT1G76580
chr1	28759699	28765042	+	AT1G76630
chr1	28794144	28800369	-	AT1G76720
chr1	28805235	28810557	+	AT1G76740
chr1	28816641	28822256	+	AT1G76780
chr1	28831003	28836586	-	AT1G76810
chr1	28837573	28842566	+	AT1G76820
chr1	28847951	28854499	+	AT1G76850
chr1	28906523	28911564	+	AT1G76950
chr1	28955637	28960096	+	AT1G77080
chr1	29031468	29035882	-	AT1G77280
chr1	29039922	29049302	-	AT1G77300
chr1	29051505	29056339	+	AT1G77310
chr1	29056532	29062966	+	AT1G77320
chr1	29088697	29093264	-	AT1G77410
chr1	29103633	29111921	+	AT1G77460
chr1	29138299	29143011	-	AT1G77550
chr1	29148256	29152315	-	AT1G77590
chr1	29152748	29162448	-	AT1G77600
chr1	29167764	29172867	-	AT1G77620
chr1	29191834	29196287	-	AT1G77680
chr1	29253396	29260617	+	AT1G77800
chr1	29292123	29296160	+	AT1G77890
chr1	29306957	29311194	+	AT1G77950
chr1	29317899	29323352	-	AT1G77990
chr1	29452555	29457373	+	AT1G78280
chr1	29552340	29560912	-	AT1G78580
chr1	29616919	29621447	+	AT1G78770
chr1	29660184	29664951	+	AT1G78900
chr1	29671493	29677537	+	AT1G78920
chr1	29684432	29688673	-	AT1G78950
chr1	29689153	29694255	-	AT1G78955
chr1	29696470	29701263	+	AT1G78960
chr1	29703062	29707844	+	AT1G78970
chr1	29716350	29724621	-	AT1G79000
chr1	29749112	29753307	-	AT1G79090
chr1	29764089	29768789	-	AT1G79120
chr1	29772588	29777989	-	AT1G79150
chr1	29788639	29794175	+	AT1G79190
chr1	29819142	29833016	-	AT1G79280
chr1	29844633	29853414	-	AT1G79350
chr1	29882210	29887412	-	AT1G79440
chr1	29890392	29894587	+	AT1G79460
chr1	29903420	29909437	+	AT1G79500
chr1	29926794	29932585	+	AT1G79560
chr1	29932578	29938856	-	AT1G79570
chr1	29952873	29957189	-	AT1G79610
chr1	29957562	29962305	-	AT1G79620
chr1	29966711	29971600	-	AT1G79640
chr1	29985176	29990388	+	AT1G79690
chr1	30007326	30011393	-	AT1G79750
chr1	30022260	30027443	-	AT1G79820
chr1	30027670	30033901	-	AT1G79830
chr1	30036956	30041440	+	AT1G79840
chr1	30058632	30062744	-	AT1G79920
chr1	30063476	30067547	-	AT1G79930
chr1	30073580	30079537	+	AT1G79950
chr1	30084114	30092238	+	AT1G79990
chr1	30092924	30097165	+	AT1G80000
chr1	30104830	30109032	-	AT1G80030
chr1	30118052	30127811	+	AT1G80070
chr1	30175785	30180681	+	AT1G80260
chr1	30227485	30234985	-	AT1G80410
chr1	30260903	30267038	-	AT1G80490
chr1	30316026	30320197	-	AT1G80660
chr1	30324008	30328769	+	AT1G80680
chr1	30342394	30347048	+	AT1G80740
chr1	30405432	30409710	-	AT1G80930
chr2	88559	94660	-	AT2G01130
chr2	154131	158182	-	AT2G01320
chr2	193701	199248	-	AT2G01440
chr2	206136	211919	+	AT2G01460
chr2	216722	220989	+	AT2G01480
chr2	308702	313805	-	AT2G01690
chr2	328089	332113	+	AT2G01750
chr2	362983	369707	-	AT2G01830
chr2	410327	415330	+	AT2G01905
chr2	457010	463326	+	AT2G01980
chr2	660743	665635	+	AT2G02480
chr2	689788	697596	+	AT2G02560
chr2	775482	779786	-	AT2G02770
chr2	828352	832455	-	AT2G02860
chr2	941912	950328	+	AT2G03140
chr2	951933	959188	+	AT2G03150
chr2	982173	986662	-	AT2G03250
chr2	987934	992332	-	AT2G03260
chr2	1008460	1014122	+	AT2G03330
chr2	1281841	1286104	+	AT2G04030
chr2	1401268	1407745	-	AT2G04160
chr2	1449414	1455237	+	AT2G04235
chr2	1474679	1480586	+	AT2G04270
chr2	1493009	1497016	+	AT2G04300
chr2	1624741	1629162	+	AT2G04660
chr2	1841887	1846912	-	AT2G05120
chr2	1949614	1954740	+	AT2G05350
chr2	2141399	2146678	+	AT2G05710
chr2	2348136	2352157	+	AT2G06025
chr2	2428903	2436687	-	AT2G06210
chr2	2894940	2901078	+	AT2G06990
chr2	2924447	2930672	+	AT2G07050
chr2	3007102	3012333	-	AT2G07240
chr2	3047252	3057196	-	AT2G07360
chr2	3169972	3174012	-	AT2G07560
chr2	3514745	3522491	+	AT2G07680
chr2	3287552	3292366	+	AT2G07681
chr2	3523163	3527460	-	AT2G07690
chr2	3381901	3386102	-	AT2G07706
chr2	3576465	3580525	+	AT2G07750
chr2	3484747	3489421	+	AT2G07806
chr2	3618058	3626460	+	AT2G08986
chr2	4013752	4018046	-	AT2G10440
chr2	4341123	4347856	-	AT2G11000
chr2	4361869	4365919	+	AT2G11010
chr2	4785982	4790030	+	AT2G11851
chr2	5544181	5556464	-	AT2G13370
chr2	5593060	5598296	-	AT2G13440
chr2	5636884	5642957	+	AT2G13540
chr2	5649964	5655320	+	AT2G13560
chr2	5694398	5706134	+	AT2G13680
chr2	5741820	5746793	+	AT2G13790
chr2	5909178	5913817	+	AT2G14050
chr2	5925186	5929600	+	AT2G14080
chr2	5953940	5960123	-	AT2G14120
chr2	5977356	5981899	-	AT2G14170
chr2	6018558	6023863	+	AT2G14210
chr2	6036974	6040978	+	AT2G14255
chr2	6143073	6147419	+	AT2G14440
chr2	6277802	6283940	+	AT2G14680
chr2	6366888	6371034	+	AT2G14835
chr2	6723948	6728183	-	AT2G15420
chr2	6758681	6763501	+	AT2G15480
chr2	6772889	6777985	+	AT2G15530
chr2	6905388	6909429	-	AT2G15860
chr2	6927390	6932791	+	AT2G15900
chr2	7074362	7079519	+	AT2G16365
chr2	7126357	7130685	-	AT2G16440
chr2	7136944	7145222	-	AT2G16485
chr2	7211112	7215553	-	AT2G16640
chr2	7261830	7266167	-	AT2G16730
chr2	7334226	7339167	-	AT2G16920
chr2	7342607	7347408	-	AT2G16940
chr2	7353847	7361202	+	AT2G16950
chr2	7364683	7368963	+	AT2G16960
chr2	7369549	7375528	+	AT2G16970
chr2	7376349	7381103	+	AT2G16980
chr2	7383035	7387854	+	AT2G16990
chr2	7410835	7415610	-	AT2G17050
chr2	7422411	7426877	+	AT2G17060
chr2	7466841	7471262	-	AT2G17150
chr2	7558977	7563752	+	AT2G17410
chr2	7609236	7616342	-	AT2G17510
chr2	7685388	7689436	-	AT2G17700
chr2	7733635	7739673	+	AT2G17790
chr2	7742924	7748220	-	AT2G17820
chr2	7784288	7802230	-	AT2G17930
chr2	7879308	7883935	-	AT2G18130
chr2	8129154	8133502	+	AT2G18760
chr2	8139881	8144430	+	AT2G18790
chr2	8172189	8178995	+	AT2G18880
chr2	8188257	8192489	-	AT2G18900
chr2	8221631	8227622	+	AT2G18960
chr2	8278881	8286445	+	AT2G19110
chr2	8287036	8292498	-	AT2G19120
chr2	8309816	8314008	+	AT2G19160
chr2	8314005	8318596	-	AT2G19170
chr2	8343452	8348431	-	AT2G19230
chr2	8356141	8360169	+	AT2G19260
chr2	8378664	8383374	+	AT2G19360
chr2	8389800	8397862	-	AT2G19390
chr2	8404901	8409012	-	AT2G19410
chr2	8479198	8483830	+	AT2G19600
chr2	8581358	8585478	+	AT2G19880
chr2	8595820	8600757	-	AT2G19910
chr2	8602222	8606887	-	AT2G19920
chr2	8607340	8612441	-	AT2G19930
chr2	8616073	8621435	-	AT2G19950
chr2	8632078	8637300	-	AT2G20000
chr2	8649434	8654450	-	AT2G20050
chr2	8678050	8682112	+	AT2G20100
chr2	8711596	8719018	-	AT2G20190
chr2	8743275	8751878	-	AT2G20290
chr2	8755925	8760222	-	AT2G20300
chr2	8766739	8772591	+	AT2G20320
chr2	8858988	8864865	+	AT2G20580
chr2	8975348	8979379	-	AT2G20850
chr2	9114154	9119946	-	AT2G21300
chr2	9141631	9149309	+	AT2G21380
chr2	9152006	9156878	+	AT2G21390
chr2	9162620	9168452	+	AT2G21410
chr2	9173560	9179166	-	AT2G21440
chr2	9284837	9289536	+	AT2G21770
chr2	9293270	9297842	+	AT2G21790
chr2	9363109	9369461	-	AT2G22010
chr2	9406263	9414518	+	AT2G22125
chr2	9471325	9476646	+	AT2G22300
chr2	9504659	9508875	-	AT2G22400
chr2	9572796	9577441	-	AT2G22530
chr2	9579874	9583893	+	AT2G22540
chr2	9599550	9604776	+	AT2G22610
chr2	9604772	9610595	-	AT2G22620
chr2	9662638	9666981	-	AT2G22740
chr2	9778877	9783251	+	AT2G22980
chr2	9955553	9960359	+	AT2G23380
chr2	10097559	10103398	+	AT2G23740
chr2	10107709	10113213	-	AT2G23760
chr2	10209475	10214042	+	AT2G24000
chr2	10248911	10254641	-	AT2G24120
chr2	10355430	10359546	-	AT2G24340
chr2	10415432	10419783	+	AT2G24520
chr2	10475210	10479454	-	AT2G24640
chr2	10483490	10487571	-	AT2G24650
chr2	10653709	10660226	-	AT2G25050
chr2	10697703	10702152	-	AT2G25140
chr2	10713807	10723986	+	AT2G25170
chr2	10781851	10788065	-	AT2G25320
chr2	10816749	10821053	+	AT2G25420
chr2	10866822	10872077	-	AT2G25540
chr2	10894486	10898642	+	AT2G25600
chr2	10916203	10927390	-	AT2G25660
chr2	10956301	10972927	-	AT2G25730
chr2	10984808	10988924	-	AT2G25760
chr2	11025420	11030776	-	AT2G25850
chr2	11059035	11063324	+	AT2G25930
chr2	11071651	11075669	-	AT2G25970
chr2	11081302	11085350	+	AT2G26000
chr2	11109003	11113828	-	AT2G26080
chr2	11178100	11182976	+	AT2G26260
chr2	11196996	11201102	+	AT2G26300
chr2	11208183	11213971	-	AT2G26330
chr2	11254932	11258973	-	AT2G26460
chr2	11311004	11315096	-	AT2G26590
chr2	11318771	11324174	+	AT2G26610
chr2	11331850	11336607	-	AT2G26650
chr2	11404066	11408326	-	AT2G26770
chr2	11410076	11423776	+	AT2G26780
chr2	11437808	11442199	+	AT2G26820
chr2	11462067	11474325	-	AT2G26890
chr2	11481623	11488186	+	AT2G26910
chr2	11514703	11518734	-	AT2G26980
chr2	11536534	11542357	-	AT2G27040
chr2	11555781	11560215	-	AT2G27070
chr2	11567436	11571856	-	AT2G27090
chr2	11572550	11576658	+	AT2G27100
chr2	11576669	11580794	-	AT2G27110
chr2	11581223	11594346	+	AT2G27120
chr2	11601754	11608450	+	AT2G27150
chr2	11609122	11617434	-	AT2G27170
chr2	11629777	11636795	+	AT2G27210
chr2	11699549	11704272	-	AT2G27350
chr2	11740634	11745011	+	AT2G27460
chr2	11787398	11792604	-	AT2G27630
chr2	11792825	11797712	-	AT2G27650
chr2	11852080	11856291	+	AT2G27810
chr2	11871488	11876894	+	AT2G27880
chr2	11877430	11886013	+	AT2G27900
chr2	11899205	11904007	-	AT2G27950
chr2	11913629	11919741	-	AT2G27980
chr2	12056213	12073083	+	AT2G28290
chr2	12094746	12099644	+	AT2G28320
chr2	12124415	12130069	-	AT2G28360
chr2	12168840	12173679	-	AT2G28470
chr2	12209896	12215895	+	AT2G28520
chr2	12218045	12223828	+	AT2G28540
chr2	12265167	12270020	-	AT2G28620
chr2	12398745	12403528	-	AT2G28880
chr2	12437914	12442347	-	AT2G28960
chr2	12443919	12448163	+	AT2G28970
chr2	12455055	12459541	+	AT2G28990
chr2	12460781	12465037	+	AT2G29000
chr2	12494851	12499723	-	AT2G29090
chr2	12511292	12515895	-	AT2G29120
chr2	12530838	12535399	+	AT2G29140
chr2	12543812	12548563	-	AT2G29190
chr2	12548931	12553433	-	AT2G29200
chr2	12558051	12562348	+	AT2G29210
chr2	12744150	12749596	+	AT2G29890
chr2	12760139	12766623	+	AT2G29940
chr2	12852372	12857617	-	AT2G30110
chr2	12980507	12985043	-	AT2G30470
chr2	12987096	12993403	-	AT2G30480
chr2	13026000	13030661	+	AT2G30580
chr2	13036876	13041684	+	AT2G30600
chr2	13120353	13126770	-	AT2G30800
chr2	13152789	13157107	+	AT2G30910
chr2	13194185	13200128	+	AT2G31010
chr2	13213100	13218724	-	AT2G31060
chr2	13322021	13327400	-	AT2G31260
chr2	13339087	13343666	+	AT2G31280
chr2	13353821	13359728	-	AT2G31320
chr2	13416646	13421170	-	AT2G31510
chr2	13440909	13445851	-	AT2G31580
chr2	13455272	13462181	-	AT2G31650
chr2	13464298	13471821	+	AT2G31660
chr2	13490908	13495110	-	AT2G31740
chr2	13524221	13528557	+	AT2G31810
chr2	13532680	13537741	-	AT2G31830
chr2	13560760	13569623	-	AT2G31900
chr2	13588887	13600229	+	AT2G31960
chr2	13600491	13609069	+	AT2G31970
chr2	13615900	13621641	-	AT2G32000
chr2	13624792	13629146	+	AT2G32010
chr2	13662213	13666269	+	AT2G32160
chr2	13666456	13671754	+	AT2G32170
chr2	13684299	13691155	-	AT2G32240
chr2	13693105	13697154	+	AT2G32250
chr2	13726819	13731767	+	AT2G32320
chr2	13740878	13746286	+	AT2G32370
chr2	13752584	13756853	-	AT2G32400
chr2	13761137	13765456	-	AT2G32415
chr2	13809216	13813570	+	AT2G32530
chr2	13866772	13872157	+	AT2G32700
chr2	13880046	13885736	+	AT2G32730
chr2	13919127	13925351	-	AT2G32810
chr2	13953731	13957748	+	AT2G32900
chr2	13971997	13977476	-	AT2G32940
chr2	13977933	13983535	+	AT2G32950
chr2	13991448	13995749	-	AT2G32970
chr2	14056250	14060641	-	AT2G33170
chr2	14086942	14096914	-	AT2G33240
chr2	14126217	14131153	-	AT2G33340
chr2	14165256	14169492	+	AT2G33435
chr2	14183552	14187869	+	AT2G33490
chr2	14203505	14208797	-	AT2G33540
chr2	14277558	14283040	-	AT2G33770
chr2	14349764	14359840	-	AT2G33980
chr2	14377734	14382494	-	AT2G34040
chr2	14399534	14413489	-	AT2G34100
chr2	14392551	14403317	+	AT2G34110
chr2	14419295	14423478	-	AT2G34150
chr2	14445938	14450522	+	AT2G34210
chr2	14498590	14505727	+	AT2G34357
chr2	14518406	14522622	+	AT2G34410
chr2	14602470	14612565	+	AT2G34660
chr2	14616622	14629129	-	AT2G34680
chr2	14639323	14644273	-	AT2G34710
chr2	14668440	14673904	+	AT2G34780
chr2	14711880	14716634	-	AT2G34880
chr2	14768724	14775035	+	AT2G35050
chr2	14795715	14803937	-	AT2G35110
chr2	14872320	14879739	+	AT2G35340
chr2	14940845	14945357	-	AT2G35600
chr2	14960940	14965497	-	AT2G35620
chr2	14966678	14980606	+	AT2G35630
chr2	14992565	14996756	+	AT2G35670
chr2	15044045	15048603	+	AT2G35800
chr2	15075597	15080812	+	AT2G35920
chr2	15112084	15116776	+	AT2G35990
chr2	15179869	15185314	-	AT2G36200
chr2	15242904	15247627	-	AT2G36360
chr2	15247793	15252967	+	AT2G36370
chr2	15257583	15263766	+	AT2G36380
chr2	15264237	15270092	+	AT2G36390
chr2	15308021	15314807	-	AT2G36490
chr2	15393071	15399418	+	AT2G36720
chr2	15425479	15439462	-	AT2G36810
chr2	15454697	15469889	-	AT2G36850
chr2	15502014	15507320	+	AT2G36910
chr2	15522920	15527758	+	AT2G36960
chr2	15541720	15546159	+	AT2G37010
chr2	15568986	15573726	+	AT2G37050
chr2	15603581	15608454	-	AT2G37150
chr2	15608827	15612934	+	AT2G37160
chr2	15650400	15656417	+	AT2G37280
chr2	15656427	15661685	-	AT2G37290
chr2	15679115	15683217	+	AT2G37370
chr2	15700331	15705346	+	AT2G37420
chr2	15718053	15722108	+	AT2G37440
chr2	15744769	15750107	-	AT2G37520
chr2	15805715	15810552	+	AT2G37690
chr2	15851803	15856301	+	AT2G37840
chr2	15909908	15914710	-	AT2G38020
chr2	15917093	15921170	+	AT2G38040
chr2	15972993	15977180	+	AT2G38120
chr2	15989083	15993278	-	AT2G38170
chr2	16002263	16006654	+	AT2G38195
chr2	16033448	16038876	-	AT2G38280
chr2	16095329	16101221	+	AT2G38440
chr2	16138570	16142588	+	AT2G38580
chr2	16161488	16165796	-	AT2G38650
chr2	16188047	16192266	+	AT2G38720
chr2	16202963	16210338	-	AT2G38770
chr2	16227051	16232456	+	AT2G38840
chr2	16260853	16265219	+	AT2G38950
chr2	16312682	16317300	-	AT2G39090
chr2	16322956	16327266	-	AT2G39130
chr2	16349968	16355963	+	AT2G39190
chr2	16392047	16399680	-	AT2G39260
chr2	16401526	16406854	-	AT2G39280
chr2	16423639	16430108	+	AT2G39340
chr2	16477792	16485039	-	AT2G39480
chr2	16510425	16517073	+	AT2G39580
chr2	16598072	16603319	-	AT2G39800
chr2	16612800	16618057	+	AT2G39810
chr2	16619762	16623791	-	AT2G39830
chr2	16666023	16672494	+	AT2G39930
chr2	16714494	16723583	+	AT2G40030
chr2	16896907	16901280	+	AT2G40460
chr2	16989836	16996298	-	AT2G40730
chr2	17013269	17021315	-	AT2G40770
chr2	17044963	17050947	+	AT2G40840
chr2	17076312	17082433	-	AT2G40930
chr2	17177664	17188751	+	AT2G41220
chr2	17317485	17323021	+	AT2G41520
chr2	17332084	17337269	-	AT2G41560
chr2	17347304	17355084	-	AT2G41620
chr2	17382890	17396110	-	AT2G41700
chr2	17410715	17417740	-	AT2G41740
chr2	17429294	17436174	-	AT2G41790
chr2	17450109	17457087	-	AT2G41830
chr2	17514118	17519293	-	AT2G41960
chr2	17532813	17538400	-	AT2G42010
chr2	17604330	17611333	+	AT2G42270
chr2	17679887	17685187	-	AT2G42470
chr2	17685805	17689928	-	AT2G42480
chr2	17691407	17695853	-	AT2G42490
chr2	17704832	17708947	+	AT2G42520
chr2	17734324	17739085	-	AT2G42600
chr2	17758532	17764111	-	AT2G42640
chr2	17787454	17791582	-	AT2G42730
chr2	17801471	17806049	-	AT2G42790
chr2	17811935	17816692	-	AT2G42810
chr2	17849819	17854553	+	AT2G42890
chr2	17858698	17863466	+	AT2G42920
chr2	17931525	17935686	-	AT2G43140
chr2	17948062	17953669	+	AT2G43160
chr2	17970859	17975867	-	AT2G43240
chr2	18021180	18025292	+	AT2G43400
chr2	18025247	18031243	-	AT2G43410
chr2	18054392	18058836	-	AT2G43490
chr2	18061925	18066639	+	AT2G43500
chr2	18099238	18103345	+	AT2G43650
chr2	18178588	18183871	-	AT2G43900
chr2	18241692	18246498	+	AT2G44100
chr2	18253497	18258035	-	AT2G44140
chr2	18316278	18320789	+	AT2G44350
chr2	18354186	18358679	+	AT2G44470
chr2	18432719	18437132	+	AT2G44710
chr2	18511719	18516408	-	AT2G44900
chr2	18542213	18548591	-	AT2G44950
chr2	18552192	18556669	-	AT2G44980
chr2	18572411	18576970	+	AT2G45030
chr2	18736828	18741841	-	AT2G45460
chr2	18757489	18772831	-	AT2G45540
chr2	18878518	18882578	-	AT2G45880
chr2	18894074	18898528	+	AT2G45910
chr2	18923304	18931934	+	AT2G46020
chr2	18941099	18945099	-	AT2G46060
chr2	19022173	19027413	-	AT2G46340
chr2	19115371	19125856	-	AT2G46560
chr2	19299492	19304191	-	AT2G46980
chr2	19309868	19315241	-	AT2G47000
chr2	19336695	19340869	+	AT2G47070
chr2	19392558	19397831	+	AT2G47240
chr2	19441992	19446365	-	AT2G47390
chr2	19448139	19457294	+	AT2G47410
chr2	19459045	19464087	-	AT2G47430
chr2	19492995	19498160	+	AT2G47500
chr2	19545828	19550905	-	AT2G47680
chr2	19574864	19580599	+	AT2G47800
chr2	19617986	19622251	-	AT2G47940
chr2	19631259	19636978	+	AT2G47980
chr2	19651196	19662617	-	AT2G48060
chr2	19673293	19679711	+	AT2G48110
chr2	19689409	19696821	-	AT2G48160
chr3	94171	101992	-	AT3G01310
chr3	106636	113618	+	AT3G01320
chr3	139011	143706	+	AT3G01370
chr3	144288	149828	-	AT3G01380
chr3	173316	182454	+	AT3G01460
chr3	212518	216671	-	AT3G01540
chr3	279060	283580	+	AT3G01780
chr3	288538	292755	+	AT3G01810
chr3	354360	358833	+	AT3G02060
chr3	430984	448489	-	AT3G02260
chr3	453421	457841	+	AT3G02280
chr3	528574	532582	-	AT3G02530
chr3	640276	645692	+	AT3G02890
chr3	687052	691898	+	AT3G03050
chr3	700456	704769	-	AT3G03090
chr3	708936	717093	+	AT3G03110
chr3	749390	754159	-	AT3G03250
chr3	755159	759282	-	AT3G03260
chr3	767926	776214	-	AT3G03300
chr3	799615	808522	+	AT3G03380
chr3	919542	925338	+	AT3G03710
chr3	925612	930974	-	AT3G03720
chr3	961997	968149	+	AT3G03790
chr3	971672	976367	-	AT3G03810
chr3	1014025	1019224	-	AT3G03940
chr3	1113934	1120872	-	AT3G04240
chr3	1123023	1127515	-	AT3G04260
chr3	1146800	1153341	-	AT3G04340
chr3	1181706	1186360	+	AT3G04450
chr3	1200642	1209869	+	AT3G04490
chr3	1250553	1254873	-	AT3G04610
chr3	1276668	1281118	+	AT3G04710
chr3	1293807	1300714	+	AT3G04740
chr3	1317260	1321294	+	AT3G04810
chr3	1321228	1325953	-	AT3G04820
chr3	1331946	1335993	-	AT3G04850
chr3	1393296	1397358	-	AT3G05030
chr3	1401271	1408197	-	AT3G05040
chr3	1417893	1423664	-	AT3G05090
chr3	1453106	1457150	-	AT3G05160
chr3	1457381	1462942	-	AT3G05165
chr3	1471397	1475784	+	AT3G05190
chr3	1526963	1533867	-	AT3G05350
chr3	1539527	1546469	+	AT3G05380
chr3	1549586	1554176	+	AT3G05400
chr3	1554700	1561535	+	AT3G05410
chr3	1561778	1567318	+	AT3G05420
chr3	1635200	1640348	+	AT3G05630
chr3	1660523	1672522	-	AT3G05680
chr3	1714941	1719608	-	AT3G05780
chr3	1720154	1725182	-	AT3G05790
chr3	1786318	1791802	-	AT3G05970
chr3	1802228	1807478	-	AT3G06010
chr3	1818740	1822840	-	AT3G06030
chr3	1899042	1907297	-	AT3G06290
chr3	1940973	1946924	+	AT3G06400
chr3	1975959	1980036	-	AT3G06450
chr3	1985455	1990153	-	AT3G06480
chr3	2022433	2033791	+	AT3G06530
chr3	2062206	2067416	-	AT3G06620
chr3	2074189	2078317	-	AT3G06640
chr3	2079033	2083291	-	AT3G06650
chr3	2105459	2113698	-	AT3G06670
chr3	2146335	2150831	+	AT3G06810
chr3	2161869	2166349	+	AT3G06860
chr3	2169768	2175686	-	AT3G06880
chr3	2185143	2189387	-	AT3G06930
chr3	2217622	2221702	-	AT3G07020
chr3	2232606	2237118	+	AT3G07060
chr3	2245164	2250699	-	AT3G07100
chr3	2264945	2279383	-	AT3G07160
chr3	2300579	2308305	-	AT3G07250
chr3	2367302	2372445	+	AT3G07400
chr3	2426069	2432913	+	AT3G07610
chr3	2444778	2450561	-	AT3G07660
chr3	2459491	2463965	-	AT3G07700
chr3	2479548	2484194	+	AT3G07770
chr3	2543616	2551225	-	AT3G07980
chr3	2557437	2561802	-	AT3G08020
chr3	2566277	2572151	-	AT3G08040
chr3	2586806	2595572	-	AT3G08530
chr3	2671148	2675196	+	AT3G08800
chr3	2679648	2686224	-	AT3G08840
chr3	2686583	2695300	-	AT3G08850
chr3	2729819	2736884	-	AT3G08960
chr3	2776259	2781785	-	AT3G09080
chr3	2782698	2787804	-	AT3G09090
chr3	2787981	2793532	-	AT3G09100
chr3	2873449	2878591	+	AT3G09360
chr3	2910373	2914513	-	AT3G09470
chr3	2934617	2939456	-	AT3G09560
chr3	2961233	2966166	-	AT3G09660
chr3	3038780	3044919	-	AT3G09920
chr3	3081814	3088195	-	AT3G10010
chr3	3139383	3144523	-	AT3G10160
chr3	3146393	3154644	-	AT3G10180
chr3	3173580	3179786	-	AT3G10270
chr3	3190001	3195005	+	AT3G10310
chr3	3204013	3208022	+	AT3G10340
chr3	3210884	3215556	-	AT3G10360
chr3	3219523	3228933	-	AT3G10380
chr3	3292899	3298522	-	AT3G10550
chr3	3325170	3330892	-	AT3G10650
chr3	3339392	3346340	-	AT3G10690
chr3	3346578	3351023	-	AT3G10700
chr3	3360888	3365414	-	AT3G10740
chr3	3482149	3491908	-	AT3G11130
chr3	3573361	3578125	+	AT3G11402
chr3	3631887	3637955	+	AT3G11540
chr3	3639435	3646061	+	AT3G11560
chr3	3761388	3770563	-	AT3G11910
chr3	3786386	3793657	+	AT3G11960
chr3	3793957	3806626	-	AT3G11964
chr3	3820352	3825765	+	AT3G12010
chr3	3820352	3825765	+	AT3G12012
chr3	3826148	3834318	+	AT3G12020
chr3	3847792	3852138	+	AT3G12080
chr3	3886992	3891000	-	AT3G12200
chr3	3913412	3919170	-	AT3G12280
chr3	3967816	3971927	-	AT3G12520
chr3	3995722	4003657	-	AT3G12590
chr3	4020120	4024268	-	AT3G12670
chr3	4025076	4029140	-	AT3G12680
chr3	4065042	4074078	+	AT3G12810
chr3	4146499	4154895	+	AT3G12980
chr3	4157967	4162065	-	AT3G13000
chr3	4195786	4201265	-	AT3G13080
chr3	4203013	4208171	-	AT3G13090
chr3	4208735	4214173	-	AT3G13100
chr3	4258770	4262911	-	AT3G13225
chr3	4297381	4303508	+	AT3G13290
chr3	4303874	4310213	+	AT3G13300
chr3	4319647	4330061	-	AT3G13330
chr3	4346557	4350923	+	AT3G13380
chr3	4411688	4419320	-	AT3G13530
chr3	4469222	4473547	+	AT3G13670
chr3	4485735	4490231	+	AT3G13690
chr3	4510965	4516298	+	AT3G13750
chr3	4565412	4571260	-	AT3G13870
chr3	4586151	4590681	+	AT3G13900
chr3	4595876	4600469	+	AT3G13930
chr3	4625570	4630613	-	AT3G13990
chr3	4636254	4640981	+	AT3G14010
chr3	4677813	4685666	+	AT3G14120
chr3	4698563	4705629	-	AT3G14172
chr3	4715707	4720951	-	AT3G14205
chr3	4753925	4761456	+	AT3G14270
chr3	4782757	4787236	-	AT3G14350
chr3	4851990	4856264	-	AT3G14460
chr3	4892643	4902628	+	AT3G14570
chr3	4988107	4994058	+	AT3G14840
chr3	5008742	5013265	+	AT3G14890
chr3	5025238	5029710	+	AT3G14940
chr3	5039931	5045403	-	AT3G14980
chr3	5088366	5095482	-	AT3G15120
chr3	5104367	5108473	+	AT3G15160
chr3	5111893	5116007	+	AT3G15180
chr3	5126597	5132306	-	AT3G15220
chr3	5203292	5207559	+	AT3G15410
chr3	5364081	5372293	-	AT3G15880
chr3	5397569	5402652	-	AT3G15950
chr3	5411292	5418541	-	AT3G15980
chr3	5447343	5451527	+	AT3G16060
chr3	5476074	5480302	+	AT3G16170
chr3	5529534	5534663	+	AT3G16320
chr3	5539788	5546449	+	AT3G16340
chr3	5662384	5667803	-	AT3G16630
chr3	5671067	5675324	+	AT3G16650
chr3	5711082	5719023	+	AT3G16785
chr3	5723249	5727620	-	AT3G16810
chr3	5731534	5737772	+	AT3G16830
chr3	5737886	5743144	-	AT3G16840
chr3	5781775	5786280	+	AT3G16940
chr3	5786385	5790525	-	AT3G16950
chr3	5873253	5881655	+	AT3G17205
chr3	5909001	5913242	-	AT3G17310
chr3	5920399	5926928	-	AT3G17340
chr3	5936108	5946466	+	AT3G17360
chr3	6067759	6072839	-	AT3G17740
chr3	6073769	6078722	+	AT3G17750
chr3	6081671	6086138	-	AT3G17770
chr3	6109705	6116458	-	AT3G17850
