chr	start	end	strand	ID
chr2	6365973	6366089	-	AT2TE25930
chr2	7348693	7348809	-	AT2TE30010
chr2	14311720	14311822	+	AT2TE63330
chr2	582577	582618	-	AT2TE02470
chr2	10306125	10306241	-	AT2TE44115
chr2	2401125	2402966	-	AT2TE10985
chr2	15395272	15395316	-	AT2TE68635
chr2	5610303	5612406	+	AT2TE22690
chr2	4330975	4331089	+	AT2TE18215
chr2	2758904	2759011	-	AT2TE12195
chr2	1346628	1348486	+	AT2TE06135
chr2	1668883	1668990	-	AT2TE07730
chr2	5407890	5407999	+	AT2TE21885
chr2	10436218	10436265	-	AT2TE44745
chr2	5800756	5800863	-	AT2TE23590
chr2	4186050	4188832	-	AT2TE17655
chr2	6243336	6243443	-	AT2TE25445
chr2	5944431	5944540	+	AT2TE24240
chr2	11098601	11098649	-	AT2TE47880
chr2	2134404	2134452	+	AT2TE09730
chr2	7090330	7090438	-	AT2TE28830
chr2	8535574	8535684	+	AT2TE35710
chr2	5072393	5072501	-	AT2TE20860
chr2	1033364	1033472	-	AT2TE04615
chr2	2299782	2299821	+	AT2TE10610
chr2	7454293	7454336	-	AT2TE30560
chr2	12094488	12094534	+	AT2TE52675
chr2	6202733	6202843	+	AT2TE25245
chr2	4649261	4649309	+	AT2TE19295
chr2	2161493	2161531	+	AT2TE09930
chr2	11287470	11287580	+	AT2TE48800
chr2	9058516	9058624	-	AT2TE38250
chr2	8183300	8183364	+	AT2TE34025
chr2	4593531	4593630	-	AT2TE19050
chr2	4425448	4425636	+	AT2TE18540
chr2	666689	666798	+	AT2TE02865
chr2	1576647	1576701	+	AT2TE07255
chr2	2312455	2312503	-	AT2TE10660
chr2	1207473	1207565	-	AT2TE05435
chr2	6034857	6034963	-	AT2TE24540
chr2	2198180	2198230	+	AT2TE10135
chr2	6070823	6070845	+	AT2TE24730
chr2	8825165	8825220	+	AT2TE37080
chr2	878351	878374	+	AT2TE03910
chr2	19629361	19629469	+	AT2TE89540
chr2	2454841	2454889	-	AT2TE11170
chr2	4617478	4618126	-	AT2TE19125
chr2	3731281	3740503	+	AT2TE16190
chr2	4137205	4137240	+	AT2TE17475
chr2	2527700	2527806	-	AT2TE11440
chr2	793048	793095	-	AT2TE03490
chr2	1434464	1434570	-	AT2TE06605
chr2	13266916	13269004	+	AT2TE58200
chr2	14109940	14109989	+	AT2TE62355
chr2	545162	545185	-	AT2TE02345
chr2	10503518	10503626	+	AT2TE45080
chr2	15595121	15597210	+	AT2TE69630
chr2	10814241	10814347	-	AT2TE46445
chr2	9963050	9963099	+	AT2TE42620
chr2	2998165	2998271	-	AT2TE13065
chr2	2013394	2013503	-	AT2TE09235
chr2	4074678	4074724	-	AT2TE17210
chr2	6926140	6926251	+	AT2TE28210
chr2	3307994	3308107	+	AT2TE14315
chr2	5040947	5040994	+	AT2TE20730
chr2	10020461	10020570	+	AT2TE42860
chr2	3303204	3303317	+	AT2TE14290
chr2	4105061	4105106	-	AT2TE17350
chr2	5015289	5015339	-	AT2TE20600
chr2	11315223	11315334	-	AT2TE48930
chr2	3057591	3057638	+	AT2TE13305
chr2	9774520	9774633	+	AT2TE41755
chr2	5056733	5056788	-	AT2TE20800
chr2	4945076	4945121	-	AT2TE20300
chr2	6128815	6130916	+	AT2TE24935
chr2	11206171	11206239	+	AT2TE48405
chr2	1670333	1670443	-	AT2TE07740
chr2	6867080	6867192	-	AT2TE27960
chr2	999138	999182	-	AT2TE04475
chr2	238048	238094	+	AT2TE00960
chr2	2217273	2217386	+	AT2TE10225
chr2	4148555	4148669	+	AT2TE17545
chr2	2746011	2747865	+	AT2TE12145
chr2	15511980	15512025	-	AT2TE69210
chr2	7805116	7805230	+	AT2TE32260
chr2	7447765	7447876	-	AT2TE30535
chr2	4340479	4340591	-	AT2TE18250
chr2	2609140	2609185	-	AT2TE11730
chr2	2999736	2999826	-	AT2TE13075
chr2	4759764	4759875	-	AT2TE19760
chr2	3057287	3057396	-	AT2TE13300
chr2	8708150	8710005	+	AT2TE36510
chr2	9920727	9920839	+	AT2TE42450
chr2	16101619	16101728	-	AT2TE72130
chr2	2059915	2060025	-	AT2TE09405
chr2	12557228	12557276	+	AT2TE54865
chr2	10932562	10932610	+	AT2TE47035
chr2	6873326	6873435	-	AT2TE27995
chr2	6646977	6647022	+	AT2TE27090
chr2	5751568	5751630	-	AT2TE23335
chr2	3977964	3980063	-	AT2TE16895
chr2	10359808	10359902	-	AT2TE44390
chr2	5413193	5413238	-	AT2TE21920
chr2	11686049	11686159	-	AT2TE50760
chr2	9709864	9709977	+	AT2TE41435
chr2	8099606	8099719	+	AT2TE33630
chr2	1459166	1459213	+	AT2TE06760
chr2	13994637	13994682	-	AT2TE61760
chr2	13662186	13662212	-	AT2TE60125
chr2	16797665	16797695	+	AT2TE75570
chr2	13068564	13068609	-	AT2TE57260
chr2	6480168	6480203	+	AT2TE26485
chr2	19527623	19527700	-	AT2TE89030
chr2	11162441	11162553	+	AT2TE48175
chr2	4500771	4500830	+	AT2TE18835
chr2	52644	58681	-	AT2TE00095
chr2	2067018	2067047	+	AT2TE09445
chr2	8157623	8157719	+	AT2TE33900
chr2	11436293	11436322	-	AT2TE49530
chr2	1209542	1209608	+	AT2TE05445
chr2	4898644	4898723	-	AT2TE20195
chr2	7778347	7778428	+	AT2TE32125
chr2	10352475	10352539	-	AT2TE44360
chr2	3109834	3109914	+	AT2TE13460
chr2	3863317	3865228	-	AT2TE16570
chr2	11839566	11839646	+	AT2TE51495
chr2	7289019	7289097	-	AT2TE29720
chr2	450872	450913	-	AT2TE01895
chr2	3203708	3203756	-	AT2TE13845
chr2	3309016	3311366	-	AT2TE14330
chr2	12800154	12800218	-	AT2TE55975
chr2	7297978	7298004	+	AT2TE29750
chr2	12702597	12702960	+	AT2TE55525
chr2	2067048	2067091	-	AT2TE09450
chr2	12344696	12346695	+	AT2TE53850
chr2	4771383	4771461	-	AT2TE19805
chr2	9723232	9723298	+	AT2TE41500
chr2	6295021	6295102	+	AT2TE25665
chr2	3023012	3023064	+	AT2TE13150
chr2	5285514	5285585	-	AT2TE21550
chr2	499870	499896	-	AT2TE02150
chr2	4993955	4995953	+	AT2TE20450
chr2	1472015	1472097	+	AT2TE06820
chr2	8824100	8824178	-	AT2TE37060
chr2	18268524	18268591	+	AT2TE82800
chr2	9558427	9558494	+	AT2TE40700
chr2	4314704	4314779	-	AT2TE18135
chr2	11811509	11811586	-	AT2TE51360
chr2	5055852	5055871	-	AT2TE20775
chr2	5869348	5869425	-	AT2TE23900
chr2	8870446	8870511	-	AT2TE37310
chr2	931662	931730	+	AT2TE04135
chr2	19623024	19623096	+	AT2TE89510
chr2	7861064	7861124	-	AT2TE32530
chr2	1127613	1127678	-	AT2TE05100
chr2	7167348	7167425	-	AT2TE29185
chr2	2338737	2338769	-	AT2TE10775
chr2	1416809	1416876	+	AT2TE06500
chr2	6626492	6626567	-	AT2TE26990
chr2	449759	449791	-	AT2TE01890
chr2	2576249	2578241	-	AT2TE11560
chr2	16302103	16302178	-	AT2TE73130
chr2	7375549	7375614	+	AT2TE30175
chr2	18289903	18289968	-	AT2TE82910
chr2	735111	735190	+	AT2TE03200
chr2	13661257	13661310	+	AT2TE60105
chr2	6994105	6994127	+	AT2TE28480
chr2	7692286	7692353	+	AT2TE31720
chr2	713869	713948	+	AT2TE03080
chr2	1829380	1829435	-	AT2TE08375
chr2	16022058	16022138	-	AT2TE71725
chr2	2459786	2459868	+	AT2TE11195
chr2	5999323	6001312	-	AT2TE24410
chr2	6705855	6705919	+	AT2TE27395
chr2	19623648	19623732	+	AT2TE89520
chr2	2096400	2096462	-	AT2TE09585
chr2	2560692	2560775	+	AT2TE11530
chr2	6443189	6443260	+	AT2TE26290
chr2	3192626	3195997	+	AT2TE13800
chr2	7158881	7158962	-	AT2TE29140
chr2	7458899	7458963	+	AT2TE30595
chr2	4623759	4623843	+	AT2TE19165
chr2	6995770	6995832	-	AT2TE28495
chr2	293917	293999	-	AT2TE01210
chr2	12845598	12845680	-	AT2TE56190
chr2	10037299	10037353	+	AT2TE42950
chr2	4134697	4134730	-	AT2TE17445
chr2	18868941	18869019	+	AT2TE85785
chr2	6134199	6136291	+	AT2TE24955
chr2	6271291	6271353	-	AT2TE25550
chr2	1728337	1728399	-	AT2TE08040
chr2	6124738	6126659	+	AT2TE24905
chr2	2693148	2695069	-	AT2TE11960
chr2	10317960	10318041	+	AT2TE44180
chr2	5062229	5062311	-	AT2TE20820
chr2	2409710	2409792	-	AT2TE11010
chr2	18709050	18709116	+	AT2TE84970
chr2	144209	144292	+	AT2TE00505
chr2	1912113	1912194	-	AT2TE08790
chr2	2299822	2301751	-	AT2TE10615
chr2	1303997	1304079	+	AT2TE05930
chr2	603503	603585	+	AT2TE02555
chr2	3391792	3391838	-	AT2TE14720
chr2	4137175	4137204	-	AT2TE17470
chr2	10555935	10555958	+	AT2TE45300
chr2	1086694	1086753	-	AT2TE04880
chr2	2234036	2234101	+	AT2TE10345
chr2	639440	639520	-	AT2TE02720
chr2	5000356	5000421	+	AT2TE20485
chr2	5840706	5842706	-	AT2TE23815
chr2	4353558	4353598	-	AT2TE18310
chr2	11937801	11937864	-	AT2TE51945
chr2	6250340	6250409	-	AT2TE25480
chr2	1147891	1147955	+	AT2TE05200
chr2	5527706	5527789	+	AT2TE22340
chr2	7567945	7568028	+	AT2TE31150
chr2	11077469	11077533	+	AT2TE47770
chr2	9756760	9756823	-	AT2TE41660
chr2	9447388	9449390	+	AT2TE40165
chr2	825362	825444	+	AT2TE03630
chr2	400301	400323	+	AT2TE01655
chr2	5282588	5284512	-	AT2TE21535
chr2	11556928	11557009	-	AT2TE50125
chr2	13612863	13612948	+	AT2TE59885
chr2	2196828	2196904	-	AT2TE10120
chr2	2786321	2786397	-	AT2TE12280
chr2	1903953	1904010	+	AT2TE08775
chr2	4283145	4283215	+	AT2TE17995
chr2	1257816	1257889	+	AT2TE05705
chr2	2961822	2961895	+	AT2TE12895
chr2	4083864	4083932	-	AT2TE17265
chr2	7975459	7975478	-	AT2TE33095
chr2	12784952	12785025	+	AT2TE55910
chr2	5448049	5448117	-	AT2TE22060
chr2	819643	819714	-	AT2TE03610
chr2	8437333	8437354	-	AT2TE35200
chr2	5011150	5011218	-	AT2TE20550
chr2	5590502	5590575	+	AT2TE22575
chr2	4183084	4183150	-	AT2TE17630
chr2	1644435	1644473	-	AT2TE07615
chr2	19618009	19618083	+	AT2TE89480
chr2	7035083	7035153	+	AT2TE28640
chr2	6694457	6694527	+	AT2TE27355
chr2	2369547	2369619	+	AT2TE10920
chr2	2141303	2141364	+	AT2TE09805
chr2	5750641	5750709	-	AT2TE23320
chr2	5433423	5433468	+	AT2TE22010
chr2	611240	611313	+	AT2TE02590
chr2	6857709	6857781	-	AT2TE27920
chr2	2607608	2607660	+	AT2TE11720
chr2	15810491	15810563	-	AT2TE70700
chr2	2892241	2892311	+	AT2TE12615
chr2	7054489	7054561	+	AT2TE28700
chr2	3112020	3112091	+	AT2TE13470
chr2	1083519	1085478	-	AT2TE04865
chr2	1664531	1664600	-	AT2TE07715
chr2	7201901	7203864	-	AT2TE29340
chr2	9761214	9761285	+	AT2TE41685
chr2	4422100	4422169	-	AT2TE18510
chr2	4997086	4997142	+	AT2TE20465
chr2	7896826	7896895	-	AT2TE32690
chr2	5091912	5091962	+	AT2TE20930
chr2	10541022	10541092	-	AT2TE45245
chr2	1321602	1321646	-	AT2TE06020
chr2	1939837	1939856	-	AT2TE08895
chr2	4097104	4099067	-	AT2TE17320
chr2	4126436	4126635	-	AT2TE17415
chr2	16291840	16291912	+	AT2TE73080
chr2	6900769	6900801	+	AT2TE28100
chr2	5153753	5153824	+	AT2TE21120
chr2	4222041	4222113	+	AT2TE17815
chr2	4900803	4909281	+	AT2TE20205
chr2	4385856	4394311	-	AT2TE18415
chr2	3201139	3203097	-	AT2TE13835
chr2	4643533	4643605	+	AT2TE19265
chr2	4227484	4227556	+	AT2TE17860
chr2	3545749	3545791	+	AT2TE15455
chr2	14538182	14538248	-	AT2TE64420
chr2	8422951	8422976	+	AT2TE35120
chr2	2296324	2296399	+	AT2TE10580
chr2	10780919	10780988	+	AT2TE46275
chr2	10139531	10139608	+	AT2TE43380
chr2	4224098	4224173	-	AT2TE17830
chr2	10843818	10843893	-	AT2TE46580
chr2	6968138	6968167	+	AT2TE28360
chr2	3803668	3803735	-	AT2TE16355
chr2	3556284	3556317	+	AT2TE15505
chr2	1941490	1941566	+	AT2TE08920
chr2	10934640	10934715	-	AT2TE47045
chr2	5114333	5114442	-	AT2TE20980
chr2	385196	385271	-	AT2TE01595
chr2	11518334	11518400	-	AT2TE49930
chr2	15836718	15836784	-	AT2TE70830
chr2	5227190	5228123	-	AT2TE21350
chr2	3558115	3558181	-	AT2TE15515
chr2	5872201	5872220	-	AT2TE23915
chr2	129561	129637	-	AT2TE00430
chr2	9026536	9026610	-	AT2TE38095
chr2	5353714	5362152	-	AT2TE21745
chr2	17701344	17701422	+	AT2TE80000
chr2	2318504	2322143	+	AT2TE10690
chr2	14989458	14989536	+	AT2TE66655
chr2	3213697	3213765	+	AT2TE13910
chr2	5462994	5463070	-	AT2TE22130
chr2	8890287	8890357	+	AT2TE37405
chr2	4656357	4658311	+	AT2TE19355
chr2	17811581	17811655	-	AT2TE80550
chr2	3817017	3818989	-	AT2TE16420
chr2	4476305	4476375	+	AT2TE18770
chr2	6497665	6497691	+	AT2TE26565
chr2	10540102	10540177	+	AT2TE45230
chr2	2342878	2344827	-	AT2TE10805
chr2	10516515	10516590	+	AT2TE45130
chr2	1693404	1693477	-	AT2TE07850
chr2	1125663	1127612	-	AT2TE05095
chr2	16303328	16303374	+	AT2TE73145
chr2	8083363	8083438	+	AT2TE33560
chr2	3003314	3003383	+	AT2TE13085
chr2	4398157	4401873	+	AT2TE18435
chr2	3563126	3563195	+	AT2TE15555
chr2	3211488	3211562	-	AT2TE13880
chr2	7813436	7816137	-	AT2TE32315
chr2	8700909	8700983	-	AT2TE36470
chr2	4545528	4547505	+	AT2TE18965
chr2	9635122	9635196	-	AT2TE41095
chr2	8740315	8740384	+	AT2TE36670
chr2	4089023	4089098	+	AT2TE17295
chr2	9484517	9484592	+	AT2TE40340
chr2	18898405	18898480	+	AT2TE85930
chr2	6296402	6296471	+	AT2TE25690
chr2	3580391	3580436	+	AT2TE15620
chr2	4361510	4361549	+	AT2TE18350
chr2	10950128	10950211	-	AT2TE47120
chr2	1618340	1618423	-	AT2TE07485
chr2	7956942	7957034	+	AT2TE33000
chr2	2871266	2871356	-	AT2TE12540
chr2	14267344	14267403	+	AT2TE63120
chr2	12423752	12423793	-	AT2TE54230
chr2	16071650	16071742	+	AT2TE71980
chr2	1943073	1943164	+	AT2TE08935
chr2	11789725	11789816	+	AT2TE51255
chr2	3079298	3079387	-	AT2TE13370
chr2	10746228	10746287	+	AT2TE46115
chr2	11795033	11795125	+	AT2TE51280
chr2	10813482	10813572	-	AT2TE46440
chr2	6179751	6179793	+	AT2TE25100
chr2	8102690	8102782	+	AT2TE33645
chr2	11394489	11394541	+	AT2TE49310
chr2	1727304	1727324	-	AT2TE08025
chr2	2295767	2295825	+	AT2TE10570
chr2	15819148	15819204	-	AT2TE70740
chr2	6263223	6263278	-	AT2TE25535
chr2	4137118	4137174	+	AT2TE17465
chr2	7924328	7924384	-	AT2TE32850
chr2	6588958	6589048	-	AT2TE26900
chr2	6444524	6444558	-	AT2TE26300
chr2	3835798	3835867	-	AT2TE16495
chr2	5001924	5002012	+	AT2TE20495
chr2	8560532	8560625	+	AT2TE35830
chr2	12297114	12297205	+	AT2TE53630
chr2	1049411	1049468	-	AT2TE04680
chr2	5013733	5013759	-	AT2TE20580
chr2	3969876	3969964	-	AT2TE16870
chr2	5498774	5498815	+	AT2TE22255
chr2	4448978	4449035	-	AT2TE18675
chr2	10776682	10776772	+	AT2TE46255
chr2	5729798	5732119	+	AT2TE23185
chr2	2868064	2870091	-	AT2TE12530
chr2	3011101	3011160	+	AT2TE13120
chr2	3438371	3438428	-	AT2TE14960
chr2	529919	530007	-	AT2TE02280
chr2	7008315	7008406	+	AT2TE28560
chr2	6292515	6292566	-	AT2TE25650
chr2	1955745	1955831	-	AT2TE09015
chr2	8539130	8539189	+	AT2TE35735
chr2	1856900	1856991	+	AT2TE08545
chr2	1600852	1600943	+	AT2TE07385
chr2	2129092	2129181	-	AT2TE09690
chr2	1372515	1372544	-	AT2TE06270
chr2	2756745	2756775	-	AT2TE12175
chr2	3598806	3598897	+	AT2TE15670
chr2	10730897	10730988	+	AT2TE46040
chr2	6512508	6512567	+	AT2TE26615
chr2	4925089	4925170	+	AT2TE20250
chr2	8045521	8045578	-	AT2TE33400
chr2	2591793	2591838	+	AT2TE11640
chr2	6295471	6295564	+	AT2TE25670
chr2	5752355	5752448	+	AT2TE23345
chr2	4650997	4651023	-	AT2TE19315
chr2	5866566	5866620	-	AT2TE23880
chr2	6344952	6345045	-	AT2TE25845
chr2	1309708	1309802	+	AT2TE05960
chr2	3925215	3925309	+	AT2TE16730
chr2	1940539	1940593	-	AT2TE08910
chr2	17910089	17910143	-	AT2TE81040
chr2	5713500	5713594	+	AT2TE23125
chr2	4503981	4504050	+	AT2TE18855
chr2	7297948	7297977	+	AT2TE29745
chr2	2212143	2212236	-	AT2TE10205
chr2	14008817	14008867	+	AT2TE61840
chr2	9418836	9418859	-	AT2TE40010
chr2	10095882	10095976	-	AT2TE43175
chr2	8066360	8066413	-	AT2TE33490
chr2	10059136	10059230	-	AT2TE43060
chr2	5410766	5410860	-	AT2TE21910
chr2	6006128	6006220	-	AT2TE24430
chr2	1083488	1083518	-	AT2TE04860
chr2	5055872	5055929	-	AT2TE20780
chr2	10746009	10746102	-	AT2TE46110
chr2	8409530	8409623	-	AT2TE35040
chr2	10629639	10629693	-	AT2TE45555
chr2	1109030	1109123	-	AT2TE05005
chr2	11112076	11112133	+	AT2TE47940
chr2	6468806	6470844	+	AT2TE26425
chr2	8181303	8181395	-	AT2TE34010
chr2	6944092	6944186	+	AT2TE28285
chr2	4472511	4472568	+	AT2TE18740
chr2	1691019	1691111	-	AT2TE07830
chr2	10036439	10036533	+	AT2TE42935
chr2	4031898	4031955	+	AT2TE17100
chr2	3785520	3794054	-	AT2TE16310
chr2	5296682	5296775	+	AT2TE21600
chr2	11093329	11093383	-	AT2TE47850
chr2	1422029	1422122	+	AT2TE06530
chr2	6658932	6659670	-	AT2TE27160
chr2	14150498	14150555	+	AT2TE62550
chr2	6418030	6418110	+	AT2TE26215
chr2	6985748	6985840	-	AT2TE28445
chr2	10555959	10556051	-	AT2TE45305
chr2	5160887	5160942	+	AT2TE21140
chr2	9754708	9754800	-	AT2TE41650
chr2	18338921	18339015	+	AT2TE83150
chr2	11774873	11774927	-	AT2TE51180
chr2	1219937	1219991	-	AT2TE05500
chr2	4775332	4775370	-	AT2TE19830
chr2	14233912	14233967	-	AT2TE62965
chr2	1925283	1926418	-	AT2TE08845
chr2	18288523	18288580	+	AT2TE82900
chr2	2592556	2592648	+	AT2TE11650
chr2	2013345	2013393	-	AT2TE09230
chr2	7300023	7308043	+	AT2TE29775
chr2	7148309	7150197	-	AT2TE29090
chr2	6538470	6538554	-	AT2TE26730
chr2	5048413	5048487	+	AT2TE20750
chr2	9611961	9611997	-	AT2TE40970
chr2	3532288	3532348	-	AT2TE15405
chr2	11080827	11080913	+	AT2TE47780
chr2	11921192	11921236	-	AT2TE51875
chr2	1244557	1244585	+	AT2TE05625
chr2	13211997	13212081	+	AT2TE57960
chr2	3150042	3150102	-	AT2TE13610
chr2	4948603	4948690	+	AT2TE20325
chr2	4381343	4381395	+	AT2TE18405
chr2	1333058	1333118	-	AT2TE06055
chr2	13072	29426	-	AT2TE00015
chr2	7526196	7526281	-	AT2TE30940
chr2	6168987	6169013	-	AT2TE25060
chr2	6628572	6628659	+	AT2TE27000
chr2	7841728	7841813	-	AT2TE32450
chr2	5383094	5385098	-	AT2TE21805
chr2	12480192	12480252	-	AT2TE54490
chr2	15114008	15114095	+	AT2TE67255
chr2	2161532	2161592	-	AT2TE09935
chr2	7166978	7169782	-	AT2TE29180
chr2	7951203	7951265	+	AT2TE32975
chr2	13655562	13655649	+	AT2TE60090
chr2	5158661	5158746	-	AT2TE21130
chr2	534989	535050	-	AT2TE02295
chr2	10137661	10137682	+	AT2TE43360
chr2	3562164	3562227	+	AT2TE15545
chr2	5446903	5446986	-	AT2TE22055
chr2	1609622	1609642	-	AT2TE07435
chr2	10428162	10428247	+	AT2TE44710
chr2	12603026	12603109	-	AT2TE55030
chr2	1740512	1740573	-	AT2TE08090
chr2	1602520	1602583	+	AT2TE07395
chr2	403534	403617	-	AT2TE01675
chr2	2131035	2133043	-	AT2TE09710
chr2	5161357	5161420	+	AT2TE21150
chr2	15945163	15945249	+	AT2TE71350
chr2	4149286	4149370	-	AT2TE17555
chr2	3078571	3079248	-	AT2TE13360
chr2	7300800	7300863	+	AT2TE29780
chr2	654789	654873	-	AT2TE02800
chr2	403449	403533	-	AT2TE01670
chr2	2325752	2326879	+	AT2TE10740
chr2	13675928	13676014	+	AT2TE60190
chr2	4224644	4224685	+	AT2TE17840
chr2	9836385	9836471	+	AT2TE42050
chr2	3079438	3079511	-	AT2TE13375
chr2	19195153	19195237	-	AT2TE87400
chr2	10707222	10709131	-	AT2TE45925
chr2	6630577	6630661	-	AT2TE27020
chr2	885618	885675	-	AT2TE03960
chr2	3749368	3750177	-	AT2TE16225
chr2	8765045	8765132	+	AT2TE36790
chr2	2628232	2628284	+	AT2TE11775
chr2	3132842	3132902	+	AT2TE13535
chr2	2724612	2727590	-	AT2TE12060
chr2	2689574	2689634	+	AT2TE11940
chr2	12556551	12556640	+	AT2TE54855
chr2	65071	67094	-	AT2TE00120
chr2	9914609	9914698	+	AT2TE42420
chr2	737576	737633	-	AT2TE03220
chr2	18923098	18923159	+	AT2TE86050
chr2	10950229	10950316	-	AT2TE47125
chr2	6221711	6222806	-	AT2TE25355
chr2	9762905	9762992	-	AT2TE41695
chr2	8276329	8276392	+	AT2TE34415
chr2	3460113	3460171	-	AT2TE15050
chr2	10643917	10644005	-	AT2TE45630
chr2	10621399	10621429	+	AT2TE45500
chr2	2814395	2814483	-	AT2TE12365
chr2	6690838	6690897	-	AT2TE27330
chr2	6295643	6295733	+	AT2TE25675
chr2	11453983	11454073	+	AT2TE49620
chr2	1779806	1779865	+	AT2TE08215
chr2	6696389	6696428	+	AT2TE27370
chr2	1788708	1788795	-	AT2TE08245
chr2	5739507	5741402	+	AT2TE23255
chr2	4769835	4769923	+	AT2TE19800
chr2	5018617	5018703	-	AT2TE20615
chr2	19269234	19269293	-	AT2TE87765
chr2	1413734	1413820	-	AT2TE06485
chr2	3014479	3023011	+	AT2TE13145
chr2	6218660	6218721	+	AT2TE25340
chr2	6051991	6052052	+	AT2TE24645
chr2	13906237	13906318	-	AT2TE61315
chr2	9937967	9938055	+	AT2TE42505
chr2	5659075	5659136	+	AT2TE22875
chr2	3562651	3562712	+	AT2TE15550
chr2	4329922	4330007	-	AT2TE18205
chr2	2883201	2883286	-	AT2TE12565
chr2	2771096	2773118	+	AT2TE12230
chr2	8914789	8914842	-	AT2TE37530
chr2	10755244	10755330	-	AT2TE46150
chr2	7586845	7586916	-	AT2TE31225
chr2	14439816	14439845	-	AT2TE63930
chr2	6144694	6144782	+	AT2TE25000
chr2	5799532	5799618	-	AT2TE23570
chr2	7035326	7035412	-	AT2TE28645
chr2	6001940	6003836	-	AT2TE24415
chr2	7701629	7701715	-	AT2TE31760
chr2	9482393	9482479	-	AT2TE40330
chr2	1314084	1314171	+	AT2TE05985
chr2	3041928	3041987	-	AT2TE13240
chr2	499897	499934	+	AT2TE02155
chr2	8540403	8540464	+	AT2TE35745
chr2	6478711	6478798	+	AT2TE26475
chr2	5843479	5843589	+	AT2TE23830
chr2	2425865	2425984	-	AT2TE11065
chr2	8805060	8805218	+	AT2TE36990
chr2	544757	544781	+	AT2TE02340
chr2	7632368	7632526	+	AT2TE31430
chr2	11048712	11048868	-	AT2TE47630
chr2	11555109	11555131	-	AT2TE50110
chr2	4691254	4693499	-	AT2TE19505
chr2	8450095	8450227	+	AT2TE35270
chr2	9171667	9171691	+	AT2TE38810
chr2	5805700	5805858	+	AT2TE23640
chr2	7661885	7662041	-	AT2TE31560
chr2	5171761	5171783	+	AT2TE21215
chr2	5800994	5801150	-	AT2TE23595
chr2	3541660	3541818	+	AT2TE15435
chr2	13113912	13113938	-	AT2TE57490
chr2	5670440	5671143	+	AT2TE22920
chr2	17255826	17255985	+	AT2TE77790
chr2	11931784	11931808	+	AT2TE51920
chr2	1946492	1946648	-	AT2TE08950
chr2	6187175	6187334	+	AT2TE25140
chr2	11504305	11504327	-	AT2TE49865
chr2	9121933	9121957	+	AT2TE38570
chr2	12316186	12316272	+	AT2TE53715
chr2	7761771	7761927	-	AT2TE32050
chr2	7521177	7521334	-	AT2TE30915
chr2	9911418	9911575	-	AT2TE42410
chr2	4772180	4772202	-	AT2TE19815
chr2	3546088	3546243	-	AT2TE15465
chr2	11688150	11688173	-	AT2TE50780
chr2	1615285	1615439	-	AT2TE07465
chr2	3946038	3948281	+	AT2TE16815
chr2	5408187	5408343	+	AT2TE21890
chr2	5852515	5852671	+	AT2TE23850
chr2	10733333	10733356	-	AT2TE46050
chr2	6940612	6940637	+	AT2TE28265
chr2	10759782	10759938	+	AT2TE46170
chr2	6545607	6545761	-	AT2TE26770
chr2	3573424	3575224	+	AT2TE15590
chr2	4190375	4190516	-	AT2TE17680
chr2	3914162	3916406	+	AT2TE16695
chr2	2105606	2105629	+	AT2TE09620
chr2	6805413	6805436	-	AT2TE27770
chr2	3121465	3131230	+	AT2TE13520
chr2	4675688	4675710	-	AT2TE19425
chr2	17342490	17342656	+	AT2TE78225
chr2	9682005	9682161	-	AT2TE41310
chr2	6218310	6218335	+	AT2TE25330
chr2	11010073	11010228	-	AT2TE47440
chr2	72650	72805	-	AT2TE00155
chr2	11428500	11428657	+	AT2TE49500
chr2	2578243	2578266	-	AT2TE11565
chr2	5951100	5951257	+	AT2TE24280
chr2	5727403	5729656	+	AT2TE23180
chr2	16363055	16363079	+	AT2TE73425
chr2	16917366	16917524	-	AT2TE76160
chr2	1370371	1370394	+	AT2TE06250
chr2	1821393	1821554	+	AT2TE08335
chr2	840899	841060	+	AT2TE03720
chr2	2753074	2753235	+	AT2TE12165
chr2	4250387	4250546	-	AT2TE17910
chr2	6255633	6255656	+	AT2TE25505
chr2	5734016	5734037	-	AT2TE23230
chr2	8206792	8206953	+	AT2TE34135
chr2	4328618	4328777	-	AT2TE18195
chr2	2218083	2218105	+	AT2TE10235
chr2	14286562	14286724	+	AT2TE63205
chr2	10143161	10143321	-	AT2TE43405
chr2	3903661	3903683	+	AT2TE16655
chr2	2892765	2892925	-	AT2TE12620
chr2	6023847	6023867	-	AT2TE24515
chr2	2520503	2520665	+	AT2TE11415
chr2	4087457	4087498	-	AT2TE17285
chr2	9897281	9897440	-	AT2TE42360
chr2	5377150	5377170	-	AT2TE21770
chr2	12413545	12413694	+	AT2TE54180
chr2	6033197	6033359	+	AT2TE24535
chr2	4775606	4775629	-	AT2TE19840
chr2	4097076	4097098	+	AT2TE17315
chr2	11807276	11807436	-	AT2TE51340
chr2	6021612	6021679	-	AT2TE24505
chr2	1642937	1642983	+	AT2TE07585
chr2	1868912	1869052	+	AT2TE08600
chr2	4217157	4218952	-	AT2TE17795
chr2	14636541	14636699	-	AT2TE64910
chr2	11642914	11643072	-	AT2TE50555
chr2	6918536	6918694	-	AT2TE28180
chr2	7298655	7298804	+	AT2TE29760
chr2	4910263	4910285	-	AT2TE20215
chr2	192517	192538	+	AT2TE00735
