chr	start	end	strand	ID
chr3	6052618	6055313	+	AT3TE25425
chr3	13966362	13969082	+	AT3TE57340
chr3	10816141	10818849	-	AT3TE44965
chr3	12625943	12629063	+	AT3TE51945
chr3	11823304	11825940	+	AT3TE49210
chr3	9383798	9386424	-	AT3TE39205
chr3	14936239	14938871	+	AT3TE60925
chr3	10818890	10821523	-	AT3TE44975
chr3	13158665	13161516	+	AT3TE53835
chr3	12170727	12174172	-	AT3TE50550
chr3	16246160	16248815	+	AT3TE65835
chr3	13940948	13943608	-	AT3TE57230
chr3	11491071	11493852	-	AT3TE47880
chr3	13259365	13262144	+	AT3TE54245
chr3	14144408	14147188	+	AT3TE57995
chr3	14128819	14131599	+	AT3TE57920
chr3	12687127	12689930	-	AT3TE52195
chr3	15670147	15672947	+	AT3TE63380
chr3	15350042	15352842	+	AT3TE62360
chr3	12789257	12791978	-	AT3TE52580
chr3	8363412	8366164	+	AT3TE35050
chr3	11426514	11429270	+	AT3TE47620
chr3	22112933	22115657	-	AT3TE90030
chr3	15088728	15091508	+	AT3TE61480
chr3	15849060	15851833	-	AT3TE64120
chr3	11582480	11585241	+	AT3TE48170
chr3	12726429	12729643	-	AT3TE52385
chr3	11657865	11660632	-	AT3TE48465
chr3	11345816	11348584	+	AT3TE47260
chr3	16510482	16512962	-	AT3TE66935
chr3	13397091	13399654	+	AT3TE54670
chr3	17275311	17277819	-	AT3TE70035
chr3	14717954	14720460	-	AT3TE60205
chr3	14242653	14245161	+	AT3TE58570
chr3	12637256	12640233	+	AT3TE51985
chr3	13173405	13175934	-	AT3TE53885
chr3	14441466	14444124	+	AT3TE59205
chr3	14432568	14436563	+	AT3TE59180
chr3	13960450	13962975	-	AT3TE57310
chr3	11966292	11968819	+	AT3TE49835
chr3	12659604	12662089	-	AT3TE52090
chr3	15789188	15792826	+	AT3TE63845
chr3	17060733	17063206	-	AT3TE69155
chr3	14247894	14250379	+	AT3TE58580
chr3	12600469	12602948	-	AT3TE51880
chr3	10835548	10838139	+	AT3TE45045
chr3	11144341	11146916	-	AT3TE46350
chr3	13546422	13549012	+	AT3TE55145
chr3	12792548	12795147	-	AT3TE52590
chr3	13895200	13897812	+	AT3TE57095
chr3	14827631	14830228	-	AT3TE60550
chr3	13969087	13971711	+	AT3TE57345
chr3	11872721	11875280	+	AT3TE49430
chr3	11604067	11606606	-	AT3TE48225
chr3	14872325	14874862	-	AT3TE60675
chr3	14013950	14017694	+	AT3TE57490
chr3	11488559	11491070	-	AT3TE47875
chr3	16209678	16212238	-	AT3TE65655
chr3	14491508	14494435	-	AT3TE59430
chr3	14916939	14918972	+	AT3TE60870
chr3	14478925	14482784	-	AT3TE59360
chr3	14963759	14965790	+	AT3TE61015
chr3	13512925	13515359	-	AT3TE55010
chr3	10841580	10843618	+	AT3TE45080
chr3	12015947	12017988	+	AT3TE50090
chr3	10863668	10865704	+	AT3TE45180
chr3	12742873	12744884	+	AT3TE52430
chr3	11406730	11408733	-	AT3TE47560
chr3	11575522	11577530	+	AT3TE48150
chr3	15945275	15947968	-	AT3TE64515
chr3	14594860	14597338	+	AT3TE59755
chr3	15859254	15861264	-	AT3TE64160
chr3	14705735	14707893	-	AT3TE60160
chr3	12511598	12513640	+	AT3TE51565
chr3	10947202	10949375	+	AT3TE45535
chr3	15913029	15915197	-	AT3TE64400
chr3	13326934	13329125	+	AT3TE54480
chr3	5743727	5745910	-	AT3TE24145
chr3	14299842	14302007	+	AT3TE58745
chr3	12321749	12323947	+	AT3TE51035
chr3	18308793	18310956	+	AT3TE74275
chr3	12911180	12913466	+	AT3TE53010
chr3	22118466	22120683	+	AT3TE90045
chr3	15042344	15044568	+	AT3TE61305
chr3	14892887	14895822	+	AT3TE60740
chr3	18629746	18632620	-	AT3TE75575
chr3	18745682	18747889	+	AT3TE76040
chr3	11360138	11362878	-	AT3TE47295
chr3	15571595	15574017	-	AT3TE63020
chr3	12209611	12211824	-	AT3TE50650
chr3	10977979	10980184	-	AT3TE45630
chr3	15137462	15139537	+	AT3TE61615
chr3	12582988	12585063	-	AT3TE51820
chr3	12996844	12998933	-	AT3TE53230
chr3	9444591	9446673	-	AT3TE39430
chr3	13465585	13467668	-	AT3TE54820
chr3	9857882	9859946	+	AT3TE41045
chr3	23125187	23127239	+	AT3TE94260
chr3	10460990	10463046	+	AT3TE43460
chr3	12818531	12820578	-	AT3TE52695
chr3	21654243	21656304	-	AT3TE88185
chr3	13308815	13310876	+	AT3TE54435
chr3	12555919	12558039	-	AT3TE51690
chr3	11097260	11099626	+	AT3TE46170
chr3	15277087	15279230	+	AT3TE62090
chr3	16726473	16728618	+	AT3TE67795
chr3	20786392	20788524	+	AT3TE84550
chr3	16039020	16041155	-	AT3TE64915
chr3	14497595	14499694	+	AT3TE59460
chr3	12766762	12768865	+	AT3TE52510
chr3	13971806	13973813	+	AT3TE57355
chr3	16450626	16452724	+	AT3TE66705
chr3	12739591	12741997	+	AT3TE52420
chr3	17068727	17070823	-	AT3TE69195
chr3	4283615	4285728	-	AT3TE18045
chr3	20484290	20487161	-	AT3TE83280
chr3	13205326	13209008	+	AT3TE53995
chr3	14073146	14076846	-	AT3TE57685
chr3	15058219	15061860	-	AT3TE61375
chr3	14742705	14746399	-	AT3TE60295
chr3	16600733	16604312	-	AT3TE67325
chr3	10264797	10268428	-	AT3TE42655
chr3	12047839	12051483	-	AT3TE50165
chr3	13520490	13524136	-	AT3TE55035
chr3	13902135	13905745	+	AT3TE57110
chr3	14545420	14549333	+	AT3TE59600
chr3	13826608	13830489	-	AT3TE56730
chr3	13830656	13834441	-	AT3TE56740
chr3	14895826	14898992	+	AT3TE60750
chr3	11504518	11508368	+	AT3TE47935
chr3	15173792	15177525	-	AT3TE61685
chr3	9608086	9610451	-	AT3TE40125
chr3	14077784	14081519	-	AT3TE57705
chr3	14008914	14012689	+	AT3TE57480
chr3	12603266	12606828	-	AT3TE51895
chr3	14714536	14717949	+	AT3TE60200
chr3	12663165	12666581	-	AT3TE52110
chr3	20654617	20658024	+	AT3TE84000
chr3	13083997	13087358	+	AT3TE53600
chr3	12705155	12708553	-	AT3TE52305
chr3	14813276	14816680	+	AT3TE60510
chr3	4929015	4932433	-	AT3TE20780
chr3	12504598	12507904	+	AT3TE51545
chr3	14263421	14266771	+	AT3TE58630
chr3	14266782	14270211	-	AT3TE58635
chr3	11354326	11357862	+	AT3TE47280
chr3	13905885	13909368	+	AT3TE57125
chr3	12810213	12813723	+	AT3TE52665
chr3	14599962	14603513	-	AT3TE59770
chr3	17663349	17666896	-	AT3TE71565
chr3	10635157	10638608	-	AT3TE44210
chr3	14913478	14916938	+	AT3TE60865
chr3	12222369	12225829	-	AT3TE50670
chr3	13568408	13571835	+	AT3TE55195
chr3	13660303	13663792	+	AT3TE55425
chr3	13930307	13933787	+	AT3TE57200
chr3	15413166	15416640	+	AT3TE62570
chr3	9434862	9438342	-	AT3TE39395
chr3	13271359	13275312	-	AT3TE54295
chr3	12191852	12195746	-	AT3TE50605
chr3	23203577	23207484	-	AT3TE94580
chr3	15587056	15590902	+	AT3TE63045
chr3	16589222	16593105	-	AT3TE67295
chr3	14356097	14359969	-	AT3TE58930
chr3	15683510	15687459	-	AT3TE63440
chr3	12401405	12403742	+	AT3TE51300
chr3	8328187	8330497	+	AT3TE34920
chr3	10006154	10008498	-	AT3TE41650
chr3	15503676	15506730	+	AT3TE62800
chr3	12431457	12434645	-	AT3TE51365
chr3	13387802	13390903	+	AT3TE54605
chr3	14122674	14126337	-	AT3TE57885
chr3	12734818	12737882	-	AT3TE52415
chr3	13677226	13680115	+	AT3TE55475
chr3	15104978	15108146	+	AT3TE61525
chr3	16064129	16067069	-	AT3TE65015
chr3	13019488	13022307	-	AT3TE53305
chr3	11341929	11344898	-	AT3TE47240
chr3	8406541	8409540	+	AT3TE35250
chr3	13806245	13809268	+	AT3TE56640
chr3	12943253	12946258	-	AT3TE53095
chr3	12532368	12535566	+	AT3TE51650
chr3	15527181	15530085	-	AT3TE62895
chr3	16416515	16419640	+	AT3TE66525
chr3	15552107	15554973	-	AT3TE62955
chr3	13146957	13150628	-	AT3TE53765
chr3	12256495	12259605	+	AT3TE50775
chr3	11853141	11856592	+	AT3TE49340
chr3	10555962	10558868	-	AT3TE43880
chr3	12946310	12949416	-	AT3TE53100
chr3	13180214	13182556	+	AT3TE53935
chr3	5151996	5155306	-	AT3TE21700
chr3	13739786	13742675	-	AT3TE56040
chr3	15936903	15940069	+	AT3TE64485
chr3	18719887	18723643	+	AT3TE75945
chr3	15133396	15136287	+	AT3TE61600
chr3	16992613	16995775	-	AT3TE68875
chr3	12434646	12437257	-	AT3TE51370
chr3	11768780	11771929	-	AT3TE49015
chr3	14026691	14029586	+	AT3TE57550
chr3	12937770	12940613	+	AT3TE53085
chr3	12824488	12827319	-	AT3TE52725
chr3	14437141	14440153	-	AT3TE59195
chr3	13399896	13403142	-	AT3TE54690
chr3	16851436	16854288	-	AT3TE68255
chr3	12714935	12717926	-	AT3TE52355
chr3	12265391	12269040	-	AT3TE50805
chr3	15814611	15818285	+	AT3TE63950
chr3	14910927	14913451	+	AT3TE60845
chr3	11762560	11765837	-	AT3TE48990
chr3	14997991	15000981	-	AT3TE61160
chr3	14738726	14741751	-	AT3TE60280
chr3	15450046	15453326	-	AT3TE62670
chr3	16560364	16563589	+	AT3TE67160
chr3	16222651	16225512	+	AT3TE65715
chr3	13946459	13949676	-	AT3TE57255
chr3	11324468	11327495	-	AT3TE47220
chr3	13510317	13512924	-	AT3TE55005
chr4	5448903	5451095	-	AT4TE22825
chr4	3362472	3364950	+	AT4TE15355
chr4	1304921	1308323	-	AT4TE06680
chr4	5391881	5394344	+	AT4TE22535
chr4	6376567	6379046	+	AT4TE27185
chr4	3237539	3240365	-	AT4TE14840
chr4	4735924	4738309	-	AT4TE19845
chr4	4235861	4238317	-	AT4TE18225
chr4	4317158	4319612	-	AT4TE18425
chr4	3376092	3378542	+	AT4TE15405
chr4	6079869	6082397	-	AT4TE25635
chr4	3514199	3516760	-	AT4TE15860
chr4	4857278	4859693	+	AT4TE20210
chr4	4730445	4732941	-	AT4TE19835
chr4	2016444	2018942	+	AT4TE09580
chr4	4514682	4517207	+	AT4TE19025
chr4	6807811	6810327	+	AT4TE29275
chr4	5706079	5708518	+	AT4TE23875
chr4	5227527	5229890	+	AT4TE21775
chr4	5091341	5093786	-	AT4TE21140
chr4	5034253	5036635	+	AT4TE21020
chr4	5057644	5060007	-	AT4TE21070
chr4	4592825	4594825	+	AT4TE19315
chr4	2297640	2300477	+	AT4TE10675
chr4	5909248	5911593	+	AT4TE24895
chr4	1653591	1655934	-	AT4TE08390
chr4	4661576	4663916	-	AT4TE19610
chr4	3883203	3885982	+	AT4TE16980
chr4	11869850	11872205	-	AT4TE54920
chr4	1816902	1819323	-	AT4TE09025
chr4	7557359	7559782	-	AT4TE32995
chr4	1682027	1684460	-	AT4TE08455
chr4	4742565	4744993	-	AT4TE19860
chr4	2998435	3000865	+	AT4TE13980
chr4	2996027	2998434	+	AT4TE13975
chr4	1970550	1973228	+	AT4TE09460
chr4	7422109	7424541	-	AT4TE32315
chr4	2087672	2090064	+	AT4TE09910
chr4	4172297	4175930	-	AT4TE18050
chr4	3926810	3929220	+	AT4TE17150
chr4	4693779	4696181	-	AT4TE19730
chr4	4747058	4749846	-	AT4TE19875
chr4	4407852	4410665	+	AT4TE18695
chr4	3916823	3919636	-	AT4TE17120
chr4	3140180	3142994	-	AT4TE14460
chr4	1786519	1789320	+	AT4TE08945
chr4	2969104	2971882	-	AT4TE13825
chr4	2527506	2530307	-	AT4TE11825
chr4	10541505	10544314	+	AT4TE48215
chr4	11820547	11823366	-	AT4TE54700
chr4	5905482	5908220	-	AT4TE24880
chr4	3911077	3913861	+	AT4TE17100
chr4	4919906	4922255	-	AT4TE20515
chr4	10736085	10738857	+	AT4TE49195
chr4	1804760	1807656	+	AT4TE08990
chr4	3185986	3188829	+	AT4TE14555
chr4	6908380	6911229	-	AT4TE29795
chr4	1615351	1618157	+	AT4TE08240
chr4	1349025	1351883	+	AT4TE06880
chr4	3030445	3033315	+	AT4TE14065
chr4	5060675	5063536	-	AT4TE21085
chr4	5673996	5676613	+	AT4TE23780
chr4	4696302	4699594	-	AT4TE19740
chr4	4664040	4667497	-	AT4TE19625
chr4	4155603	4158054	-	AT4TE18010
chr4	1280596	1283240	+	AT4TE06555
chr4	4431461	4434093	+	AT4TE18765
chr4	3241788	3244702	-	AT4TE14850
chr4	683045	685680	+	AT4TE03530
chr4	4051038	4053615	+	AT4TE17535
chr4	860921	864078	-	AT4TE04415
chr4	4403538	4406106	-	AT4TE18670
chr4	8063574	8066146	+	AT4TE35580
chr4	1459720	1462422	+	AT4TE07420
chr4	2620751	2623348	-	AT4TE12275
chr4	4601200	4603767	+	AT4TE19340
chr4	5013681	5016267	-	AT4TE20945
chr4	5861913	5864624	-	AT4TE24680
chr4	5879220	5881931	-	AT4TE24760
chr4	2886333	2888605	+	AT4TE13485
chr4	2235064	2237772	-	AT4TE10450
chr4	4489997	4492706	+	AT4TE18905
chr4	2981853	2984575	-	AT4TE13880
chr4	2310763	2313234	+	AT4TE10720
chr4	11111694	11114359	-	AT4TE50995
chr4	5546818	5549476	+	AT4TE23215
chr4	6651910	6654609	+	AT4TE28515
chr4	2916493	2919198	+	AT4TE13565
chr4	3322846	3325627	-	AT4TE15175
chr4	16863171	16865216	-	AT4TE81120
chr4	10269633	10271678	-	AT4TE46800
chr4	4146127	4148187	+	AT4TE17975
chr4	2318376	2320411	+	AT4TE10760
chr4	3074387	3076419	-	AT4TE14225
chr4	9761769	9763813	-	AT4TE44220
chr4	8767589	8769685	+	AT4TE39150
chr4	2286691	2288784	-	AT4TE10600
chr4	999917	1002008	-	AT4TE05105
chr4	3191782	3193883	+	AT4TE14580
chr4	5221919	5224018	+	AT4TE21750
chr4	2040439	2042502	-	AT4TE09720
chr4	5893406	5895491	+	AT4TE24825
chr4	4836766	4838847	+	AT4TE20125
chr4	8327633	8329716	+	AT4TE36905
chr4	370250	372430	-	AT4TE01930
chr4	2864894	2867756	+	AT4TE13435
chr4	7234676	7236692	+	AT4TE31500
chr4	3470393	3472402	+	AT4TE15680
chr4	2090158	2094128	+	AT4TE09925
chr4	647703	649727	-	AT4TE03355
chr4	4422209	4424307	+	AT4TE18730
chr4	11041013	11043569	-	AT4TE50655
chr4	2072130	2075641	-	AT4TE09825
chr4	7217124	7219127	-	AT4TE31425
chr4	4077191	4081134	-	AT4TE17660
chr4	5028074	5031651	-	AT4TE20990
chr4	4565088	4567161	-	AT4TE19180
chr4	3148355	3150596	+	AT4TE14490
chr4	4261238	4263451	-	AT4TE18295
chr4	5611200	5613631	-	AT4TE23520
chr4	4074937	4077190	-	AT4TE17655
chr4	4390977	4393232	+	AT4TE18630
chr4	3036266	3038486	-	AT4TE14085
chr4	4606969	4609190	+	AT4TE19370
chr4	3328135	3330397	+	AT4TE15195
chr4	6113710	6116485	+	AT4TE25805
chr4	1989677	1992082	+	AT4TE09485
chr4	4876759	4879720	-	AT4TE20300
chr4	3795839	3799542	+	AT4TE16745
chr4	2068832	2071139	+	AT4TE09805
chr4	3263245	3265514	+	AT4TE14990
chr4	10395339	10397655	-	AT4TE47470
chr4	1751748	1754082	+	AT4TE08780
chr4	3232728	3236604	-	AT4TE14815
chr4	4598853	4601149	+	AT4TE19330
chr4	3491952	3494229	+	AT4TE15800
chr4	7275812	7278087	+	AT4TE31680
chr4	6197693	6199939	-	AT4TE26270
chr4	3372307	3374622	-	AT4TE15380
chr4	4193308	4195577	+	AT4TE18080
chr4	2855366	2857609	+	AT4TE13375
chr4	4442034	4444300	-	AT4TE18785
chr4	2706822	2708966	+	AT4TE12620
chr4	4952673	4954818	+	AT4TE20705
chr4	1095304	1097443	+	AT4TE05570
chr4	12129314	12131466	+	AT4TE56270
chr4	10959391	10961551	+	AT4TE50260
chr4	3084569	3086716	+	AT4TE14285
chr4	7561310	7563713	-	AT4TE33010
chr4	2443400	2445556	+	AT4TE11390
chr4	5176312	5178428	-	AT4TE21520
chr4	8728400	8730519	-	AT4TE38980
chr4	3393453	3395560	+	AT4TE15470
chr4	5719762	5721876	-	AT4TE23955
chr4	1968432	1970549	+	AT4TE09455
chr4	5653092	5655216	+	AT4TE23700
chr4	2361327	2363449	-	AT4TE10985
chr4	7628317	7630511	-	AT4TE33365
chr4	2061889	2064098	+	AT4TE09795
chr4	2783075	2785289	-	AT4TE13030
chr4	1658407	1660614	+	AT4TE08410
chr4	5192472	5194635	+	AT4TE21630
chr4	5441400	5443569	-	AT4TE22785
chr4	3929252	3931431	-	AT4TE17160
chr4	11592609	11594786	+	AT4TE53540
chr4	1778340	1781296	+	AT4TE08920
chr4	4385361	4388910	+	AT4TE18610
chr4	4985665	4989222	-	AT4TE20815
chr4	1455152	1458684	-	AT4TE07410
chr4	2102601	2106138	+	AT4TE09990
chr4	4645310	4648816	-	AT4TE19530
chr4	4025214	4028757	-	AT4TE17480
chr4	2107162	2110923	-	AT4TE09995
chr4	3047814	3051355	-	AT4TE14130
chr4	4916335	4919901	-	AT4TE20510
chr4	4425022	4428521	+	AT4TE18740
chr4	3754377	3757795	+	AT4TE16590
chr4	3562390	3565813	-	AT4TE15970
chr4	4106499	4109853	+	AT4TE17790
chr4	5592875	5596252	+	AT4TE23430
chr4	4288699	4292575	-	AT4TE18335
chr4	11036485	11040233	+	AT4TE50640
chr4	5099261	5102646	-	AT4TE21170
chr4	3270094	3273530	+	AT4TE15015
chr4	5200456	5202850	+	AT4TE21670
chr4	3494230	3498042	-	AT4TE15805
chr4	3567223	3571075	+	AT4TE15990
chr4	9075042	9078896	+	AT4TE40695
chr4	9068941	9072918	+	AT4TE40685
chr4	2208276	2212249	-	AT4TE10350
chr4	7594249	7596565	-	AT4TE33200
chr4	3677557	3681531	+	AT4TE16385
chr4	9954151	9958038	+	AT4TE45190
chr4	4980246	4984203	-	AT4TE20800
chr4	4328696	4332395	+	AT4TE18445
chr4	4410666	4414369	+	AT4TE18700
chr4	3061551	3065198	-	AT4TE14185
chr4	3337699	3341692	+	AT4TE15235
chr4	1881593	1885259	-	AT4TE09255
chr4	4944683	4947658	-	AT4TE20650
chr4	4093537	4097203	+	AT4TE17760
chr4	3125275	3129084	+	AT4TE14410
chr4	3903579	3907337	-	AT4TE17070
chr4	4782142	4785968	-	AT4TE19935
chr4	6376232	6379521	-	AT4TE27175
chr4	7083563	7085792	-	AT4TE30725
chr4	1825485	1828620	-	AT4TE09055
chr4	4459831	4462892	-	AT4TE18845
chr4	4111649	4115509	+	AT4TE17805
chr4	4294664	4297733	+	AT4TE18360
chr4	4124223	4127306	-	AT4TE17885
chr4	3007473	3010869	+	AT4TE14005
chr4	4534149	4537295	+	AT4TE19055
chr4	5664683	5667847	+	AT4TE23755
chr4	4252256	4255321	-	AT4TE18260
chr4	5538895	5541879	-	AT4TE23180
chr4	3853114	3856100	+	AT4TE16915
chr4	3250545	3253118	-	AT4TE14895
chr4	5718739	5722678	-	AT4TE23940
chr4	1877855	1881592	+	AT4TE09245
chr4	5914039	5916986	-	AT4TE24910
chr4	3004461	3007472	-	AT4TE14000
chr4	2010959	2013986	+	AT4TE09565
chr4	2829412	2833242	+	AT4TE13290
chr4	15559245	15562588	-	AT4TE74240
chr4	5116413	5119753	+	AT4TE21255
chr4	2549584	2552876	-	AT4TE11940
chr4	3501968	3503976	-	AT4TE15825
chr4	4382146	4385360	-	AT4TE18605
chr5	13047546	13049707	+	AT5TE46390
chr5	13177458	13179605	-	AT5TE46865
chr5	13678816	13680969	+	AT5TE48680
chr5	12361417	12363541	+	AT5TE43885
chr5	12225103	12227283	-	AT5TE43435
chr5	7909602	7911784	+	AT5TE28620
chr5	10268981	10271170	+	AT5TE37495
chr5	12252533	12254698	+	AT5TE43535
chr5	10663720	10665863	-	AT5TE38815
chr5	2250003	2252172	-	AT5TE08195
chr5	17365068	17367207	+	AT5TE62750
chr5	12108236	12110346	-	AT5TE43200
chr5	11976205	11978373	+	AT5TE42825
chr5	4794505	4796567	-	AT5TE17345
chr5	11337088	11339190	+	AT5TE41095
chr5	21314685	21316789	-	AT5TE76750
chr5	12699447	12701576	-	AT5TE44960
chr5	11055217	11057343	-	AT5TE40120
chr5	15604515	15606642	-	AT5TE56435
chr5	7507177	7509306	-	AT5TE27155
chr5	11410176	11412352	-	AT5TE41285
chr5	9092669	9094772	-	AT5TE32880
chr5	14152351	14155652	-	AT5TE50535
chr5	16372733	16374856	+	AT5TE59135
chr5	11469307	11471535	+	AT5TE41460
chr5	22510693	22512918	-	AT5TE81030
chr5	11223642	11225871	-	AT5TE40590
chr5	14053328	14055593	-	AT5TE50115
chr5	15041669	15044273	-	AT5TE54320
chr5	11517948	11520217	-	AT5TE41635
chr5	7074434	7076706	+	AT5TE25600
chr5	11606052	11608301	+	AT5TE41905
chr5	10667426	10669675	-	AT5TE38830
chr5	13547009	13549254	+	AT5TE48085
chr5	20127471	20129724	+	AT5TE72490
chr5	20628199	20630675	+	AT5TE74305
chr5	10209957	10212156	+	AT5TE37215
chr5	12371307	12373510	-	AT5TE43915
chr5	3944943	3947148	+	AT5TE14290
chr5	11365178	11368139	-	AT5TE41140
chr5	12350861	12353073	+	AT5TE43835
chr5	16908096	16910311	-	AT5TE61035
chr5	14846589	14848805	+	AT5TE53515
chr5	13222753	13224972	-	AT5TE46985
chr5	20594857	20597333	+	AT5TE74190
chr5	14552327	14554535	+	AT5TE52330
chr5	4640763	4642974	+	AT5TE16790
chr5	9664364	9666461	-	AT5TE35050
chr5	12196840	12198861	+	AT5TE43375
chr5	13043099	13045245	-	AT5TE46370
chr5	10233025	10235039	+	AT5TE37330
chr5	24025903	24027934	+	AT5TE86430
chr5	12483636	12485669	+	AT5TE44240
chr5	17796175	17798209	+	AT5TE64270
chr5	17278173	17280197	+	AT5TE62455
chr5	12022852	12024877	+	AT5TE42940
chr5	17954614	17956638	+	AT5TE64790
chr5	9905892	9908008	-	AT5TE36080
chr5	9997750	10000995	-	AT5TE36405
chr5	14080764	14082834	-	AT5TE50245
chr5	7152939	7155014	-	AT5TE25870
chr5	18209486	18211562	-	AT5TE65565
chr5	14149414	14151484	-	AT5TE50515
chr5	13606079	13608149	-	AT5TE48360
chr5	10309447	10311540	-	AT5TE37665
chr5	11641247	11643340	-	AT5TE42010
chr5	24185813	24187902	-	AT5TE87010
chr5	14060340	14062427	-	AT5TE50155
chr5	12018664	12020726	+	AT5TE42910
chr5	21530079	21532125	+	AT5TE77565
chr5	9167275	9169321	+	AT5TE33165
chr5	12789595	12791635	-	AT5TE45190
chr5	16560410	16562449	-	AT5TE59815
chr5	7714514	7716574	+	AT5TE27915
chr5	11410217	11412272	-	AT5TE41290
chr5	18882380	18884442	+	AT5TE67995
chr5	24343853	24345901	-	AT5TE87580
chr5	11515294	11517827	-	AT5TE41625
chr5	11073971	11076520	-	AT5TE40170
chr5	1065363	1067895	+	AT5TE03885
chr5	11134241	11136816	-	AT5TE40340
chr5	11418506	11421081	+	AT5TE41320
chr5	11592677	11595217	-	AT5TE41875
chr5	13142244	13144715	-	AT5TE46795
chr5	18853839	18856404	+	AT5TE67885
chr5	10390076	10392602	+	AT5TE37930
chr5	8765435	8767922	+	AT5TE31735
chr5	12487947	12490430	-	AT5TE44255
chr5	11353960	11356446	+	AT5TE41120
chr5	12540559	12544395	+	AT5TE44415
chr5	11083548	11086024	+	AT5TE40195
chr5	9738735	9741902	-	AT5TE35360
chr5	9979368	9981876	-	AT5TE36330
chr5	10530881	10533401	-	AT5TE38415
chr5	15168725	15171244	+	AT5TE54890
chr5	11104365	11106872	+	AT5TE40270
chr5	18111803	18114302	+	AT5TE65310
chr5	9413038	9415534	+	AT5TE34175
chr5	16049143	16051639	+	AT5TE57960
chr5	12612034	12615235	+	AT5TE44700
chr5	13395328	13397991	+	AT5TE47475
chr5	11485738	11488423	+	AT5TE41545
chr5	14309658	14312318	+	AT5TE51200
chr5	9557280	9559986	-	AT5TE34715
chr5	14163082	14165796	-	AT5TE50565
chr5	10644141	10646846	-	AT5TE38760
chr5	12951062	12953749	+	AT5TE46110
chr5	13196104	13198570	-	AT5TE46945
chr5	18342225	18344912	-	AT5TE66020
chr5	11145281	11147977	-	AT5TE40355
chr5	12232289	12235445	+	AT5TE43460
chr5	13039646	13042256	-	AT5TE46355
chr5	11656595	11659196	-	AT5TE42030
chr5	12066472	12069079	-	AT5TE43045
chr5	17775519	17778097	-	AT5TE64195
chr5	12935399	12938096	+	AT5TE46060
chr5	11603525	11606051	+	AT5TE41900
chr5	12696724	12699276	-	AT5TE44955
chr5	12239763	12242374	+	AT5TE43490
chr5	11912582	11915221	-	AT5TE42670
chr5	6348990	6351608	-	AT5TE22990
chr5	12415226	12417563	+	AT5TE43990
chr5	20680304	20682655	-	AT5TE74510
chr5	10854307	10856661	+	AT5TE39440
chr5	19418596	19420939	+	AT5TE69870
chr5	17850317	17852659	+	AT5TE64455
chr5	15483269	15485638	-	AT5TE56015
chr5	4779934	4782307	-	AT5TE17300
chr5	9177028	9179398	-	AT5TE33220
chr5	15161497	15163864	+	AT5TE54875
chr5	12946020	12948318	-	AT5TE46100
chr5	11480185	11482462	+	AT5TE41520
chr5	13411115	13413394	+	AT5TE47525
chr5	9020350	9022599	+	AT5TE32645
chr5	9883404	9885686	-	AT5TE36005
chr5	10816631	10820541	+	AT5TE39315
chr5	10661303	10663719	-	AT5TE38810
chr5	10977505	10979826	-	AT5TE39935
chr5	14498507	14500832	+	AT5TE52190
chr5	11149769	11152097	-	AT5TE40380
chr5	14439207	14441532	+	AT5TE51960
chr5	5427784	5430092	-	AT5TE19645
chr5	21832304	21834623	-	AT5TE78640
chr5	11521997	11524317	+	AT5TE41660
chr5	15385585	15387960	-	AT5TE55655
chr5	2186797	2189238	-	AT5TE07950
chr5	12466485	12468918	-	AT5TE44200
chr5	8744285	8746716	-	AT5TE31640
chr5	11512863	11515293	-	AT5TE41620
chr5	13780660	13783121	+	AT5TE49075
chr5	14268565	14271027	+	AT5TE51000
chr5	26482936	26485402	-	AT5TE95380
chr5	11595667	11599316	+	AT5TE41885
chr5	10725637	10728091	-	AT5TE39045
chr5	24303058	24305454	-	AT5TE87420
chr5	11388076	11390475	+	AT5TE41245
chr5	11163732	11166119	+	AT5TE40415
chr5	3114283	3116667	-	AT5TE11330
chr5	11100323	11102707	-	AT5TE40260
chr5	2441253	2443637	+	AT5TE08870
chr5	13619951	13621994	-	AT5TE48415
chr5	1896549	1898926	-	AT5TE06875
chr5	17475208	17477593	-	AT5TE63140
chr5	14002620	14005039	+	AT5TE49930
chr5	2603142	2605573	+	AT5TE09455
chr5	9272140	9274532	-	AT5TE33540
chr5	15636219	15639175	-	AT5TE56560
chr5	13568378	13570854	+	AT5TE48195
chr5	11413402	11415810	+	AT5TE41300
chr5	10317188	10319934	-	AT5TE37690
chr5	11316774	11318989	+	AT5TE41045
chr5	10886047	10888108	-	AT5TE39560
chr5	13344609	13347034	-	AT5TE47270
chr5	10094885	10096910	-	AT5TE36805
chr5	11980611	11983005	+	AT5TE42850
chr5	13494720	13498490	-	AT5TE47875
chr5	14011799	14014115	+	AT5TE49950
chr5	22830628	22833000	+	AT5TE82140
chr5	12445902	12448110	+	AT5TE44140
chr5	10738786	10740791	-	AT5TE39090
chr5	11374926	11378024	+	AT5TE41180
chr5	18413671	18416199	+	AT5TE66280
chr5	13128455	13131095	+	AT5TE46725
chr5	14173350	14175971	-	AT5TE50605
chr5	11661906	11664630	-	AT5TE42045
chr5	20355474	20359002	-	AT5TE73320
chr5	13018512	13021845	+	AT5TE46260
chr5	1485677	1489443	-	AT5TE05390
chr5	10447248	10449491	-	AT5TE38075
