chr	start	end	DMR_number	cumulative_pos
chr4	4300001	4400000	3	77935790
chr4	4400001	4500000	3	78035790
chr4	4500001	4600000	1	78135790
chr4	4600001	4700000	4	78235790
chr4	4700001	4800000	3	78335790
chr4	4800001	4900000	7	78435790
chr4	4900001	5000000	1	78535790
chr4	5000001	5100000	1	78635790
chr4	5100001	5200000	12	78735790
chr4	5200001	5300000	13	78835790
chr4	5300001	5400000	14	78935790
chr4	5400001	5500000	12	79035790
chr4	5500001	5600000	12	79135790
chr4	5600001	5700000	15	79235790
chr4	5700001	5800000	18	79335790
chr4	5800001	5900000	21	79435790
chr4	5900001	6000000	12	79535790
chr4	6000001	6100000	21	79635790
chr4	6100001	6200000	24	79735790
chr4	6200001	6300000	22	79835790
chr4	6300001	6400000	27	79935790
chr4	6400001	6500000	21	80035790
chr4	6500001	6600000	22	80135790
chr4	6600001	6700000	23	80235790
chr4	6700001	6800000	22	80335790
chr4	6800001	6900000	21	80435790
chr4	6900001	7000000	23	80535790
chr4	7000001	7100000	26	80635790
chr4	7100001	7200000	25	80735790
chr4	7200001	7300000	22	80835790
chr4	7300001	7400000	22	80935790
chr4	7400001	7500000	30	81035790
chr4	7500001	7600000	27	81135790
chr4	7600001	7700000	27	81235790
chr4	7700001	7800000	22	81335790
chr4	7800001	7900000	16	81435790
chr4	7900001	8000000	22	81535790
chr4	8000001	8100000	28	81635790
chr4	8100001	8200000	28	81735790
chr4	8200001	8300000	30	81835790
chr4	8300001	8400000	26	81935790
chr4	8400001	8500000	21	82035790
chr4	8500001	8600000	33	82135790
chr4	8600001	8700000	23	82235790
chr4	8700001	8800000	17	82335790
chr4	8800001	8900000	25	82435790
chr4	8900001	9000000	30	82535790
chr4	9000001	9100000	28	82635790
chr4	9100001	9200000	27	82735790
chr4	9200001	9300000	27	82835790
chr4	9300001	9400000	26	82935790
chr4	9400001	9500000	22	83035790
chr4	9500001	9600000	19	83135790
chr4	9600001	9700000	25	83235790
chr4	9700001	9800000	28	83335790
chr4	9800001	9900000	27	83435790
chr4	9900001	10000000	23	83535790
chr4	10000001	10100000	27	83635790
chr4	10100001	10200000	27	83735790
chr4	10200001	10300000	27	83835790
chr4	10300001	10400000	30	83935790
chr4	10400001	10500000	31	84035790
chr4	10500001	10600000	18	84135790
chr4	10600001	10700000	24	84235790
chr4	10700001	10800000	27	84335790
chr4	10800001	10900000	28	84435790
chr4	10900001	11000000	20	84535790
chr4	11000001	11100000	30	84635790
chr4	11100001	11200000	20	84735790
chr4	11200001	11300000	28	84835790
chr4	11300001	11400000	23	84935790
chr4	11400001	11500000	27	85035790
chr4	11500001	11600000	22	85135790
chr4	11600001	11700000	25	85235790
chr4	11700001	11800000	35	85335790
chr4	11800001	11900000	28	85435790
chr4	11900001	12000000	32	85535790
chr4	12000001	12100000	22	85635790
chr4	12100001	12200000	29	85735790
chr4	12200001	12300000	24	85835790
chr4	12300001	12400000	26	85935790
chr4	12400001	12500000	27	86035790
chr4	12500001	12600000	30	86135790
chr4	12600001	12700000	28	86235790
chr4	12700001	12800000	26	86335790
chr4	12800001	12900000	30	86435790
chr4	12900001	13000000	33	86535790
chr4	13000001	13100000	33	86635790
chr4	13100001	13200000	31	86735790
chr4	13200001	13300000	28	86835790
chr4	13300001	13400000	32	86935790
chr4	13400001	13500000	32	87035790
chr4	13500001	13600000	27	87135790
chr4	13600001	13700000	25	87235790
chr4	13700001	13800000	30	87335790
chr4	13800001	13900000	31	87435790
chr4	13900001	14000000	38	87535790
chr4	14000001	14100000	34	87635790
chr4	14100001	14200000	24	87735790
chr4	14200001	14300000	27	87835790
chr4	14300001	14400000	22	87935790
chr4	14400001	14500000	36	88035790
chr4	14500001	14600000	33	88135790
chr4	14600001	14700000	27	88235790
chr4	14700001	14800000	16	88335790
chr4	14800001	14900000	27	88435790
chr4	14900001	15000000	32	88535790
chr4	15000001	15100000	24	88635790
chr4	15100001	15200000	34	88735790
chr4	15200001	15300000	28	88835790
chr4	15300001	15400000	28	88935790
chr4	15400001	15500000	25	89035790
chr4	15500001	15600000	29	89135790
chr4	15600001	15700000	26	89235790
chr4	15700001	15800000	24	89335790
chr4	15800001	15900000	21	89435790
chr4	15900001	16000000	25	89535790
chr4	16000001	16100000	28	89635790
chr4	16100001	16200000	36	89735790
chr4	16200001	16300000	28	89835790
chr4	16300001	16400000	27	89935790
chr4	16400001	16500000	31	90035790
chr4	16500001	16600000	30	90135790
chr4	16600001	16700000	28	90235790
chr4	16700001	16800000	25	90335790
chr4	16800001	16900000	31	90435790
chr4	16900001	17000000	34	90535790
chr4	17000001	17100000	26	90635790
chr4	17100001	17200000	23	90735790
chr4	17200001	17300000	31	90835790
chr4	17300001	17400000	22	90935790
chr4	17400001	17500000	31	91035790
chr4	17500001	17600000	28	91135790
chr4	17600001	17700000	24	91235790
chr4	17700001	17800000	20	91335790
chr4	17800001	17900000	29	91435790
chr4	17900001	18000000	35	91535790
chr4	18000001	18100000	29	91635790
chr4	18100001	18200000	30	91735790
chr4	18200001	18300000	30	91835790
chr4	18300001	18400000	26	91935790
chr4	18400001	18500000	27	92035790
chr4	18500001	18585056	33	92128318
chr5	1	100000	27	92220846
chr5	100001	200000	26	92320846
chr5	200001	300000	30	92420846
chr5	300001	400000	29	92520846
chr5	400001	500000	31	92620846
chr5	500001	600000	31	92720846
chr5	600001	700000	34	92820846
chr5	700001	800000	34	92920846
chr5	800001	900000	31	93020846
chr5	900001	1000000	22	93120846
chr5	1000001	1100000	34	93220846
chr5	1100001	1200000	25	93320846
chr5	1200001	1300000	25	93420846
chr5	1300001	1400000	24	93520846
chr5	1400001	1500000	29	93620846
chr5	1500001	1600000	35	93720846
chr5	1600001	1700000	29	93820846
chr5	1700001	1800000	31	93920846
chr5	1800001	1900000	30	94020846
chr5	1900001	2000000	29	94120846
chr5	2000001	2100000	27	94220846
chr5	2100001	2200000	28	94320846
chr5	2200001	2300000	23	94420846
chr5	2300001	2400000	31	94520846
chr5	2400001	2500000	24	94620846
chr5	2500001	2600000	31	94720846
chr5	2600001	2700000	32	94820846
chr5	2700001	2800000	28	94920846
chr5	2800001	2900000	32	95020846
chr5	2900001	3000000	39	95120846
chr5	3000001	3100000	28	95220846
chr5	3100001	3200000	28	95320846
chr5	3200001	3300000	31	95420846
chr5	3300001	3400000	30	95520846
chr5	3400001	3500000	30	95620846
chr5	3500001	3600000	24	95720846
chr5	3600001	3700000	27	95820846
chr5	3700001	3800000	25	95920846
chr5	3800001	3900000	31	96020846
chr5	3900001	4000000	29	96120846
chr5	4000001	4100000	26	96220846
chr5	4100001	4200000	22	96320846
chr5	4200001	4300000	22	96420846
chr5	4300001	4400000	23	96520846
chr5	4400001	4500000	33	96620846
chr5	4500001	4600000	31	96720846
chr5	4600001	4700000	33	96820846
chr5	4700001	4800000	24	96920846
chr5	4800001	4900000	30	97020846
chr5	4900001	5000000	28	97120846
chr5	5000001	5100000	27	97220846
chr5	5100001	5200000	29	97320846
chr5	5200001	5300000	31	97420846
chr5	5300001	5400000	34	97520846
chr5	5400001	5500000	22	97620846
chr5	5500001	5600000	29	97720846
chr5	5600001	5700000	33	97820846
chr5	5700001	5800000	29	97920846
chr5	5800001	5900000	27	98020846
chr5	5900001	6000000	31	98120846
chr5	6000001	6100000	30	98220846
chr5	6100001	6200000	23	98320846
chr5	6200001	6300000	28	98420846
chr5	6300001	6400000	23	98520846
chr5	6400001	6500000	25	98620846
chr5	6500001	6600000	28	98720846
chr5	6600001	6700000	28	98820846
chr5	6700001	6800000	35	98920846
chr5	6800001	6900000	28	99020846
chr5	6900001	7000000	27	99120846
chr5	7000001	7100000	21	99220846
chr5	7100001	7200000	26	99320846
chr5	7200001	7300000	22	99420846
chr5	7300001	7400000	30	99520846
chr5	7400001	7500000	25	99620846
chr5	7500001	7600000	21	99720846
chr5	7600001	7700000	25	99820846
chr5	7700001	7800000	19	99920846
chr5	7800001	7900000	29	100020846
chr5	7900001	8000000	27	100120846
chr5	8000001	8100000	29	100220846
chr5	8100001	8200000	24	100320846
chr5	8200001	8300000	20	100420846
chr5	8300001	8400000	23	100520846
chr5	8400001	8500000	20	100620846
chr5	8500001	8600000	20	100720846
chr5	8600001	8700000	24	100820846
chr5	8700001	8800000	18	100920846
chr5	8800001	8900000	25	101020846
chr5	8900001	9000000	19	101120846
chr5	9000001	9100000	20	101220846
chr5	9100001	9200000	23	101320846
chr5	9200001	9300000	20	101420846
chr5	9300001	9400000	18	101520846
chr5	9400001	9500000	27	101620846
chr5	9500001	9600000	22	101720846
chr5	9600001	9700000	24	101820846
chr5	9700001	9800000	20	101920846
chr5	9800001	9900000	20	102020846
chr5	9900001	10000000	10	102120846
chr5	10000001	10100000	14	102220846
chr5	10100001	10200000	7	102320846
chr5	10200001	10300000	6	102420846
chr5	10300001	10400000	15	102520846
chr5	10400001	10500000	6	102620846
chr5	10500001	10600000	5	102720846
chr5	10600001	10700000	9	102820846
chr5	10700001	10800000	7	102920846
chr5	10800001	10900000	11	103020846
chr5	10900001	11000000	7	103120846
chr5	11000001	11100000	1	103220846
chr5	11100001	11200000	7	103320846
chr5	11200001	11300000	2	103420846
chr5	11300001	11400000	3	103520846
chr5	11400001	11500000	0	103620846
chr5	11500001	11600000	1	103720846
chr5	11600001	11700000	4	103820846
chr5	11700001	11800000	0	103920846
chr5	11800001	11900000	0	104020846
chr5	11900001	12000000	0	104120846
chr5	12000001	12100000	4	104220846
chr5	12100001	12200000	0	104320846
chr5	12200001	12300000	4	104420846
chr5	12300001	12400000	0	104520846
chr5	12400001	12500000	1	104620846
chr5	12500001	12600000	7	104720846
chr5	12600001	12700000	4	104820846
chr5	12700001	12800000	3	104920846
chr5	12800001	12900000	0	105020846
chr5	12900001	13000000	4	105120846
chr5	13000001	13100000	2	105220846
chr5	13100001	13200000	5	105320846
chr5	13200001	13300000	6	105420846
chr5	13300001	13400000	8	105520846
chr5	13400001	13500000	9	105620846
chr5	13500001	13600000	10	105720846
chr5	13600001	13700000	11	105820846
chr5	13700001	13800000	13	105920846
chr5	13800001	13900000	16	106020846
chr5	13900001	14000000	9	106120846
chr5	14000001	14100000	12	106220846
chr5	14100001	14200000	11	106320846
chr5	14200001	14300000	16	106420846
chr5	14300001	14400000	30	106520846
chr5	14400001	14500000	18	106620846
chr5	14500001	14600000	11	106720846
chr5	14600001	14700000	13	106820846
chr5	14700001	14800000	21	106920846
chr5	14800001	14900000	20	107020846
chr5	14900001	15000000	25	107120846
chr5	15000001	15100000	13	107220846
chr5	15100001	15200000	18	107320846
chr5	15200001	15300000	20	107420846
chr5	15300001	15400000	25	107520846
chr5	15400001	15500000	25	107620846
chr5	15500001	15600000	27	107720846
chr5	15600001	15700000	22	107820846
chr5	15700001	15800000	29	107920846
chr5	15800001	15900000	27	108020846
chr5	15900001	16000000	27	108120846
chr5	16000001	16100000	29	108220846
chr5	16100001	16200000	20	108320846
chr5	16200001	16300000	29	108420846
chr5	16300001	16400000	21	108520846
chr5	16400001	16500000	34	108620846
chr5	16500001	16600000	26	108720846
chr5	16600001	16700000	28	108820846
chr5	16700001	16800000	28	108920846
chr5	16800001	16900000	33	109020846
chr5	16900001	17000000	28	109120846
chr5	17000001	17100000	16	109220846
chr5	17100001	17200000	30	109320846
chr5	17200001	17300000	24	109420846
chr5	17300001	17400000	29	109520846
chr5	17400001	17500000	25	109620846
chr5	17500001	17600000	27	109720846
chr5	17600001	17700000	21	109820846
chr5	17700001	17800000	22	109920846
chr5	17800001	17900000	26	110020846
chr5	17900001	18000000	30	110120846
chr5	18000001	18100000	21	110220846
chr5	18100001	18200000	26	110320846
chr5	18200001	18300000	17	110420846
chr5	18300001	18400000	17	110520846
chr5	18400001	18500000	25	110620846
chr5	18500001	18600000	24	110720846
chr5	18600001	18700000	31	110820846
chr5	18700001	18800000	24	110920846
chr5	18800001	18900000	24	111020846
chr5	18900001	19000000	25	111120846
chr5	19000001	19100000	27	111220846
chr5	19100001	19200000	29	111320846
chr5	19200001	19300000	31	111420846
chr5	19300001	19400000	33	111520846
chr5	19400001	19500000	19	111620846
chr5	19500001	19600000	29	111720846
chr5	19600001	19700000	29	111820846
chr5	19700001	19800000	27	111920846
chr5	19800001	19900000	30	112020846
chr5	19900001	20000000	23	112120846
chr5	20000001	20100000	23	112220846
chr5	20100001	20200000	21	112320846
chr5	20200001	20300000	17	112420846
chr5	20300001	20400000	29	112520846
chr5	20400001	20500000	22	112620846
chr5	20500001	20600000	32	112720846
chr5	20600001	20700000	27	112820846
chr5	20700001	20800000	33	112920846
chr5	20800001	20900000	27	113020846
chr5	20900001	21000000	25	113120846
chr5	21000001	21100000	26	113220846
chr5	21100001	21200000	25	113320846
chr5	21200001	21300000	32	113420846
chr5	21300001	21400000	35	113520846
chr5	21400001	21500000	24	113620846
chr5	21500001	21600000	25	113720846
chr5	21600001	21700000	23	113820846
chr5	21700001	21800000	26	113920846
chr5	21800001	21900000	29	114020846
chr5	21900001	22000000	31	114120846
chr5	22000001	22100000	25	114220846
chr5	22100001	22200000	24	114320846
chr5	22200001	22300000	27	114420846
chr5	22300001	22400000	36	114520846
chr5	22400001	22500000	33	114620846
chr5	22500001	22600000	30	114720846
chr5	22600001	22700000	24	114820846
chr5	22700001	22800000	26	114920846
chr5	22800001	22900000	30	115020846
chr5	22900001	23000000	32	115120846
chr5	23000001	23100000	24	115220846
chr5	23100001	23200000	20	115320846
chr5	23200001	23300000	26	115420846
chr5	23300001	23400000	28	115520846
chr5	23400001	23500000	36	115620846
chr5	23500001	23600000	33	115720846
chr5	23600001	23700000	29	115820846
chr5	23700001	23800000	31	115920846
chr5	23800001	23900000	29	116020846
chr5	23900001	24000000	34	116120846
chr5	24000001	24100000	25	116220846
chr5	24100001	24200000	30	116320846
chr5	24200001	24300000	33	116420846
chr5	24300001	24400000	30	116520846
chr5	24400001	24500000	22	116620846
chr5	24500001	24600000	25	116720846
chr5	24600001	24700000	30	116820846
chr5	24700001	24800000	30	116920846
chr5	24800001	24900000	27	117020846
chr5	24900001	25000000	27	117120846
chr5	25000001	25100000	28	117220846
chr5	25100001	25200000	24	117320846
chr5	25200001	25300000	37	117420846
chr5	25300001	25400000	36	117520846
chr5	25400001	25500000	29	117620846
chr5	25500001	25600000	27	117720846
chr5	25600001	25700000	30	117820846
chr5	25700001	25800000	34	117920846
chr5	25800001	25900000	26	118020846
chr5	25900001	26000000	35	118120846
chr5	26000001	26100000	26	118220846
chr5	26100001	26200000	27	118320846
chr5	26200001	26300000	21	118420846
chr5	26300001	26400000	29	118520846
chr5	26400001	26500000	36	118620846
chr5	26500001	26600000	33	118720846
chr5	26600001	26700000	26	118820846
chr5	26700001	26800000	32	118920846
chr5	26800001	26900000	29	119020846
chr5	26900001	26975502	23	119108597
